stimulus,subject,rep,intensity
IP137,317,2,7.0
IP137,318,1,1.0
IP137,318,2,2.0
IP137,319,1,6.0
IP137,319,2,5.0
IP137,320,1,0.0
IP137,320,2,5.0
IP137,321,1,5.0
IP137,321,2,2.0
IP137,323,1,4.0
IP137,323,2,5.0
IP137,324,1,5.0
IP137,324,2,5.0
IP137,325,1,6.0
IP137,325,2,6.0
IP137,326,1,6.0
IP137,326,2,6.0
IP137,328,1,5.0
IP137,328,2,5.0
IP137,329,1,5.0
IP137,329,2,5.0
IP137,330,1,3.0
IP137,330,2,5.0
IP137,331,1,3.0
IP137,331,2,2.0
IP137,332,1,6.0
IP137,332,2,7.0
IP137,333,1,5.0
IP137,333,2,6.0
IP137,334,1,6.0
IP137,334,2,6.0
IP137,335,1,5.0
IP137,335,2,6.0
IP137,336,1,6.0
IP137,336,2,6.0
IP137,337,1,7.0
IP137,337,2,5.0
IP137,338,1,4.0
IP137,338,2,4.0
IP137,341,1,0.0
IP137,341,2,5.0
IP137,342,1,5.0
IP137,342,2,5.0
IP137,343,1,7.0
IP137,343,2,5.0
IP137,344,1,6.0
IP137,344,2,7.0
IP137,345,1,6.0
IP137,345,2,6.0
IP137,346,1,7.0
IP137,346,2,5.0
IP137,347,1,7.0
IP137,347,2,6.0
IP137,348,1,4.0
IP137,348,2,5.0
IP137,349,1,5.0
IP137,349,2,5.0
IP137,350,1,4.0
IP137,350,2,5.0
IP137,351,1,6.0
IP137,351,2,6.0
IP137,352,1,5.0
IP137,352,2,6.0
IP137,354,1,4.0
IP137,354,2,2.0
IP137,356,1,6.0
IP137,356,2,6.0
IP137,357,1,4.0
IP137,357,2,5.0
IP137,359,1,5.0
IP137,359,2,4.0
IP137,360,1,5.0
IP137,360,2,6.0
IP137,363,1,6.0
IP137,363,2,7.0
IP137,364,1,7.0
IP137,364,2,4.0
IP137,365,1,4.0
IP137,365,2,5.0
IP137,366,1,5.0
IP137,366,2,5.0
IP137,369,1,2.0
IP137,369,2,1.0
IP137,371,1,4.0
IP137,371,2,5.0
IP137,373,1,6.0
IP137,373,2,5.0
IP137,374,1,6.0
IP137,374,2,7.0
IP137,376,1,5.0
IP137,376,2,7.0
IP137,377,1,6.0
IP137,377,2,6.0
IP137,379,1,5.0
IP137,379,2,6.0
IP137,380,1,4.0
IP137,380,2,5.0
IP137,381,1,4.0
IP137,381,2,4.0
IP137,382,1,7.0
IP137,382,2,7.0
IP137,384,1,6.0
IP137,384,2,7.0
IP137,385,1,7.0
IP137,385,2,6.0
IP137,386,1,6.0
IP137,386,2,6.0
IP137,388,1,7.0
IP137,388,2,7.0
IP137,391,1,6.0
IP137,391,2,5.0
IP137,393,1,6.0
IP137,393,2,5.0
IP137,394,1,0.0
IP137,394,2,5.0
IP137,396,1,5.0
IP137,396,2,0.0
IP137,397,1,0.0
IP137,397,2,2.0
IP137,399,1,7.0
IP137,399,2,5.0
IP137,401,1,6.0
IP137,401,2,5.0
IP137,403,1,5.0
IP137,403,2,0.0
IP137,404,1,6.0
IP137,404,2,6.0
IP137,405,1,5.0
IP137,405,2,6.0
IP137,406,1,5.0
IP137,406,2,6.0
IP137,407,1,6.0
IP137,407,2,6.0
IP137,409,1,5.0
IP137,409,2,7.0
IP137,410,1,6.0
IP137,410,2,6.0
IP137,411,1,5.0
IP137,411,2,5.0
IP137,413,1,6.0
IP137,413,2,5.0
IP137,414,1,0.0
IP137,414,2,5.0
IP137,417,1,6.0
IP137,417,2,6.0
IP137,420,1,6.0
IP137,420,2,5.0
IP137,421,1,4.0
IP137,421,2,4.0
IP137,422,1,5.0
IP137,422,2,5.0
IP137,425,1,6.0
IP137,425,2,6.0
IP137,426,1,5.0
IP137,426,2,3.0
IP137,427,1,5.0
IP137,427,2,5.0
IP137,429,1,5.0
IP137,429,2,5.0
IP137,431,1,5.0
IP137,431,2,2.0
IP137,432,1,6.0
IP137,432,2,7.0
IP137,433,1,5.0
IP137,433,2,6.0
IP137,434,1,6.0
IP137,434,2,7.0
IP137,435,1,6.0
IP137,435,2,6.0
IP137,436,1,5.0
IP137,436,2,5.0
IP137,439,1,7.0
IP137,439,2,7.0
IP137,441,1,5.0
IP137,441,2,4.0
IP137,442,1,2.0
IP137,442,2,4.0
IP137,445,1,4.0
IP137,445,2,0.0
IP137,448,1,6.0
IP137,448,2,5.0
IP137,449,1,2.0
IP137,449,2,1.0
IP137,454,1,4.0
IP137,454,2,5.0
IP137,455,1,7.0
IP137,455,2,6.0
IP137,456,1,6.0
IP137,456,2,6.0
IP137,457,1,5.0
IP137,457,2,5.0
IP137,458,1,5.0
IP137,458,2,6.0
IP137,459,1,7.0
IP137,459,2,7.0
IP137,460,1,6.0
IP137,460,2,4.0
IP137,461,1,6.0
IP137,461,2,6.0
IP137,463,1,3.0
IP137,463,2,5.0
IP137,464,1,6.0
IP137,464,2,5.0
IP137,465,1,5.0
IP137,465,2,6.0
IP137,466,1,6.0
IP137,466,2,5.0
IP137,468,1,7.0
IP137,468,2,5.0
IP137,469,1,5.0
IP137,469,2,6.0
IP137,470,1,1.0
IP137,470,2,3.0
IP137,471,1,6.0
IP137,471,2,5.0
IP137,472,1,5.0
IP137,472,2,5.0
IP137,473,1,6.0
IP137,473,2,5.0
IP137,474,1,6.0
IP137,474,2,6.0
IP137,475,1,6.0
IP137,475,2,6.0
IP137,476,1,5.0
IP137,476,2,6.0
IP137,477,1,7.0
IP137,477,2,5.0
IP137,480,1,6.0
IP137,480,2,5.0
IP137,481,1,6.0
IP137,481,2,5.0
IP137,482,1,5.0
IP137,482,2,6.0
IP137,483,1,3.0
IP137,483,2,4.0
IP137,484,1,5.0
IP137,484,2,5.0
IP137,490,1,4.0
IP137,490,2,3.0
IP137,491,1,6.0
IP137,491,2,4.0
IP137,493,1,6.0
IP137,493,2,6.0
IP137,494,1,3.0
IP137,494,2,3.0
IP137,495,1,4.0
IP137,495,2,5.0
IP137,496,1,5.0
IP137,496,2,5.0
IP137,497,1,6.0
IP137,497,2,7.0
IP137,498,1,5.0
IP137,498,2,6.0
IP137,500,1,3.0
IP137,500,2,3.0
IP137,501,1,6.0
IP137,501,2,7.0
IP137,502,1,5.0
IP137,502,2,5.0
IP137,503,1,6.0
IP137,503,2,6.0
IP137,504,1,6.0
IP137,504,2,7.0
IP137,505,1,6.0
IP137,505,2,6.0
IP137,506,1,5.0
IP137,506,2,6.0
IP137,507,1,5.0
IP137,507,2,2.0
IP137,508,1,4.0
IP137,508,2,5.0
IP137,509,1,7.0
IP137,509,2,5.0
IP137,510,1,7.0
IP137,510,2,6.0
IP137,511,1,6.0
IP137,511,2,6.0
IP137,516,1,3.0
IP137,516,2,7.0
IP137,519,1,6.0
IP137,519,2,7.0
IP137,520,1,5.0
IP137,520,2,6.0
IP137,523,1,4.0
IP137,523,2,4.0
IP137,524,1,5.0
IP137,524,2,4.0
IP137,526,1,5.0
IP137,526,2,6.0
IP137,527,1,5.0
IP137,527,2,3.0
IP137,529,1,6.0
IP137,529,2,5.0
IP137,530,1,7.0
IP137,530,2,7.0
IP137,532,1,5.0
IP137,532,2,6.0
IP137,535,1,6.0
IP137,535,2,6.0
IP137,537,1,5.0
IP137,537,2,2.0
IP137,539,1,4.0
IP137,539,2,6.0
IP137,540,1,5.0
IP137,540,2,3.0
IP137,541,1,5.0
IP137,541,2,4.0
IP137,542,1,6.0
IP137,542,2,7.0
IP137,544,1,7.0
IP137,544,2,7.0
IP137,545,1,6.0
IP137,545,2,6.0
IP137,548,1,5.0
IP137,548,2,5.0
IP137,549,1,7.0
IP137,549,2,6.0
IP137,551,1,5.0
IP137,551,2,5.0
IP137,552,1,7.0
IP137,552,2,7.0
IP137,553,1,5.0
IP137,553,2,5.0
IP137,554,1,5.0
IP137,554,2,5.0
IP137,555,1,6.0
IP137,555,2,6.0
IP137,556,1,7.0
IP137,556,2,6.0
IP137,557,1,4.0
IP137,557,2,5.0
IP137,558,1,4.0
IP137,558,2,4.0
IP137,559,1,3.0
IP137,559,2,3.0
IP137,562,1,6.0
IP137,562,2,6.0
IP137,563,1,5.0
IP137,563,2,6.0
IP137,564,1,7.0
IP137,564,2,6.0
IP137,565,1,6.0
IP137,565,2,5.0
IP137,567,1,6.0
IP137,567,2,7.0
IP137,568,1,5.0
IP137,568,2,5.0
IP137,570,1,3.0
IP137,570,2,5.0
IP137,572,1,5.0
IP137,572,2,5.0
IP137,573,1,5.0
IP137,573,2,6.0
IP137,574,1,6.0
IP137,574,2,6.0
IP137,575,1,6.0
IP137,575,2,6.0
IP137,576,1,5.0
IP137,576,2,6.0
IP137,577,1,6.0
IP137,577,2,6.0
IP137,580,1,6.0
IP137,580,2,5.0
IP137,581,1,5.0
IP137,581,2,4.0
IP137,582,1,5.0
IP137,582,2,5.0
IP137,583,1,7.0
IP137,583,2,5.0
IP137,700,1,7.0
IP137,700,2,6.0
IP137,701,1,5.0
IP137,701,2,4.0
IP137,702,1,5.0
IP137,702,2,2.0
IP137,703,1,3.0
IP137,703,2,3.0
IP137,704,1,5.0
IP137,704,2,5.0
IP137,705,1,5.0
IP137,705,2,5.0
IP137,706,1,6.0
IP137,706,2,6.0
IP137,707,1,5.0
IP137,707,2,6.0
IP137,708,1,0.0
IP137,708,2,4.0
IP137,709,1,2.0
IP137,709,2,2.0
IP137,710,1,6.0
IP137,710,2,6.0
IP137,711,1,1.0
IP137,711,2,5.0
IP137,712,1,5.0
IP137,712,2,5.0
IP137,713,1,5.0
IP137,713,2,5.0
IP137,714,1,4.0
IP137,714,2,5.0
IP137,715,1,7.0
IP137,715,2,7.0
IP137,716,1,5.0
IP137,716,2,5.0
IP137,719,1,7.0
IP137,719,2,6.0
IP137,720,1,6.0
IP137,720,2,7.0
IP137,721,1,5.0
IP137,721,2,5.0
IP137,723,1,5.0
IP137,723,2,7.0
IP137,724,1,5.0
IP137,724,2,6.0
IP137,725,1,3.0
IP137,725,2,5.0
IP137,727,1,6.0
IP137,727,2,4.0
IP137,728,1,6.0
IP137,728,2,7.0
IP137,731,1,5.0
IP137,731,2,5.0
IP137,732,1,7.0
IP137,732,2,5.0
IP137,733,1,7.0
IP137,733,2,6.0
IP137,735,1,5.0
IP137,735,2,7.0
IP137,737,1,
IP137,737,2,4.0
IP137,738,1,5.0
IP137,738,2,5.0
IP137,739,1,5.0
IP137,739,2,7.0
IP137,740,1,5.0
IP137,740,2,6.0
IP137,743,1,5.0
IP137,743,2,5.0
IP137,745,1,7.0
IP137,745,2,6.0
IP137,746,1,6.0
IP137,746,2,7.0
IP137,748,1,7.0
IP137,748,2,7.0
IP137,749,1,6.0
IP137,749,2,5.0
IP137,750,1,4.0
IP137,750,2,4.0
IP137,751,1,6.0
IP137,751,2,6.0
IP137,752,1,5.0
IP137,752,2,5.0
IP137,753,1,5.0
IP137,753,2,6.0
IP137,754,1,7.0
IP137,754,2,7.0
IP137,755,1,5.0
IP137,755,2,6.0
IP137,756,1,5.0
IP137,756,2,5.0
IP137,760,1,5.0
IP137,760,2,5.0
IP137,761,1,7.0
IP137,761,2,6.0
IP137,762,1,6.0
IP137,762,2,5.0
IP137,763,1,6.0
IP137,763,2,6.0
IP137,764,1,5.0
IP137,764,2,5.0
IP137,765,1,6.0
IP137,765,2,7.0
IP137,766,1,7.0
IP137,766,2,7.0
IP137,767,1,5.0
IP137,767,2,5.0
IP137,771,1,1.0
IP137,771,2,2.0
IP137,772,1,7.0
IP137,772,2,6.0
IP137,774,1,5.0
IP137,774,2,6.0
IP137,775,1,6.0
IP137,775,2,7.0
IP137,776,1,5.0
IP137,776,2,5.0
IP137,778,1,6.0
IP137,778,2,6.0
IP137,782,1,7.0
IP137,782,2,7.0
IP137,783,1,3.0
IP137,783,2,4.0
IP137,784,1,6.0
IP137,784,2,3.0
IP137,787,1,5.0
IP137,787,2,5.0
IP137,788,1,4.0
IP137,788,2,5.0
IP137,789,1,3.0
IP137,789,2,5.0
IP137,790,1,5.0
IP137,790,2,6.0
IP137,791,1,4.0
IP137,791,2,1.0
IP137,792,1,5.0
IP137,792,2,4.0
IP137,793,1,3.0
IP137,793,2,4.0
IP137,794,1,5.0
IP137,794,2,5.0
IP137,795,1,1.0
IP137,795,2,0.0
IP137,796,1,3.0
IP137,796,2,2.0
IP137,797,1,6.0
IP137,797,2,5.0
IP137,798,1,6.0
IP137,798,2,6.0
IP137,799,1,5.0
IP137,799,2,5.0
IP137,800,1,5.0
IP137,800,2,6.0
IP137,801,1,5.0
IP137,801,2,4.0
IP137,804,1,7.0
IP137,804,2,7.0
IP137,805,1,7.0
IP137,805,2,7.0
IP137,806,1,2.0
IP137,806,2,5.0
IP137,807,1,6.0
IP137,807,2,4.0
IP137,809,1,3.0
IP137,809,2,6.0
IP137,810,1,5.0
IP137,810,2,4.0
IP137,812,1,3.0
IP137,812,2,5.0
IP137,813,1,3.0
IP137,813,2,3.0
IP137,814,1,5.0
IP137,814,2,3.0
IP137,815,1,5.0
IP137,815,2,6.0
IP137,816,1,6.0
IP137,816,2,5.0
IP137,901,1,5.0
IP137,901,2,5.0
IP137,902,1,3.0
IP137,902,2,3.0
IP137,903,1,6.0
IP137,903,2,3.0
IP137,905,1,5.0
IP137,905,2,6.0
IP137,906,1,5.0
IP137,906,2,5.0
IP137,909,1,5.0
IP137,909,2,6.0
IP137,911,1,7.0
IP137,911,2,7.0
IP137,912,1,5.0
IP137,912,2,6.0
IP137,914,1,5.0
IP137,914,2,5.0
IP137,917,1,5.0
IP137,917,2,2.0
IP137,918,1,5.0
IP137,918,2,3.0
IP138,33,1,2.0
IP138,33,2,6.0
IP138,36,1,5.0
IP138,36,2,3.0
IP138,37,1,6.0
IP138,37,2,6.0
IP138,38,1,4.0
IP138,38,2,2.0
IP138,39,1,5.0
IP138,39,2,5.0
IP138,42,1,6.0
IP138,42,2,6.0
IP138,45,1,3.0
IP138,45,2,5.0
IP138,46,1,5.0
IP138,46,2,6.0
IP138,52,1,7.0
IP138,52,2,7.0
IP138,53,1,5.0
IP138,53,2,5.0
IP138,55,1,5.0
IP138,55,2,6.0
IP138,56,1,5.0
IP138,56,2,6.0
IP138,61,1,6.0
IP138,61,2,7.0
IP138,66,1,4.0
IP138,66,2,6.0
IP138,67,1,5.0
IP138,67,2,6.0
IP138,68,1,7.0
IP138,68,2,6.0
IP138,77,1,7.0
IP138,77,2,5.0
IP138,107,1,4.0
IP138,107,2,4.0
IP138,108,1,5.0
IP138,108,2,2.0
IP138,110,1,5.0
IP138,110,2,4.0
IP138,111,1,4.0
IP138,111,2,5.0
IP138,112,1,6.0
IP138,112,2,7.0
IP138,113,1,6.0
IP138,113,2,6.0
IP138,114,1,5.0
IP138,114,2,5.0
IP138,115,1,7.0
IP138,115,2,7.0
IP138,117,1,6.0
IP138,117,2,6.0
IP138,118,1,6.0
IP138,118,2,6.0
IP138,124,1,4.0
IP138,124,2,4.0
IP138,125,1,5.0
IP138,125,2,5.0
IP138,126,1,5.0
IP138,126,2,6.0
IP138,127,1,5.0
IP138,127,2,6.0
IP138,178,1,4.0
IP138,178,2,4.0
IP138,179,1,6.0
IP138,179,2,5.0
IP138,181,1,2.0
IP138,181,2,6.0
IP138,183,1,7.0
IP138,183,2,6.0
IP138,184,1,5.0
IP138,184,2,4.0
IP138,185,1,3.0
IP138,185,2,4.0
IP138,186,1,6.0
IP138,186,2,6.0
IP138,188,1,0.0
IP138,188,2,6.0
IP138,190,1,6.0
IP138,190,2,6.0
IP138,193,1,4.0
IP138,193,2,3.0
IP138,194,1,4.0
IP138,194,2,5.0
IP138,195,1,2.0
IP138,195,2,5.0
IP138,196,1,4.0
IP138,196,2,4.0
IP138,199,1,4.0
IP138,199,2,6.0
IP138,200,1,5.0
IP138,200,2,5.0
IP138,201,1,6.0
IP138,201,2,4.0
IP138,202,1,4.0
IP138,202,2,6.0
IP138,205,1,4.0
IP138,205,2,2.0
IP138,208,1,4.0
IP138,208,2,4.0
IP138,211,1,6.0
IP138,211,2,5.0
IP138,212,1,6.0
IP138,212,2,5.0
IP138,213,1,6.0
IP138,213,2,6.0
IP138,217,1,5.0
IP138,217,2,5.0
IP138,218,1,3.0
IP138,218,2,3.0
IP138,220,1,6.0
IP138,220,2,1.0
IP138,221,1,6.0
IP138,221,2,5.0
IP138,222,1,5.0
IP138,222,2,6.0
IP138,224,1,4.0
IP138,224,2,3.0
IP138,226,1,5.0
IP138,226,2,5.0
IP138,228,1,6.0
IP138,228,2,5.0
IP138,233,1,6.0
IP138,233,2,6.0
IP138,235,1,5.0
IP138,235,2,4.0
IP138,239,1,6.0
IP138,239,2,5.0
IP138,240,1,5.0
IP138,240,2,6.0
IP138,242,1,5.0
IP138,242,2,5.0
IP138,243,1,4.0
IP138,243,2,4.0
IP138,246,1,3.0
IP138,246,2,5.0
IP138,247,1,5.0
IP138,247,2,5.0
IP138,249,1,5.0
IP138,249,2,4.0
IP138,251,1,6.0
IP138,251,2,7.0
IP138,253,1,5.0
IP138,253,2,5.0
IP138,256,1,5.0
IP138,256,2,6.0
IP138,257,1,5.0
IP138,257,2,5.0
IP138,258,1,5.0
IP138,258,2,2.0
IP138,259,1,3.0
IP138,259,2,5.0
IP138,260,1,5.0
IP138,260,2,4.0
IP138,264,1,4.0
IP138,264,2,6.0
IP138,265,1,3.0
IP138,265,2,5.0
IP138,266,1,5.0
IP138,266,2,3.0
IP138,267,1,6.0
IP138,267,2,6.0
IP138,269,1,5.0
IP138,269,2,5.0
IP138,270,1,5.0
IP138,270,2,5.0
IP138,272,1,6.0
IP138,272,2,5.0
IP138,273,1,0.0
IP138,273,2,6.0
IP138,274,1,5.0
IP138,274,2,5.0
IP138,275,1,5.0
IP138,275,2,5.0
IP138,276,1,5.0
IP138,276,2,5.0
IP138,278,1,3.0
IP138,278,2,6.0
IP138,280,1,6.0
IP138,280,2,6.0
IP138,283,1,6.0
IP138,283,2,6.0
IP138,287,1,6.0
IP138,287,2,5.0
IP138,288,1,4.0
IP138,288,2,4.0
IP138,290,1,5.0
IP138,290,2,6.0
IP138,292,1,5.0
IP138,292,2,6.0
IP138,297,1,4.0
IP138,297,2,2.0
IP138,298,1,5.0
IP138,298,2,5.0
IP138,299,1,5.0
IP138,299,2,5.0
IP138,301,1,5.0
IP138,301,2,6.0
IP138,302,1,7.0
IP138,302,2,5.0
IP138,307,1,4.0
IP138,307,2,5.0
IP138,308,1,6.0
IP138,308,2,6.0
IP138,309,1,2.0
IP138,309,2,5.0
IP138,310,1,7.0
IP138,310,2,6.0
IP138,311,1,4.0
IP138,311,2,5.0
IP138,313,1,3.0
IP138,313,2,6.0
IP138,315,1,6.0
IP138,315,2,6.0
IP138,317,1,6.0
IP138,317,2,6.0
IP138,318,1,5.0
IP138,318,2,6.0
IP138,319,1,2.0
IP138,319,2,5.0
IP138,320,1,3.0
IP138,320,2,5.0
IP138,321,1,3.0
IP138,321,2,3.0
IP138,323,1,4.0
IP138,323,2,4.0
IP138,324,1,7.0
IP138,324,2,7.0
IP138,325,1,4.0
IP138,325,2,6.0
IP138,326,1,7.0
IP138,326,2,7.0
IP138,328,1,3.0
IP138,328,2,4.0
IP138,329,1,5.0
IP138,329,2,5.0
IP138,330,1,4.0
IP138,330,2,6.0
IP138,331,1,3.0
IP138,331,2,6.0
IP138,332,1,5.0
IP138,332,2,6.0
IP138,333,1,5.0
IP138,333,2,4.0
IP138,334,1,5.0
IP138,334,2,5.0
IP138,335,1,6.0
IP138,335,2,5.0
IP138,336,1,6.0
IP138,336,2,6.0
IP138,337,1,4.0
IP138,337,2,5.0
IP138,338,1,7.0
IP138,338,2,5.0
IP138,341,1,3.0
IP138,341,2,5.0
IP138,342,1,5.0
IP138,342,2,5.0
IP138,343,1,5.0
IP138,343,2,4.0
IP138,344,1,4.0
IP138,344,2,5.0
IP138,345,1,7.0
IP138,345,2,5.0
IP138,346,1,7.0
IP138,346,2,6.0
IP138,347,1,5.0
IP138,347,2,5.0
IP138,348,1,2.0
IP138,348,2,1.0
IP138,349,1,5.0
IP138,349,2,4.0
IP138,350,1,3.0
IP138,350,2,5.0
IP138,351,1,6.0
IP138,351,2,2.0
IP138,352,1,5.0
IP138,352,2,5.0
IP138,354,1,5.0
IP138,354,2,4.0
IP138,356,1,6.0
IP138,356,2,6.0
IP138,357,1,5.0
IP138,357,2,5.0
IP138,359,1,5.0
IP138,359,2,4.0
IP138,360,1,5.0
IP138,360,2,6.0
IP138,363,1,7.0
IP138,363,2,6.0
IP138,364,1,6.0
IP138,364,2,5.0
IP138,365,1,5.0
IP138,365,2,4.0
IP138,366,1,3.0
IP138,366,2,5.0
IP138,369,1,2.0
IP138,369,2,2.0
IP138,371,1,5.0
IP138,371,2,5.0
IP138,373,1,4.0
IP138,373,2,5.0
IP138,374,1,5.0
IP138,374,2,5.0
IP138,376,1,5.0
IP138,376,2,6.0
IP138,377,1,6.0
IP138,377,2,6.0
IP138,379,1,5.0
IP138,379,2,4.0
IP138,380,1,4.0
IP138,380,2,5.0
IP138,381,1,5.0
IP138,381,2,5.0
IP138,382,1,7.0
IP138,382,2,2.0
IP138,384,1,6.0
IP138,384,2,7.0
IP138,385,1,5.0
IP138,385,2,3.0
IP138,386,1,6.0
IP138,386,2,6.0
IP138,388,1,6.0
IP138,388,2,6.0
IP138,391,1,5.0
IP138,391,2,5.0
IP138,393,1,3.0
IP138,393,2,5.0
IP138,394,1,6.0
IP138,394,2,4.0
IP138,396,1,2.0
IP138,396,2,3.0
IP138,397,1,0.0
IP138,397,2,5.0
IP138,399,1,5.0
IP138,399,2,3.0
IP138,401,1,5.0
IP138,401,2,6.0
IP138,403,1,5.0
IP138,403,2,4.0
IP138,404,1,6.0
IP138,404,2,5.0
IP138,405,1,3.0
IP138,405,2,2.0
IP138,406,1,5.0
IP138,406,2,5.0
IP138,407,1,3.0
IP138,407,2,6.0
IP138,409,1,6.0
IP138,409,2,5.0
IP138,410,1,5.0
IP138,410,2,6.0
IP138,411,1,5.0
IP138,411,2,5.0
IP138,413,1,6.0
IP138,413,2,5.0
IP138,414,1,0.0
IP138,414,2,7.0
IP138,417,1,5.0
IP138,417,2,4.0
IP138,420,1,6.0
IP138,420,2,5.0
IP138,421,1,4.0
IP138,421,2,4.0
IP138,422,1,6.0
IP138,422,2,5.0
IP138,425,1,5.0
IP138,425,2,6.0
IP138,426,1,5.0
IP138,426,2,5.0
IP138,427,1,3.0
IP138,427,2,3.0
IP138,429,1,5.0
IP138,429,2,5.0
IP138,431,1,2.0
IP138,431,2,2.0
IP138,432,1,5.0
IP138,432,2,7.0
IP138,433,1,6.0
IP138,433,2,6.0
IP138,434,1,7.0
IP138,434,2,6.0
IP138,435,1,5.0
IP138,435,2,5.0
IP138,436,1,5.0
IP138,436,2,3.0
IP138,439,1,6.0
IP138,439,2,6.0
IP138,441,1,4.0
IP138,441,2,3.0
IP138,442,1,4.0
IP138,442,2,3.0
IP138,445,1,7.0
IP138,445,2,5.0
IP138,448,1,7.0
IP138,448,2,6.0
IP138,449,1,4.0
IP138,449,2,3.0
IP138,454,1,2.0
IP138,454,2,6.0
IP138,455,1,4.0
IP138,455,2,6.0
IP138,456,1,6.0
IP138,456,2,3.0
IP138,457,1,5.0
IP138,457,2,6.0
IP138,458,1,5.0
IP138,458,2,4.0
IP138,459,1,7.0
IP138,459,2,6.0
IP138,460,1,4.0
IP138,460,2,5.0
IP138,461,1,5.0
IP138,461,2,6.0
IP138,463,1,5.0
IP138,463,2,6.0
IP138,464,1,5.0
IP138,464,2,6.0
IP138,465,1,5.0
IP138,465,2,4.0
IP138,466,1,6.0
IP138,466,2,4.0
IP138,468,1,5.0
IP138,468,2,6.0
IP138,469,1,3.0
IP138,469,2,5.0
IP138,470,1,3.0
IP138,470,2,2.0
IP138,471,1,5.0
IP138,471,2,5.0
IP138,472,1,3.0
IP138,472,2,3.0
IP138,473,1,6.0
IP138,473,2,6.0
IP138,474,1,5.0
IP138,474,2,3.0
IP138,475,1,5.0
IP138,475,2,5.0
IP138,476,1,5.0
IP138,476,2,2.0
IP138,477,1,5.0
IP138,477,2,5.0
IP138,480,1,4.0
IP138,480,2,3.0
IP138,481,1,6.0
IP138,481,2,5.0
IP138,482,1,6.0
IP138,482,2,6.0
IP138,483,1,6.0
IP138,483,2,5.0
IP138,484,1,5.0
IP138,484,2,5.0
IP138,490,1,
IP138,490,2,7.0
IP138,491,1,4.0
IP138,491,2,5.0
IP138,493,1,5.0
IP138,493,2,5.0
IP138,494,1,4.0
IP138,494,2,5.0
IP138,495,1,4.0
IP138,495,2,5.0
IP138,496,1,5.0
IP138,496,2,5.0
IP138,497,1,6.0
IP138,497,2,7.0
IP138,498,1,5.0
IP138,498,2,6.0
IP138,500,1,3.0
IP138,500,2,3.0
IP138,501,1,6.0
IP138,501,2,6.0
IP138,502,1,6.0
IP138,502,2,3.0
IP138,503,1,6.0
IP138,503,2,6.0
IP138,504,1,5.0
IP138,504,2,5.0
IP138,505,1,5.0
IP138,505,2,2.0
IP138,506,1,5.0
IP138,506,2,3.0
IP138,507,1,6.0
IP138,507,2,5.0
IP138,508,1,4.0
IP138,508,2,4.0
IP138,509,1,7.0
IP138,509,2,4.0
IP138,510,1,6.0
IP138,510,2,6.0
IP138,511,1,5.0
IP138,511,2,5.0
IP138,516,1,5.0
IP138,516,2,7.0
IP138,519,1,5.0
IP138,519,2,5.0
IP138,520,1,5.0
IP138,520,2,6.0
IP138,523,1,4.0
IP138,523,2,4.0
IP138,524,1,3.0
IP138,524,2,4.0
IP138,526,1,6.0
IP138,526,2,7.0
IP138,527,1,6.0
IP138,527,2,5.0
IP138,529,1,7.0
IP138,529,2,6.0
IP138,530,1,7.0
IP138,530,2,7.0
IP138,532,1,4.0
IP138,532,2,4.0
IP138,535,1,5.0
IP138,535,2,6.0
IP138,537,1,6.0
IP138,537,2,6.0
IP138,539,1,5.0
IP138,539,2,2.0
IP138,540,1,5.0
IP138,540,2,6.0
IP138,541,1,5.0
IP138,541,2,3.0
IP138,542,1,5.0
IP138,542,2,6.0
IP138,544,1,6.0
IP138,544,2,7.0
IP138,545,1,2.0
IP138,545,2,6.0
IP138,548,1,5.0
IP138,548,2,5.0
IP138,549,1,6.0
IP138,549,2,6.0
IP138,551,1,5.0
IP138,551,2,6.0
IP138,552,1,2.0
IP138,552,2,5.0
IP138,553,1,5.0
IP138,553,2,7.0
IP138,554,1,6.0
IP138,554,2,5.0
IP138,555,1,5.0
IP138,555,2,3.0
IP138,556,1,6.0
IP138,556,2,5.0
IP138,557,1,4.0
IP138,557,2,4.0
IP138,558,1,4.0
IP138,558,2,3.0
IP138,559,1,5.0
IP138,559,2,5.0
IP138,562,1,5.0
IP138,562,2,6.0
IP138,563,1,3.0
IP138,563,2,5.0
IP138,564,1,6.0
IP138,564,2,5.0
IP138,565,1,6.0
IP138,565,2,5.0
IP138,567,1,3.0
IP138,567,2,6.0
IP138,568,1,4.0
IP138,568,2,4.0
IP138,570,1,3.0
IP138,570,2,3.0
IP138,572,1,6.0
IP138,572,2,5.0
IP138,573,1,1.0
IP138,573,2,4.0
IP138,574,1,6.0
IP138,574,2,5.0
IP138,575,1,4.0
IP138,575,2,4.0
IP138,576,1,5.0
IP138,576,2,5.0
IP138,577,1,6.0
IP138,577,2,4.0
IP138,580,1,6.0
IP138,580,2,6.0
IP138,581,1,3.0
IP138,581,2,5.0
IP138,582,1,4.0
IP138,582,2,5.0
IP138,583,1,6.0
IP138,583,2,3.0
IP138,700,1,7.0
IP138,700,2,5.0
IP138,701,1,5.0
IP138,701,2,4.0
IP138,702,1,4.0
IP138,702,2,2.0
IP138,703,1,4.0
IP138,703,2,4.0
IP138,704,1,3.0
IP138,704,2,3.0
IP138,705,1,5.0
IP138,705,2,2.0
IP138,706,1,7.0
IP138,706,2,6.0
