CID,Primary Odor,Sub Odor
93596,Green,Green
93596,Herbaceous,Bell Pepper
93596,Vegetables,Bell Pepper
93639,Ambrosial,Musk
93639,Buildingmaterials&construction,Woody
93639,Dry,Dry
93639,Grassy/Woody,Woody
93639,Mossywoods,Amber
93639,Popcorn,Woody
93639,Softfloral,Powdery
93639,Softoriental,Amber
93639,Woody,Woody
93649,Balsamic,Balsamic
93649,Floral,Floral
93649,Food,Spices
93649,Fragrant,Floral
93649,Grassy/Woody,Hay
93649,Herbaceous,Hay
93649,Minty,Spices
93649,Nature,Floral
93649,Popcorn,Warm
93649,Spices,Spices
93649,Sweet,Warm
93649,Woody/Resinous,Spices
93831,Fragrant,Sweet
93831,Fragrant/Fruity,Fruity
93831,Fruity,Pineapple
93831,Lemon,Fruity
93831,Lemon,Sweet
93831,Minty,Sweet
93831,Nature,Fruity
93831,Non-citrusfruity,Pineapple
93831,Non-citrusfruity,Sweet
93831,Popcorn,Fatty
93831,Sweet,Fruity
93831,Sweet,Sweet
93831,Terpenes/Pine/Lemon,Sweet
93838,Aromatic,Herbal
93838,Citrus,Citrus
93838,Citrus,Grapefruit
93838,Citrus,Tangerine
93838,Fragrant,Herbal
93838,Fragrant/Fruity,Citrus
93838,Fruity,Citrus
93838,Fruity,Grapefruit
93838,Fruity,Mango
93838,Fruity,Passion fruit
93838,Fruity,Tangerine
93838,Herbaceous,Herbal
93838,Herbaceous,Tea
93838,Lemon,Citrus
93838,Vegetation,Herbal
93838,Woody/Resinous,Herbal
93847,Buildingmaterials&construction,Woody
93847,Chemical/Hydrocarbon,Damascone
93847,Floral,Floral
93847,Floral,Rose
93847,Food,Spices
93847,Fragrant,Floral
93847,Fragrant,Rose
93847,Fragrant/Fruity,Fruity
93847,Fruity,Berry
93847,Grassy/Woody,Woody
93847,Lemon,Fruity
93847,Minty,Spices
93847,Nature,Floral
93847,Nature,Fruity
93847,Popcorn,Warm
93847,Popcorn,Woody
93847,Spices,Spices
93847,Sweet,Fruity
93847,Sweet,Warm
93847,Woody,Woody
93847,Woody/Resinous,Spices
93947,Buildingmaterials&construction,Woody
93947,Food,Spices
93947,Grassy/Woody,Woody
93947,Minty,Camphor
93947,Minty,Spices
93947,Popcorn,Woody
93947,Spices,Pepper
93947,Spices,Spices
93947,Woody,Woody
93947,Woody/Resinous,Spices
94001,Bitter,Bitter
94001,Dryfruit,Almond
94001,Floral,Floral
94001,Fragrant,Floral
94001,Fragrant/Fruity,Fruity
94001,Fruity,Cherry
94001,Lemon,Fruity
94001,Nature,Floral
94001,Nature,Fruity
94001,Non-citrusfruity,Cherry
94001,Nutty,Almond
94001,Popcorn,Almond
94001,Sweet,Fruity
94060,Aromatic,Herbal
94060,Beverage,Mimosa
94060,Floral,Floral
94060,Fragrant,Floral
94060,Fragrant,Herbal
94060,Herbaceous,Herbal
94060,Nature,Floral
94060,Vegetation,Herbal
94060,Waxy,Waxy
94060,Woody/Resinous,Herbal
94111,Buildingmaterials&construction,Dusty
94111,Buildingmaterials&construction,Woody
94111,Dry,Dry
94111,Drywoods,Cedar
94111,Earthy,Dusty
94111,Grassy/Woody,Woody
94111,Mossywoods,Amber
94111,Popcorn,Woody
94111,Softoriental,Amber
94111,Woody,Cedar
94111,Woody,Woody
94164,Buildingmaterials&construction,Woody
94164,Fragrant,Sweet
94164,Grassy/Woody,Woody
94164,Lemon,Sweet
94164,Minty,Sweet
94164,Non-citrusfruity,Sweet
94164,Popcorn,Woody
94164,Sweet,Sweet
94164,Terpenes/Pine/Lemon,Sweet
94164,Woody,Woody
94175,Odorless,
94178,Floral,Floral
94178,Fragrant,Floral
94178,Nature,Floral
94178,Plants,Orris
94185,Floral,Floral
94185,Floral,Rose
94185,Fragrant,Floral
94185,Fragrant,Rose
94185,Nature,Floral
94217,Sweet,Minty
94217,Terpenes/Pine/Lemon,Minty
94221,Chemical/Hydrocarbon,Solvent
94221,Food,Spices
94221,Fuel/GasStation/Solvent,Solvent
94221,Minty,Spearmint
94221,Minty,Spices
94221,Solvent/Hydrocarbon,Solvent
94221,Spices,Caraway
94221,Spices,Spices
94221,Woody/Resinous,Spices
94282,Popcorn,Fatty
94310,Chemical/Hydrocarbon,Ether
94314,Chemical/Hydrocarbon,Sulphurous
94314,Marshy/Septic/Sulphurous,Sulphurous
94314,Nature,Sulphurous
94314,Sickening,Sulphurous
94314,Sulphur/Cabbage/Garlic,Sulphurous
94339,Fragrant/Fruity,Fruity
94339,Lemon,Fruity
94339,Nature,Fruity
94339,Popcorn,Fatty
94339,Sweet,Fruity
94349,Dairy,Creamy
94349,Drywoods,Tobacco
94349,Fragrant,Sweet
94349,Grassy/Woody,Sweet Tobacco
94349,Herbaceous,Tobacco
94349,Lemon,Sweet
94349,Minty,Spearmint
94349,Minty,Sweet
94349,Non-citrusfruity,Sweet
94349,Plants,Tonka
94349,Softfloral,Powdery
94349,Sweet,Sweet
94349,Terpenes/Pine/Lemon,Sweet
94349,Tobaccosmoke,Sweet Tobacco
94349,Tobaccosmoke,Tobacco
94354,Buildingmaterials&construction,Woody
94354,Grassy/Woody,Woody
94354,Mossywoods,Amber
94354,Popcorn,Woody
94354,Softoriental,Amber
94354,Woody,Woody
94378,Food,Spices
94378,Foul,Pungent
94378,Minty,Spices
94378,NoseFeel,Pungent
94378,Pungent,Pungent
94378,Sharp/Pungent,Pungent
94378,Sickening,Pungent
94378,Spices,Pepper
94378,Spices,Spices
94378,Woody/Resinous,Spices
94403,Floral,Floral
94403,Floral,Rose
94403,Fragrant,Floral
94403,Fragrant,Rose
94403,Fragrant/Fruity,Green
94403,Green,Green
94403,Nature,Floral
94522,Buildingmaterials&construction,Woody
94522,Floral,Floral
94522,Food,Spices
94522,Fragrant,Floral
94522,Fragrant/Fruity,Fruity
94522,Fresh,Fresh
94522,Grassy/Woody,Woody
94522,Lemon,Fruity
94522,Minty,Spices
94522,Nature,Floral
94522,Nature,Fruity
94522,Popcorn,Woody
94522,Spices,Spices
94522,Sweet,Fruity
94522,Vegetables,Rhubarb
94522,Woody,Woody
94522,Woody/Resinous,Spices
94522,Zesty,Zesty
94569,Aromatic,Herbal
94569,Floral,Camomile
94569,Food,Spices
94569,Fragrant,Herbal
94569,Fragrant/Fruity,Green
94569,Green,Green
94569,Herbaceous,Herbal
94569,Minty,Spices
94569,Spices,Spices
94569,Vegetables,Basil
94569,Vegetation,Herbal
94569,Woody/Resinous,Herbal
94569,Woody/Resinous,Spices
94579,Buildingmaterials&construction,Woody
94579,Chemical/Hydrocarbon,Medicinal
94579,Chemical/Hydrocarbon,Sweet (Medicinal)
94579,Fragrant,Sweet
94579,Fruity,Berry
94579,Fruity,Tropical
94579,Grassy/Woody,Woody
94579,Lemon,Cool
94579,Lemon,Sweet
94579,Medicinal/Alcohol,Medicinal
94579,Medicinal/Phenolic,Medicinal
94579,Minty,Camphor
94579,Minty,Cool
94579,Minty,Medicinal
94579,Minty,Menthol
94579,Minty,Peppermint
94579,Minty,Sweet
94579,Non-citrusfruity,Sweet
94579,Popcorn,Woody
94579,Pungent,Cool
94579,Sweet,Sweet
94579,Sweet,Sweet (Medicinal)
94579,Terpenes/Pine/Lemon,Sweet
94579,Vegetation,Seedy
94579,Woody,Medicinal
94579,Woody,Woody
94648,Aromatic,Herbal
94648,Aromatic,Lavender
94648,Buildingmaterials&construction,Metallic
94648,Fragrant,Herbal
94648,Fragrant,Sweet
94648,Fresh,Fresh
94648,Fruity,Pear
94648,Herbaceous,Herbal
94648,Lemon,Sweet
94648,Metallic,Metallic
94648,Minty,Sweet
94648,Non-citrusfruity,Sweet
94648,NoseFeel,Metallic
94648,Plants,Clary sage
94648,Plants,Opoponax
94648,Sweet,Sweet
94648,Terpenes/Pine/Lemon,Sweet
94648,Vegetation,Herbal
94648,Woody/Resinous,Herbal
94886,Dairy,Creamy
94886,Dairy,Dairy
94886,Fragrant/Fruity,Fruity
94886,Fragrant/Fruity,Green
94886,Green,Green
94886,Lemon,Fruity
94886,Nature,Fruity
94886,Sweet,Fruity
95008,Balsamic,Balsamic
95008,Caramel,Honey
95008,Floral,Gardenia
95008,Floral,Muguet
95008,Vegetation,Hyacinth
95008,Woody,Vetiver
95016,Aromatic,Herbal
95016,Citrus,Orange
95016,Floral,Floral
95016,Floral,Orange Blossom
95016,Fragrant,Floral
95016,Fragrant,Herbal
95016,Fragrant,Orange
95016,Herbaceous,Herbal
95016,Nature,Floral
95016,Vegetation,Cortex
95016,Vegetation,Herbal
95016,Woody/Resinous,Herbal
95086,Dairy,Creamy
95086,Fragrant/Fruity,Fruity
95086,Lemon,Fruity
95086,Nature,Fruity
95086,Sweet,Fruity
95086,Sweet,Vanilla
95086,Woody,Vanilla
95136,Floral,Floral
95136,Floral,Heliotrope
95136,Food,Spices
95136,Fragrant,Floral
95136,Fragrant,Sweet
95136,Lemon,Sweet
95136,Minty,Spices
95136,Minty,Sweet
95136,Nature,Floral
95136,Non-citrusfruity,Sweet
95136,Spices,Spices
95136,Sweet,Sweet
95136,Terpenes/Pine/Lemon,Sweet
95136,Woody/Resinous,Spices
95266,Balsamic,Balsamic
95266,Floral,Floral
95266,Floral,Narcissus
95266,Food,Vegetable
95266,Fragrant,Floral
95266,Fragrant,Sweet
95266,Herbaceous,Green Beans
95266,Lemon,Sweet
95266,Minty,Sweet
95266,Nature,Floral
95266,Non-citrusfruity,Sweet
95266,Plants,Reseda
95266,Sweet,Sweet
95266,Terpenes/Pine/Lemon,Sweet
95266,Vegetables,Pea
95266,Vegetation,Hyacinth
95289,Food,Spices
95289,Minty,Spices
95289,Spices,Pepper
95289,Spices,Spices
95289,Woody/Resinous,Spices
95294,Balsamic,Balsamic
95294,Floral,Floral
95294,Floral,Rose
95294,Fragrant,Floral
95294,Fragrant,Rose
95294,Fragrant/Fruity,Green
95294,Green,Green
95294,Nature,Floral
95330,Buildingmaterials&construction,Woody
95330,Earthy,Earthy
95330,Earthy/Musty/Moldy,Earthy
95330,Earthy/Musty/Moldy,Earthy/ Musty
95330,Earthy/Musty/Moldy,Musty
95330,Earthy/Musty/Moldy,Musty/Moldy
95330,Grassy/Woody,Woody
95330,Minty,Camphor
95330,Popcorn,Earthy
95330,Popcorn,Musty
95330,Popcorn,Woody
95330,Sharp/Pungent,Earthy
95330,Sharp/Pungent,Musty
95330,Terpenes/Pine/Lemon,Borneol
95330,Terpenes/Pine/Lemon,Pine
95330,Woody,Pine
95330,Woody,Woody
95330,Woody/Resinous,Earthy
95330,Woody/Resinous,Musty
95392,Fragrant/Fruity,Fruity
95392,Fresh,Fresh
95392,Fruity,Apple
95392,Fruity,Plum
95392,Fruity,Strawberry
95392,Lemon,Fruity
95392,Nature,Fruity
95392,Non-citrusfruity,Strawberry
95392,Spices,Licorice
95392,Sweet,Fruity
95395,Caramel,Chocolate
95395,Caramel,Honey
95395,Chocolate,Chocolate
95395,Floral,Floral
95395,Fragrant,Floral
95395,Fragrant,Sweet
95395,Lemon,Sweet
95395,Minty,Sweet
95395,Nature,Floral
95395,Non-citrusfruity,Sweet
95395,Sweet,Chocolate
95395,Sweet,Sweet
95395,Terpenes/Pine/Lemon,Sweet
95397,Aromatic,Herbal
95397,Floral,Floral
95397,Fragrant,Floral
95397,Fragrant,Herbal
95397,Fragrant/Fruity,Green
95397,Green,Green
95397,Herbaceous,Herbal
95397,Nature,Floral
95397,Vegetation,Herbal
95397,Woody/Resinous,Herbal
95401,Floral,Floral
95401,Floral,Geranium
95401,Floral,Rose
95401,Fragrant,Floral
95401,Fragrant,Geranium
95401,Fragrant,Rose
95401,Nature,Floral
95425,Beverage,Winey
95425,Fruity,Grape
95425,Fruity,Pear
95457,Bakery,Roasted
95457,Brown,Brown
95457,Cooked,Cooked
95466,Beverage,Winey
95466,Fragrant/Fruity,Fruity
95466,Lemon,Fruity
95466,Nature,Fruity
95466,Sweet,Fruity
95485,Floral,Rose
95485,Fragrant,Rose
95485,Fragrant/Fruity,Green
95485,Fresh,Fresh
95485,Green,Green
95485,Vegetation,Cortex
95485,Vegetation,Leafy
95495,Dry,Dry
95495,Earthy/Musty/Moldy,Earthy/ Musty
95495,Earthy/Musty/Moldy,Musty
95495,Earthy/Musty/Moldy,Musty/Moldy
95495,Popcorn,Musty
95495,Sharp/Pungent,Musty
95495,Woody/Resinous,Musty
95539,Aromatic,Aromatic
95539,Aromatic,Herbal
95539,Floral,Camomile
95539,Floral,Floral
95539,Floral,Rose
95539,Fragrant,Aromatic
95539,Fragrant,Floral
95539,Fragrant,Herbal
95539,Fragrant,Rose
95539,Fragrant/Fruity,Fruity
95539,Herbaceous,Herbal
95539,Lemon,Fruity
95539,Minty,Aromatic
95539,Nature,Floral
95539,Nature,Fruity
95539,Non-citrusfruity,Aromatic
95539,Sweet,Fruity
95539,Vegetation,Herbal
95539,Woody/Resinous,Aromatic
95539,Woody/Resinous,Herbal
95560,Buildingmaterials&construction,Dusty
95560,Earthy,Dusty
95560,Fragrant/Fruity,Fruity
95560,Fragrant/Fruity,Green
95560,Fresh,Fresh
95560,Green,Green
95560,Lemon,Fruity
95560,Nature,Fruity
95560,Other,Natural
95560,Sweet,Fruity
95560,Vegetation,Pollen
95572,Fragrant/Fruity,Fruity
95572,Lemon,Fruity
95572,Nature,Fruity
95572,Sweet,Fruity
95594,Buildingmaterials&construction,Woody
95594,Chemical/Hydrocarbon,Aldehydic
95594,Citrus,Citrus
95594,Citrus,Orange
95594,Dry,Dry
95594,Floral,Cyclamen
95594,Floral,Floral
95594,Floral,Muguet
95594,Fragrant,Floral
95594,Fragrant,Orange
95594,Fragrant,Sweet
95594,Fragrant/Fruity,Citrus
95594,Fragrant/Fruity,Fruity
95594,Fragrant/Fruity,Green
95594,Fresh,Fresh
95594,Fruity,Citrus
95594,Fruity,Melon
95594,Grassy/Woody,Woody
95594,Green,Green
95594,Lemon,Citrus
95594,Lemon,Fruity
95594,Lemon,Sweet
95594,Minty,Sweet
95594,Mossywoods,Amber
95594,Nature,Floral
95594,Nature,Fruity
95594,Non-citrusfruity,Sweet
95594,Plants,Costus
95594,Popcorn,Woody
95594,Softfloral,Powdery
95594,Softoriental,Amber
95594,Sweet,Fruity
95594,Sweet,Sweet
95594,Terpenes/Pine/Lemon,Sweet
95594,Woody,Woody
95596,Aromatic,Herbal
95596,Chemical/Hydrocarbon,Aldehydic
95596,Chlorinous/Ozonous,Ozone
95596,Clean,Clean
95596,Fragrant,Herbal
95596,Herbaceous,Herbal
95596,Vegetation,Herbal
95596,Water,Ozone
95596,Woody/Resinous,Herbal
95632,Aromatic,Herbal
95632,Floral,Rose
95632,Fragrant,Herbal
95632,Fragrant,Rose
95632,Fragrant/Fruity,Green
95632,Green,Green
95632,Herbaceous,Herbal
95632,Plants,Reseda
95632,Vegetation,Herbal
95632,Woody/Resinous,Herbal
95644,Aromatic,Herbal
95644,Chemical/Hydrocarbon,Aldehydic
95644,Citrus,Citrus
95644,Fragrant,Herbal
95644,Fragrant/Fruity,Citrus
95644,Fragrant/Fruity,Green
95644,Fruity,Citrus
95644,Green,Green
95644,Herbaceous,Herbal
95644,Lemon,Citrus
95644,Vegetation,Cortex
95644,Vegetation,Herbal
95644,Woody/Resinous,Herbal
95978,Fragrant/Fruity,Fruity
95978,Fresh,Fresh
95978,Fruity,Apple
95978,Lemon,Fruity
95978,Nature,Fruity
95978,Sweet,Fruity
96021,Aromatic,Herbal
96021,Buildingmaterials&construction,Woody
96021,Fragrant,Herbal
96021,Fragrant/Fruity,Green
96021,Grassy/Woody,Woody
96021,Green,Green
96021,Herbaceous,Herbal
96021,Minty,Camphor
96021,Popcorn,Woody
96021,Vegetation,Herbal
96021,Woody,Woody
96021,Woody/Resinous,Herbal
96325,Caramel,Honey
96325,Floral,Floral
96325,Floral,Rose
96325,Fragrant,Floral
96325,Fragrant,Rose
96325,Nature,Floral
97707,Buildingmaterials&construction,Metallic
97707,Chemical/Hydrocarbon,Lactonic
97707,Floral,Floral
97707,Fragrant,Floral
97707,Fruity,Plum
97707,Metallic,Metallic
97707,Microbiological,Lactonic
97707,Nature,Floral
97707,NoseFeel,Metallic
97707,Waxy,Waxy
97782,Food,Spices
97782,Minty,Spices
97782,Spices,Spices
97782,Woody/Resinous,Spices
97785,Earthy,Earthy
97785,Earthy,Mushroom
97785,Earthy/Musty/Moldy,Earthy
97785,Earthy/Musty/Moldy,Earthy/ Musty
97785,Floral,Floral
97785,Floral,Gardenia
97785,Fragrant,Floral
97785,Fragrant/Fruity,Green
97785,Green,Green
97785,Microbial,Fungal
97785,Nature,Floral
97785,Plants,Reseda
97785,Popcorn,Earthy
97785,Sharp/Pungent,Earthy
97785,Vegetables,Rhubarb
97785,Woody/Resinous,Earthy
97799,Balsamic,Balsamic
97799,Floral,Floral
97799,Floral,Narcissus
97799,Floral,Orchid
97799,Fragrant,Floral
97799,Nature,Floral
97799,Nature,Plant
97799,Plants,Storax
97842,Aromatic,Herbal
97842,Buildingmaterials&construction,Woody
97842,Fragrant,Herbal
97842,Grassy/Woody,Woody
97842,Herbaceous,Eucalyptus
97842,Herbaceous,Herbal
97842,Minty,Eucalyptus
97842,Popcorn,Woody
97842,Sweet,Eucalyptus
97842,Terpenes/Pine/Lemon,Eucalyptus
97842,Vegetation,Herbal
97842,Woody,Woody
97842,Woody/Resinous,Herbal
97854,Chemical/Hydrocarbon,Aldehydic
97854,Fragrant/Fruity,Green
97854,Green,Green
97854,Vegetation,Leafy
97883,Chemical/Hydrocarbon,Ether
97883,Fragrant/Fruity,Fruity
97883,Fruity,Banana
97883,Fruity,Tropical
97883,Lemon,Fruity
97883,Nature,Fruity
97883,Non-citrusfruity,Banana
97883,Sweet,Fruity
97895,Chemical/Hydrocarbon,Acetic
97895,Estery,Estery
97895,Fragrant/Fruity,Fruity
97895,Fresh,Fresh
97895,Fruity,Blueberry
97895,Lemon,Fruity
97895,Nature,Fruity
97895,Sweet,Fruity
97897,Aromatic,Herbal
97897,Buildingmaterials&construction,Woody
97897,Fragrant,Herbal
97897,Fragrant/Fruity,Fruity
97897,Grassy/Woody,Woody
97897,Herbaceous,Herbal
97897,Lemon,Fruity
97897,Nature,Fruity
97897,Plants,Fir needle
97897,Popcorn,Woody
97897,Sweet,Fruity
97897,Vegetation,Cone-like
97897,Vegetation,Herbal
97897,Woody,Woody
97897,Woody/Resinous,Herbal
97987,Fragrant/Fruity,Fruity
97987,Lemon,Fruity
97987,Nature,Fruity
97987,Sweet,Fruity
98054,Bakery,Buttery
98054,Caramel,Buttery
98054,Dairy,Buttery
98054,Floral,Floral
98054,Fragrant,Floral
98054,Fragrant/Fruity,Fruity
98054,Lemon,Fruity
98054,Nature,Floral
98054,Nature,Fruity
98054,Popcorn,Fatty
98054,Sweet,Fruity
98118,Citrus,Orange
98118,Floral,Floral
98118,Floral,Lily
98118,Floral,Orange Blossom
98118,Fragrant,Floral
98118,Fragrant,Orange
98118,Fragrant,Sweet
98118,Lemon,Sweet
98118,Minty,Sweet
98118,Nature,Blossom
98118,Nature,Floral
98118,Non-citrusfruity,Sweet
98118,Sweet,Sweet
98118,Terpenes/Pine/Lemon,Sweet
98330,Bakery,Bready
98330,Bakery,Toasty
98330,Chemical/Hydrocarbon,Sulphurous
98330,Food,Meaty
98330,Foul,Pungent
98330,Marshy/Septic/Sulphurous,Sulphurous
98330,Nature,Sulphurous
98330,Non-vegetarian,Brothy
98330,Non-vegetarian,Meaty
98330,NoseFeel,Pungent
98330,Poultry,Eggs
98330,Pungent,Pungent
98330,Sharp/Pungent,Pungent
98330,Sickening,Pungent
98330,Sickening,Sulphurous
98330,Sulphur/Cabbage/Garlic,Sulphurous
98330,Vegetables,Tomato
98346,Microbiological,Sweaty
98346,Rancid/Putrid,Sweaty
98346,Sharp/Pungent,Sweaty
98403,Chemical/Hydrocarbon,Aldehydic
98403,Floral,Floral
98403,Floral,Lily of the valley
98403,Floral,Rose
98403,Fragrant,Floral
98403,Fragrant,Rose
98403,Fresh,Fresh
98403,Nature,Floral
98403,Softoriental,Incense
98403,Water,Marine
98403,Water,Water
98403,Waxy,Waxy
98461,Beverage,Winey
98478,Aromatic,Herbal
98478,Floral,Floral
98478,Fragrant,Floral
98478,Fragrant,Herbal
98478,Fragrant/Fruity,Green
98478,Green,Green
98478,Herbaceous,Herbal
98478,Nature,Floral
98478,Vegetation,Herbal
98478,Woody/Resinous,Herbal
98492,Balsamic,Balsamic
98492,Caramel,Chocolate
98492,Chocolate,Chocolate
98492,Drywoods,Tobacco
98492,Herbaceous,Tobacco
98492,People&animals,Animal
98492,Sweet,Chocolate
98492,Tobaccosmoke,Tobacco
98781,Alliaceous,Alliaceous
98781,Alliaceous,Garlic
98781,Alliaceous,Onion
98781,Fragrant/Fruity,Green
98781,Green,Green
98781,Marshy/Septic/Sulphurous,Onion
98781,Sickening,Garlic
98781,Sickening,Onion
98781,Sulphur/Cabbage/Garlic,Garlic
98781,Vegetables,Garlic
98781,Vegetables,Onion
99611,Earthy,Earthy
99611,Earthy/Musty/Moldy,Earthy
99611,Earthy/Musty/Moldy,Earthy/ Musty
99611,Food,Spices
99611,Food,Vegetable
99611,Fragrant/Fruity,Green
99611,Green,Green
99611,Minty,Spices
99611,Nutty,Nutty
99611,Popcorn,Earthy
99611,Popcorn,Fatty
99611,Popcorn,Nutty
99611,Sharp/Pungent,Earthy
99611,Softfloral,Powdery
99611,Spices,Spices
99611,Woody/Resinous,Earthy
99611,Woody/Resinous,Spices
99818,Dry,Dry
99818,Fragrant/Fruity,Fruity
99818,Fruity,Strawberry
99818,Grassy/Woody,Hay
99818,Herbaceous,Hay
99818,Lemon,Fruity
99818,Nature,Fruity
99818,Non-citrusfruity,Strawberry
99818,Non-fooditems,Leather
99818,People&animals,Animal
99818,Sweet,Fruity
99870,Floral,Floral
99870,Floral,Lilac
99870,Floral,Muguet
99870,Fragrant,Floral
99870,Fragrant/Fruity,Green
99870,Green,Green
99870,Nature,Floral
99870,Vegetation,Hyacinth
100197,Aromatic,Herbal
100197,Fragrant,Herbal
100197,Herbaceous,Herbal
100197,Vegetation,Herbal
100197,Woody/Resinous,Herbal
100240,Food,Vegetable
100240,Fragrant/Fruity,Green
100240,Green,Green
100495,Floral,Floral
100495,Floral,Orchid
100495,Fragrant,Floral
100495,Fruity,Grape
100495,Nature,Floral
100927,Food,Meaty
100927,Non-vegetarian,Meaty
100936,Buildingmaterials&construction,Woody
100936,Clean,Clean
100936,Cloth,Laundered cloth
100936,Fragrant,Sweet
100936,Fresh,Fresh
100936,Grassy/Woody,Woody
100936,Lemon,Sweet
100936,Minty,Sweet
100936,Non-citrusfruity,Sweet
100936,Non-fooditems,Clothes
100936,Non-fooditems,Laundered cloth
100936,Popcorn,Woody
100936,Sweet,Sweet
100936,Terpenes/Pine/Lemon,Sweet
100936,Woody,Woody
100938,Buildingmaterials&construction,Woody
100938,Grassy/Woody,Woody
100938,Mossywoods,Amber
100938,Plants,Clary sage
100938,Popcorn,Woody
100938,Softoriental,Amber
100938,Vegetation,Sandalwood
100938,Woody,Sandalwood
100938,Woody,Vetiver
100938,Woody,Woody
100938,Woodyoriental,Sandalwood
100939,Buildingmaterials&construction,Woody
100939,Dry,Dry
100939,Grassy/Woody,Woody
100939,Mossywoods,Amber
100939,People&animals,Animal
100939,Plants,Clary sage
100939,Popcorn,Warm
100939,Popcorn,Woody
100939,Softoriental,Amber
100939,Sweet,Warm
100939,Woody,Woody
100941,Buildingmaterials&construction,Woody
100941,Dry,Dry
100941,Drywoods,Cedar
100941,Grassy/Woody,Woody
100941,Mossywoods,Amber
100941,Plants,Clary sage
100941,Popcorn,Woody
100941,Softoriental,Amber
100941,Woody,Cedar
100941,Woody,Vetiver
100941,Woody,Woody
100968,Clean,Clean
100968,Floral,Floral
100968,Floral,Jasmine
100968,Fragrant,Floral
100968,Fragrant,Sweet
100968,Lemon,Sweet
100968,Minty,Anisic
100968,Minty,Sweet
100968,Nature,Floral
100968,Non-citrusfruity,Sweet
100968,Spices,Anisic
100968,Sweet,Sweet
100968,Terpenes/Pine/Lemon,Sweet
100990,Aromatic,Herbal
100990,Citrus,Bergamot
100990,Fragrant,Herbal
100990,Fragrant,Sweet
100990,Fragrant/Fruity,Fruity
100990,Fresh,Fresh
100990,Herbaceous,Herbal
100990,Lemon,Fruity
100990,Lemon,Sweet
100990,Minty,Sweet
100990,Nature,Fruity
100990,Non-citrusfruity,Sweet
100990,Sweet,Fruity
100990,Sweet,Sweet
100990,Terpenes/Pine/Lemon,Sweet
100990,Vegetation,Herbal
100990,Woody/Resinous,Herbal
101003,Bakery,Roasted
101003,Chemical/Hydrocarbon,Sulphurous
101003,Cooked,Cooked
101003,Food,Meaty
101003,Marshy/Septic/Sulphurous,Sulphurous
101003,Nature,Sulphurous
101003,Non-vegetarian,Meaty
101003,Nutty,Nutty
101003,Popcorn,Nutty
101003,Restaurant,Coffee
101003,Sickening,Sulphurous
101003,Sulphur/Cabbage/Garlic,Sulphurous
101003,Woody,Coffee
101010,Alliaceous,Onion
101010,Chemical/Hydrocarbon,Sulphurous
101010,Fragrant/Fruity,Fruity
101010,Fragrant/Fruity,Green
101010,Fruity,Blackcurrant
101010,Fruity,Passion fruit
101010,Fruity,Pineapple
101010,Fruity,Tropical
101010,Green,Galbanum
101010,Green,Green
101010,Lemon,Fruity
101010,Marshy/Septic/Sulphurous,Onion
101010,Marshy/Septic/Sulphurous,Sulphurous
101010,Nature,Fruity
101010,Nature,Sulphurous
101010,Non-citrusfruity,Pineapple
101010,Other,Strong
101010,Plants,Galbanum
101010,Sickening,Onion
101010,Sickening,Sulphurous
101010,Sulphur/Cabbage/Garlic,Sulphurous
101010,Sweet,Fruity
101010,Vegetables,Onion
101023,Dryfruit,Raisin
101023,Floral,Floral
101023,Floral,Jasmine
101023,Fragrant,Floral
101023,Fragrant/Fruity,Fruity
101023,Fruity,Raisin
101023,Lemon,Fruity
101023,Nature,Floral
101023,Nature,Fruity
101023,Nutty,Raisin
101023,Sweet,Fruity
101023,Sweet,Jammy
101115,Aromatic,Herbal
101115,Drywoods,Tobacco
101115,Fragrant,Herbal
101115,Fragrant,Sweet
101115,Grassy/Woody,Sweet Tobacco
101115,Herbaceous,Herbal
101115,Herbaceous,Tobacco
101115,Lemon,Sweet
101115,Minty,Sweet
101115,Non-citrusfruity,Sweet
101115,Sweet,Sweet
101115,Terpenes/Pine/Lemon,Sweet
101115,Tobaccosmoke,Sweet Tobacco
101115,Tobaccosmoke,Tobacco
101115,Vegetation,Herbal
101115,Woody/Resinous,Herbal
101145,Beverage,Brandy
101145,Beverage,Cognac
101145,Fragrant/Fruity,Fruity
101145,Lemon,Fruity
101145,Nature,Fruity
101145,Sweet,Fruity
101315,Caramel,Honey
101315,Citrus,Citrus
101315,Food,Vegetable
101315,Fragrant,Sweet
101315,Fragrant/Fruity,Citrus
101315,Fruity,Citrus
101315,Lemon,Citrus
101315,Lemon,Sweet
101315,Minty,Sweet
101315,Non-citrusfruity,Sweet
101315,Plants,Verbena
101315,Sweet,Sweet
101315,Terpenes/Pine/Lemon,Sweet
101315,Vegetation,Foliage
101330,Balsamic,Balsamic
101330,Floral,Floral
101330,Fragrant,Floral
101330,Fragrant,Sweet
101330,Fragrant/Fruity,Green
