CID,Name,MW,SMILES,IUPACName,abraham-2013,arctander-1960,bozza-cabinet,bushdid-2014,chae-2019,datta-cabinet,davison-2007,dravnieks-1985,enantiomers,flavornet,fleischmann-cabinet,fragrance-db,gerkin-cabinet,goodscents,gras,haddad-2008,leffingwell,mainland-cabinet,mainland-intensity,mainland-receptors,prestwick,rinberg-glomeruli,scott-2014,senselab,sigma-2014,smith-cabinet,sobel-2013,superscent,wakayama-2019
171548,biotin,244.31,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,"5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
172092,trans-4-methyl-2-pentene,84.16,C/C=C/C(C)C,(E)-4-methylpent-2-ene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172501,"6,8-dimethylnonan-2-ol",172.31,CC(C)CC(C)CCCC(C)O,"6,8-dimethylnonan-2-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172843,anawsoimwqhbpg-uhfffaoysa-n,142.2,CC1CC(CC(=O)O1)(C)C,"4,4,6-trimethyloxan-2-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172844,ac1l59fn,210.31,CCC1OCC2(CC(=CCC2C)C)CO1,"3-ethyl-8,11-dimethyl-2,4-dioxaspiro[5.5]undec-8-ene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173058,methyl abietate,316.5,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)OC)C,"methyl (1R,4aR,4bR,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylate",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173312,methylthiomethyl hexanoate,176.28,CCCCCC(=O)OCSC,methylsulfanylmethyl hexanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173534,prenyl caproate,184.27,CCCCCC(=O)OCC=C(C)C,3-methylbut-2-enyl hexanoate,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
173535,prenyl isobutyrate,156.22,CC(C)C(=O)OCC=C(C)C,3-methylbut-2-enyl 2-methylpropanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173840,1-pentene-2-ol,86.13,CCCC(=C)O,pent-1-en-2-ol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173843,senkyunolide a,192.25,CCCCC1C2=C(C=CCC2)C(=O)O1,"3-butyl-4,5-dihydro-3H-2-benzofuran-1-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174183,ac1l5axh,178.27,CC1C2C3CC(C2C=C1C)C(C3)O,"3,4-dimethyltricyclo[5.2.1.02,6]dec-4-en-8-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174490,isobornyl isobutyrate,224.34,CC(C)C(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C,"[(1R,2R,4R)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] 2-methylpropanoate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174766,"2-naphthalenecarboxaldehyde, 5,6,7,8-tetrahydro-1-methoxy-3,5,5,8,8-pentamethyl-",260.4,CC1=CC2=C(C(=C1C=O)OC)C(CCC2(C)C)(C)C,"1-methoxy-3,5,5,8,8-pentamethyl-6,7-dihydronaphthalene-2-carbaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174845,magnol,222.37,CCC12CCC(C1)C(C2)C3(CCCCC3)O,1-(4-ethyl-2-bicyclo[2.2.1]heptanyl)cyclohexan-1-ol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175002,"2-acetoxy-1,8-cineole",212.28,CC(=O)OC1CC2CCC1(OC2(C)C)C,"(1,3,3-trimethyl-2-oxabicyclo[2.2.2]octan-6-yl) acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175039,3-mercaptopinane,170.32,CC1C2CC(C2(C)C)CC1S,"2,6,6-trimethylbicyclo[3.1.1]heptane-3-thiol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175127,phenethyl undec-10-enoate,288.4,C=CCCCCCCCCC(=O)OCCC1=CC=CC=C1,2-phenylethyl undec-10-enoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175170,2-ethoxy-3-isopropylpyrazine,166.22,CCOC1=NC=CN=C1C(C)C,2-ethoxy-3-propan-2-ylpyrazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175173,72797-27-4,196.29,CCOC(=O)C1=C(CCCC1(C)C)C,"ethyl 2,6,6-trimethylcyclohexene-1-carboxylate",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175211,ethyl linalyl ether,182.3,CCOC(C)(CCC=C(C)C)C=C,"3-ethoxy-3,7-dimethylocta-1,6-diene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175216,72845-85-3,234.33,CC(C)C1=CC=C(C=C1)CC(C)C2OCCO2,"2-[1-(4-propan-2-ylphenyl)propan-2-yl]-1,3-dioxolane",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175220,72854-42-3,188.26,CCCCCCCOCC(=O)CO,1-heptoxy-3-hydroxypropan-2-one,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175231,72894-09-8,380.6,CC(CCC=C(C)C)CCOC(CC1=CC=CC=C1)OCCC2=CC=CC=C2,"2-[1-(3,7-dimethyloct-6-enoxy)-2-phenylethoxy]ethylbenzene",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175366,2-ethyl-3-(methylthio)pyrazine,154.24,CCC1=NC=CN=C1SC,2-ethyl-3-methylsulfanylpyrazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175381,unii-bxx9ggi596,292.5,CCCC(=O)OC(C)(C)[C@@H]1CC[C@@H](C2=C(C1)[C@H](CC2)C)C,"2-[(3S,5R,8S)-3,8-dimethyl-1,2,3,4,5,6,7,8-octahydroazulen-5-yl]propan-2-yl butanoate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175481,ac1l41jf,248.4,C[C@@H]1CC[C@@H]2C13CC[C@]([C@H](C3)C2(C)C)(C)C(=O)C,"1-[(2R,5S,7R,8S)-2,6,6,8-tetramethyl-8-tricyclo[5.3.1.01,5]undecanyl]ethanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175533,clofilium tosylate,510.2,CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl.CC1=CC=C(C=C1)S(=O)(=O)[O-],4-(4-chlorophenyl)butyl-diethyl-heptylazanium;4-methylbenzenesulfonate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175540,esatenolol,266.34,CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O,2-[4-[(2S)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175553,"2,3-dihydroxypropyl 5-hydroxydodecanoate",290.4,CCCCCCCC(CCCC(=O)OCC(CO)O)O,"2,3-dihydroxypropyl 5-hydroxydodecanoate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175572,93952-58-0,182.26,CC(C)OC(=O)CC1=CCCCC1,propan-2-yl 2-(cyclohexen-1-yl)acetate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175596,8-methyl-1-oxaspiro[4.5]decan-2-one,168.23,CC1CCC2(CC1)CCC(=O)O2,8-methyl-1-oxaspiro[4.5]decan-2-one,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175606,menthone-8-thioacetate,228.35,CC1CC[C@H](C(=O)C1)C(C)(C)OC(=S)C,O-[2-[(1S)-4-methyl-2-oxocyclohexyl]propan-2-yl] ethanethioate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175609,94333-50-3,224.34,CCC1=C(C(CCC1C)(C)C)C(=O)OCC,"ethyl 2-ethyl-3,6,6-trimethylcyclohexene-1-carboxylate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175612,94406-15-2,192.3,CC1(CC(C2=CCCCC21)(C)C=O)C,"1,3,3-trimethyl-3a,4,5,6-tetrahydro-2H-indene-1-carbaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175661,nectaryl,220.35,CC1=CCC(CC1)C(C)CC2CCCC2=O,2-[2-(4-methylcyclohex-3-en-1-yl)propyl]cyclopentan-1-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175948,103694-68-4,178.27,CC1=CC(=CC=C1)CC(C)(C)CO,"2,2-dimethyl-3-(3-methylphenyl)propan-1-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176439,20675-95-0,194.23,CC=CC1=CC(=C(C(=C1)OC)O)OC,"2,6-dimethoxy-4-prop-1-enylphenol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176870,erlotinib,393.4,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,"N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176926,nonadecanal,282.5,CCCCCCCCCCCCCCCCCCC=O,nonadecanal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176983,"p-mentha-1,3,8-triene",134.22,CC1=CC=C(CC1)C(=C)C,"1-methyl-4-prop-1-en-2-ylcyclohexa-1,3-diene",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177050,(r)-(+)-2-phenyl-1-propanol,136.19,C[C@@H](CO)C1=CC=CC=C1,(2R)-2-phenylpropan-1-ol,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
177069,amino acetate,75.07,CC(=O)ON,amino acetate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177602,ac1l42uf,204.35,CC1=CCCC(=CCC(=C(C)C)CC1)C,"1,5-dimethyl-8-propan-2-ylidenecyclodeca-1,5-diene",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178406,"5-ethyl-1-methyl-6,8-dioxabicyclo(3.2.1)octane",156.22,CCC12CCCC(O1)(OC2)C,"1-ethyl-5-methyl-6,8-dioxabicyclo[3.2.1]octane",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180122,122760-84-3,178.27,CC1C2CC3CC1C(C(C2)C3=C)O,4-methyl-8-methylideneadamantan-2-ol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
180559,(r)-(+)-atenolol,266.34,CC(C)NC[C@H](COC1=CC=C(C=C1)CC(=O)N)O,2-[4-[(2R)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181106,1-nonen-3-one,140.226,CCCCCCC(=O)C=C,non-1-en-3-one,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
181287,"2,4,5-trimethyl-3-thiazoline",129.23,CC1C(=NC(S1)C)C,"2,4,5-trimethyl-2,5-dihydro-1,3-thiazole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181458,memantine hydrochloride,215.76,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl,"3,5-dimethyladamantan-1-amine;hydrochloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181574,"4-(4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]hept-1-yl)-3-buten-2-one",224.3,CC(=O)C=CC12C(CC(CC1(O2)C)O)(C)C,"4-(4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl)but-3-en-2-one",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181575,octadien-2-one,124.18,CCC=CC=CC(=O)C,"octa-3,5-dien-2-one",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
181978,6138-23-4,378.33,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O.O.O,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-3,4,5-triol;dihydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182132,octatriene,108.184,CCC=CC=CC=C,"octa-1,3,5-triene",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182502,65213-86-7,124.18,CCC=CCC(=O)C=C,"octa-1,5-dien-3-one",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183870,(r)-gamma-decalactone,170.25,CCCCCC[C@@H]1CCC(=O)O1,(5R)-5-hexyloxolan-2-one,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
184493,105463-44-3,210.36,CC1(CCCCC(C1(CC=C)O)(C)C)C,"2,2,7,7-tetramethyl-1-prop-2-enylcycloheptan-1-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184852,6-isothiocyanatohex-1-ene,141.24,C=CCCCCN=C=S,6-isothiocyanatohex-1-ene,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185984,octen-1-ol,128.21,CCCCCCC=CO,oct-1-en-1-ol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187947,dodecenol,184.32,CCCCCCCCCCC=CO,dodec-1-en-1-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189821,deflazacort,441.5,CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C,"[2-[(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-6,9,13-trimethyl-16-oxo-5-oxa-7-azapentacyclo[10.8.0.02,9.04,8.013,18]icosa-6,14,17-trien-8-yl]-2-oxoethyl] acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190541,ac1l4qrn,680.9,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O,1-(tert-butylamino)-3-(2-cyclopentylphenoxy)propan-2-ol;sulfuric acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191324,o-benzoylhydroxylamine,137.14,C1=CC=C(C=C1)C(=O)ON,amino benzoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193087,"2-hexenoic acid, 3-methyl-",128.17,CCCC(=CC(=O)O)C,3-methylhex-2-enoic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
193458,[(4-methoxybenzoyl)oxy]acetic acid,210.18,COC1=CC=C(C=C1)C(=O)OCC(=O)O,2-(4-methoxybenzoyl)oxyacetic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193527,diacetyl trimer,258.27,CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C,"1-(2-acetyl-6a-hydroxy-2,3a,5-trimethyl-6H-furo[2,3-d][1,3]dioxol-5-yl)ethanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193586,3-hydroxynonanal,158.24,CCCCCCC(CC=O)O,3-hydroxynonanal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194462,ac1l4yb1,101.15,CC(C)C=NOC,N-methoxy-2-methylpropan-1-imine,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195164,sr-95639a,397.3,C1CC2=CC=CC=C2C3=NN=C(C=C3C1)NCCN4CCOCC4.Cl.Cl,"N-(2-morpholin-4-ylethyl)-3,4-diazatricyclo[9.4.0.02,7]pentadeca-1(15),2,4,6,11,13-hexaen-5-amine;dihydrochloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196122,tribenoside,478.6,CCOC1[C@@H]([C@H]([C@H](O1)[C@@H](COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,"(3R,4R,5R)-5-[(1R)-1,2-bis(phenylmethoxy)ethyl]-2-ethoxy-4-phenylmethoxyoxolan-3-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196435,65588-69-4,222.37,CC1(CCCC2(C1CCC3C2CCO3)C)C,"6,6,9a-trimethyl-1,2,3a,4,5,5a,7,8,9,9b-decahydrobenzo[e][1]benzofuran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197162,neomycin sulfate,712.7,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O,"(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2-[(2S,3R,4S,5R)-4-[(2R,3R,4R,5S,6S)-3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol;sulfuric acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197407,3-oct-5-enyl-3H-furan-2-one,194.274,CCC=CCCCCC1C=COC1=O,3-oct-5-enyl-3H-furan-2-one,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197583,cgp 54626 hydrochloride,444.8,C[C@@H](C1=CC(=C(C=C1)Cl)Cl)NC[C@@H](CP(=O)(CC2CCCCC2)O)O.Cl,"cyclohexylmethyl-[(2S)-3-[[(1S)-1-(3,4-dichlorophenyl)ethyl]amino]-2-hydroxypropyl]phosphinic acid;hydrochloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197712,rac-ambrisentan,378.4,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,"2-(4,6-dimethylpyrimidin-2-yl)oxy-3-methoxy-3,3-diphenylpropanoic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198015,benfluorex hydrochloride,387.8,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2.Cl,2-[1-[3-(trifluoromethyl)phenyl]propan-2-ylamino]ethyl benzoate;hydrochloride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198334,54856-23-4,328.4,CNCCC1=CC=CC=N1.CS(=O)(=O)O.CS(=O)(=O)O,methanesulfonic acid;N-methyl-2-pyridin-2-ylethanamine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198512,"2,4,6-triisobutyl-1,3,5-trioxane",258.4,CC(C)CC1OC(OC(O1)CC(C)C)CC(C)C,"2,4,6-tris(2-methylpropyl)-1,3,5-trioxane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200103,sertaconazole nitrate,500.8,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-],"1-[2-[(7-chloro-1-benzothiophen-3-yl)methoxy]-2-(2,4-dichlorophenyl)ethyl]imidazole;nitric acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200164,adipate,144.12,C(CCC(=O)[O-])CC(=O)[O-],hexanedioate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202225,troleandomycin,814.0,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,"[(3R,5S,6S,7R,8S,9R,12R,13S,14S,15R)-6-[(2S,3R,4S,6R)-3-acetyloxy-4-(dimethylamino)-6-methyloxan-2-yl]oxy-8-[(2R,4S,5S,6S)-5-acetyloxy-4-methoxy-6-methyloxan-2-yl]oxy-5,7,9,12,13,15-hexamethyl-10,16-dioxo-1,11-dioxaspiro[2.13]hexadecan-14-yl] acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205986,83861-74-9,126.2,CCC=CCC(C=C)O,"octa-1,5-dien-3-ol",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206037,berteroin,175.3,CSCCCCCN=C=S,1-isothiocyanato-5-methylsulfanylpentane,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207841,procyclidine hydrochloride,323.9,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl,1-cyclohexyl-1-phenyl-3-pyrrolidin-1-ylpropan-1-ol;hydrochloride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208861,but-2-enyl hexanoate,170.25,CCCCCC(=O)OCC=CC,but-2-enyl hexanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208862,"1,1-bis(3-methylbutoxy)hexane",258.44,CCCCCC(OCCC(C)C)OCCC(C)C,"1,1-bis(3-methylbutoxy)hexane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208863,"1,1-dibutoxyhexane",230.39,CCCCCC(OCCCC)OCCCC,"1,1-dibutoxyhexane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208867,2-pentyl hexanoate,186.29,CCCCCC(=O)OC(C)CCC,pentan-2-yl hexanoate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210704,"hexane-1,3-diol",118.176,CCCC(CCO)O,"hexane-1,3-diol",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212930,furfural acetone,136.15,CC(=O)C=CC1=CC=CO1,4-(furan-2-yl)but-3-en-2-one,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215850,"1-methyl-1,2,3,4-tetrahydroquinoxaline",148.2,CN1CCNC2=CC=CC=C21,"4-methyl-2,3-dihydro-1H-quinoxaline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216439,94386-39-7,236.35,CC1=CCC(CC1OC(=O)CC(C)C)C(=C)C,(2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-yl) 3-methylbutanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216442,schembl3505783,265.31,COC(=O)C1=CC=CC=C1N=CC=CC2=CC=CC=C2,methyl 2-(cinnamylideneamino)benzoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
