Stimulus,CID
11782878,11782878
11783601,11783601
11784200,11784200
11786951,11786951
11788274,11788274
11788319,11788319
11788604,11788604
11788789,11788789
11789523,11789523
11789843,11789843
11790776,11790776
11791189,11791189
11792647,11792647
11793217,11793217
11793500,11793500
11793851,11793851
11794053,11794053
11796727,11796727
11797089,11797089
11797781,11797781
11798111,11798111
11799662,11799662
11801662,11801662
11802207,11802207
11802256,11802256
11803564,11803564
11803592,11803592
11803621,11803621
11803627,11803627
11803951,11803951
11804033,11804033
11804087,11804087
11804254,11804254
11804310,11804310
11804596,11804596
11804916,11804916
11805319,11805319
11805588,11805588
11806200,11806200
11807136,11807136
11807209,11807209
11807674,11807674
11808195,11808195
11810357,11810357
11813159,11813159
11814718,11814718
11815386,11815386
11815492,11815492
11816899,11816899
11819196,11819196
11823039,11823039
11823089,11823089
11823657,11823657
11823898,11823898
11824562,11824562
11829222,11829222
11829618,11829618
11829769,11829769
11830220,11830220
11830551,11830551
11830590,11830590
11830914,11830914
11832737,11832737
11833785,11833785
11834367,11834367
11834368,11834368
11838413,11838413
11844021,11844021
11848235,11848235
11857496,11857496
11857498,11857498
11857500,11857500
11857566,11857566
11857717,11857717
11857723,11857723
11858218,11858218
11858221,11858221
11858646,11858646
11859679,11859679
11859680,11859680
11861122,11861122
11862105,11862105
11865435,11865435
11865436,11865436
11865437,11865437
11865438,11865438
11869260,11869260
11882162,11882162
11886768,11886768
11886769,11886769
11908385,11908385
11908386,11908386
11908449,11908449
11908450,11908450
11908451,11908451
11908482,11908482
11908483,11908483
11908488,11908488
11908489,11908489
11908490,11908490
11908602,11908602
11920271,11920271
11947765,11947765
11947891,11947891
11947892,11947892
11947893,11947893
11947894,11947894
11947895,11947895
11947902,11947902
11947903,11947903
11947904,11947904
11949368,11949368
11949370,11949370
11949485,11949485
11949611,11949611
11949689,11949689
11954203,11954203
11954275,11954275
11957111,11957111
11957474,11957474
11957510,11957510
11957511,11957511
11957603,11957603
11957604,11957604
11957949,11957949
11959770,11959770
11959966,11959966
11959967,11959967
11961382,11961382
11961810,11961810
11962108,11962108
11962784,11962784
11963500,11963500
11963549,11963549
11967473,11967473
11968306,11968306
11968346,11968346
11968348,11968348
11968349,11968349
11968404,11968404
11968405,11968405
11968407,11968407
11968460,11968460
11968470,11968470
11968520,11968520
11968586,11968586
11968592,11968592
11968627,11968627
11968628,11968628
11968629,11968629
11968638,11968638
11968669,11968669
11968700,11968700
11968701,11968701
11968745,11968745
11968764,11968764
11968816,11968816
11968881,11968881
11968889,11968889
11968890,11968890
11968946,11968946
11968949,11968949
11968958,11968958
11968965,11968965
11968967,11968967
11968999,11968999
11969000,11969000
11969463,11969463
11969488,11969488
11970126,11970126
11970252,11970252
11972310,11972310
11972311,11972311
11972335,11972335
11972339,11972339
11972355,11972355
11972372,11972372
11972428,11972428
11972443,11972443
11972444,11972444
11972472,11972472
11974512,11974512
11975273,11975273
11975469,11975469
11979046,11979046
11980855,11980855
11983554,11983554
11987778,11987778
11987845,11987845
11990295,11990295
11992452,11992452
11995713,11995713
11995714,11995714
11996452,11996452
11997923,11997923
11997924,11997924
12000178,12000178
12003173,12003173
12003287,12003287
12004532,12004532
12009644,12009644
12009861,12009861
12051505,12051505
12054511,12054511
12065179,12065179
12070150,12070150
12071879,12071879
12082513,12082513
12085442,12085442
12088155,12088155
12091582,12091582
12125606,12125606
12128377,12128377
12133246,12133246
12134740,12134740
12163610,12163610
12163612,12163612
12163807,12163807
12193653,12193653
12193862,12193862
12216200,12216200
12225100,12225100
12237817,12237817
12245515,12245515
12245518,12245518
12245522,12245522
12245526,12245526
12245536,12245536
12245537,12245537
12255414,12255414
12285853,12285853
12285856,12285856
12285861,12285861
12285862,12285862
12285863,12285863
12285870,12285870
12285871,12285871
12285877,12285877
12285878,12285878
12285879,12285879
12285885,12285885
12285886,12285886
12285889,12285889
12285890,12285890
12285891,12285891
12285892,12285892
12298584,12298584
12300187,12300187
12300188,12300188
12302012,12302012
12302019,12302019
12302035,12302035
12302233,12302233
12302234,12302234
12302243,12302243
12302393,12302393
12302626,12302626
12302628,12302628
12302658,12302658
12302663,12302663
12302671,12302671
12302672,12302672
12302675,12302675
12302681,12302681
12302683,12302683
12302691,12302691
12302694,12302694
12302835,12302835
12302958,12302958
12302959,12302959
12302960,12302960
12302962,12302962
12302966,12302966
12302968,12302968
12302969,12302969
12302971,12302971
12302973,12302973
12302974,12302974
12302975,12302975
12302977,12302977
12303272,12303272
12303301,12303301
12303303,12303303
12303777,12303777
12303778,12303778
12303779,12303779
12303780,12303780
12303781,12303781
12303782,12303782
12303783,12303783
12303786,12303786
12303787,12303787
12303788,12303788
12303942,12303942
12303943,12303943
12304257,12304257
12304610,12304610
12304737,12304737
12304738,12304738
12304822,12304822
12304825,12304825
12304900,12304900
12304904,12304904
12304907,12304907
12304908,12304908
12304961,12304961
12304964,12304964
12305017,12305017
12305019,12305019
12305247,12305247
12305733,12305733
12305791,12305791
12305793,12305793
12305795,12305795
12305796,12305796
12305797,12305797
12305799,12305799
12305800,12305800
12305811,12305811
12306023,12306023
12306047,12306047
12306048,12306048
12306941,12306941
12308718,12308718
12308888,12308888
12308889,12308889
12309272,12309272
12309350,12309350
12309351,12309351
12309449,12309449
12309899,12309899
12309901,12309901
12309902,12309902
12310311,12310311
12310779,12310779
12312891,12312891
12312892,12312892
12312895,12312895
12312896,12312896
12312898,12312898
12312899,12312899
12313029,12313029
12313122,12313122
12313123,12313123
12313177,12313177
12313180,12313180
12313181,12313181
12313320,12313320
12313605,12313605
12313771,12313771
12313772,12313772
12313945,12313945
12313953,12313953
12314010,12314010
12314011,12314011
12314098,12314098
12314099,12314099
12314100,12314100
12314116,12314116
12314847,12314847
12314849,12314849
12314852,12314852
12314856,12314856
12314994,12314994
12314995,12314995
12315259,12315259
12315386,12315386
12315387,12315387
12315422,12315422
12355469,12355469
12355590,12355590
12358318,12358318
12358319,12358319
12358320,12358320
12358335,12358335
12358344,12358344
12358345,12358345
12358347,12358347
12358354,12358354
12358355,12358355
12365893,12365893
12376292,12376292
12378870,12378870
12378871,12378871
12378873,12378873
12409825,12409825
12442954,12442954
12443210,12443210
12443308,12443308
12443368,12443368
12443369,12443369
12444776,12444776
12444995,12444995
12444996,12444996
12510894,12510894
12571389,12571389
12635860,12635860
12635862,12635862
12658395,12658395
12667626,12667626
12678469,12678469
12711594,12711594
12719461,12719461
12762300,12762300
12765315,12765315
12775770,12775770
12775774,12775774
12775775,12775775
12775778,12775778
12775781,12775781
12775782,12775782
12775784,12775784
12775787,12775787
12784755,12784755
12789962,12789962
12797868,12797868
12797869,12797869
12800343,12800343
12800344,12800344
12800345,12800345
12800346,12800346
12807117,12807117
12831083,12831083
12831084,12831084
12833143,12833143
12848726,12848726
12856104,12856104
12858404,12858404
12866362,12866362
12866365,12866365
12883686,12883686
12883687,12883687
12889126,12889126
12889141,12889141
12889143,12889143
12897372,12897372
12897381,12897381
12897873,12897873
12897874,12897874
12898223,12898223
12898660,12898660
12900267,12900267
12900623,12900623
12900888,12900888
12900889,12900889
12900890,12900890
12900892,12900892
12900894,12900894
12900895,12900895
12900896,12900896
12900897,12900897
12900898,12900898
12903135,12903135
12903136,12903136
12903171,12903171
12903190,12903190
12903215,12903215
12903236,12903236
12904912,12904912
12904914,12904914
12904917,12904917
12904922,12904922
12904923,12904923
12905080,12905080
12905081,12905081
12914607,12914607
12914615,12914615
12917773,12917773
12917775,12917775
12920857,12920857
12920878,12920878
12968428,12968428
12978129,12978129
12980878,12980878
12980879,12980879
12986433,12986433
12988705,12988705
13020135,13020135
13020136,13020136
13020137,13020137
13023574,13023574
13026600,13026600
13035200,13035200
13035201,13035201
13036549,13036549
13036554,13036554
13037718,13037718
13037722,13037722
13059510,13059510
13059914,13059914
13059935,13059935
13059936,13059936
13059940,13059940
13059943,13059943
13059947,13059947
13059951,13059951
13066294,13066294
13066295,13066295
13093580,13093580
13093581,13093581
13093585,13093585
13093703,13093703
13093706,13093706
13093710,13093710
13093712,13093712
13093775,13093775
13093776,13093776
13093777,13093777
13097725,13097725
13122553,13122553
13131822,13131822
13159185,13159185
13159188,13159188
13159192,13159192
13159193,13159193
13159194,13159194
13174983,13174983
13174986,13174986
13179967,13179967
13186786,13186786
13186787,13186787
13186790,13186790
13186791,13186791
13186794,13186794
13187263,13187263
13212854,13212854
13213649,13213649
13217259,13217259
13224598,13224598
13224605,13224605
13229822,13229822
13231946,13231946
13231947,13231947
13245586,13245586
13245587,13245587
13245588,13245588
13245589,13245589
13253013,13253013
13254459,13254459
13254471,13254471
13254473,13254473
13255083,13255083
13255084,13255084
13256887,13256887
13269703,13269703
13270883,13270883
13273272,13273272
13289406,13289406
13298374,13298374
13317985,13317985
13319174,13319174
13319175,13319175
13319176,13319176
13321318,13321318
13326381,13326381
13326387,13326387
13326389,13326389
13334675,13334675
13334676,13334676
13334743,13334743
13334744,13334744
13338928,13338928
13340696,13340696
13340697,13340697
13344657,13344657
13362146,13362146
13363962,13363962
13365325,13365325
13365327,13365327
13365329,13365329
13365341,13365341
13365345,13365345
13365350,13365350
13365355,13365355
13365369,13365369
13370031,13370031
13370038,13370038
13371686,13371686
13371687,13371687
13385085,13385085
13392894,13392894
13453675,13453675
13453677,13453677
13453679,13453679
13455605,13455605
13455848,13455848
13455850,13455850
13457500,13457500
13465780,13465780
13471981,13471981
13491841,13491841
13537818,13537818
13537819,13537819
13559836,13559836
13559837,13559837
13559839,13559839
13575034,13575034
13575035,13575035
13575093,13575093
13606766,13606766
13606768,13606768
13640738,13640738
13640739,13640739
13641754,13641754
13672003,13672003
13688019,13688019
13688020,13688020
13713195,13713195
13714494,13714494
13743924,13743924
13746805,13746805
13749083,13749083
13751942,13751942
13751943,13751943
13751946,13751946
13752534,13752534
13752536,13752536
13752538,13752538
13767387,13767387
13771704,13771704
13771705,13771705
13783679,13783679
13784486,13784486
13823553,13823553
13829314,13829314
13829320,13829320
13829321,13829321
13830884,13830884
13832522,13832522
13832523,13832523
13832658,13832658
13832659,13832659
13833211,13833211
13844864,13844864
13844865,13844865
13844867,13844867
13845244,13845244
13845841,13845841
13845844,13845844
13845845,13845845
13845846,13845846
13845847,13845847
13846039,13846039
13847795,13847795
13855185,13855185
13855186,13855186
13855187,13855187
13858762,13858762
13870532,13870532
13870533,13870533
13871141,13871141
13871654,13871654
13871655,13871655
13871670,13871670
13871671,13871671
13871672,13871672
13871877,13871877
13871880,13871880
13871992,13871992
13871996,13871996
13872455,13872455
13872461,13872461
13873384,13873384
13873432,13873432
13873665,13873665
13875145,13875145
13883773,13883773
13886369,13886369
13886371,13886371
13886608,13886608
13886746,13886746
13887784,13887784
13889162,13889162
13894893,13894893
13909684,13909684
13915237,13915237
13917820,13917820
13922705,13922705
13922706,13922706
13932292,13932292
13932299,13932299
13932300,13932300
13932301,13932301
13932302,13932302
13939150,13939150
13939151,13939151
13940617,13940617
13940619,13940619
13944845,13944845
13944847,13944847
13944848,13944848
13958183,13958183
13958185,13958185
13962219,13962219
13962248,13962248
13962978,13962978
13963764,13963764
13965320,13965320
13967632,13967632
13969096,13969096
13984288,13984288
13984468,13984468
13984470,13984470
13985537,13985537
13985538,13985538
13988906,13988906
13989841,13989841
13991149,13991149
13991152,13991152
13993178,13993178
13996640,13996640
14017900,14017900
14018116,14018116
14020479,14020479
14029492,14029492
14030006,14030006
14032967,14032967
14034359,14034359
14035424,14035424
14037246,14037246
14037247,14037247
14037250,14037250
14048461,14048461
14052123,14052123
14052124,14052124
14054189,14054189
14054190,14054190
14054676,14054676
14055602,14055602
14057271,14057271
14060872,14060872
14077987,14077987
14078720,14078720
14080177,14080177
14095403,14095403
14095404,14095404
14095405,14095405
14095406,14095406
14101679,14101679
14101757,14101757
14102402,14102402
14102449,14102449
14102450,14102450
14102495,14102495
14103656,14103656
14104214,14104214
14104215,14104215
14104219,14104219
14104220,14104220
14104222,14104222
14109402,14109402
14123183,14123183
14123184,14123184
14123185,14123185
14127007,14127007
14127008,14127008
14130767,14130767
14130768,14130768
14130780,14130780
14130782,14130782
14130919,14130919
14131758,14131758
