"Subject","Comparison.number","TrialOrderInSession","Choice","CorrectChoiceOnScreen","IsCorrect","RT_Discrimination","Confidence","RT_Confidence","Mixture.number","Mixture.number.1","Experiment"
"W438",16,6,3,3,1,20.20337646,0.994797688,1.527812439,26,36,"Exp4"
"W438",17,15,1,1,1,17.73725094,0.961849711,1.004070155,27,37,"Exp4"
"W438",18,9,1,1,1,26.50880527,0.861271676,1.011935928,28,38,"Exp4"
"W438",19,17,3,3,1,22.63280473,0.980924855,1.131905002,29,39,"Exp4"
"W438",20,14,2,2,1,19.13883555,0.947109827,0.709689945,30,40,"Exp4"
"W509",1,14,2,2,1,19.86918887,0.778034682,0.70950521,1,11,"Exp4"
"W509",2,3,2,2,1,19.36467997,0.626300578,1.136109859,2,12,"Exp4"
"W509",3,2,3,3,1,24.29332953,0.670520231,1.462444077,3,13,"Exp4"
"W509",4,15,2,1,0,17.15886646,0.359248555,1.441465974,4,14,"Exp4"
"W509",5,13,2,1,0,18.32927073,0.823121387,0.746379495,5,15,"Exp4"
"W509",6,20,3,1,0,16.12309802,0.721676301,0.713692534,6,16,"Exp4"
"W509",7,11,2,2,1,23.71719095,0.828323699,4.478727262,7,17,"Exp4"
"W509",8,9,2,3,0,23.25297265,0.337572254,1.379603727,8,18,"Exp4"
"W509",9,18,1,2,0,20.34552912,0.847398844,0.546322279,9,19,"Exp4"
"W509",10,4,3,3,1,19.83517113,0.872543353,0.761998148,10,20,"Exp4"
"W509",11,1,3,2,0,19.42991619,0.903757225,1.574451162,21,31,"Exp4"
"W509",12,17,2,2,1,17.7391727,0.874277457,0.797911982,22,32,"Exp4"
"W509",13,16,3,3,1,21.36904732,0.913294798,0.710075237,23,33,"Exp4"
"W509",14,5,2,2,1,19.47273407,0.910693642,0.749896728,24,34,"Exp4"
"W509",15,8,1,3,0,18.16918297,0.719942197,0.777950777,25,35,"Exp4"
"W509",16,12,2,1,0,22.27332257,0.243930636,1.221577978,26,36,"Exp4"
"W509",17,19,1,1,1,19.56733673,0.716473988,0.841881029,27,37,"Exp4"
"W509",18,10,2,1,0,18.65287883,0.53699422,0.648086839,28,38,"Exp4"
"W509",19,7,3,3,1,19.4250374,0.589884393,0.706445538,29,39,"Exp4"
"W509",20,6,1,1,1,17.93890492,0.803179191,0.595895806,30,40,"Exp4"
"W509",1,5,1,1,1,20.0371206,0.819653179,0.725981682,1,11,"Exp4"
"W509",2,16,2,3,0,17.84453659,0.680924855,0.625977235,2,12,"Exp4"
"W509",3,4,3,3,1,25.39771544,0.276878613,0.830269243,3,13,"Exp4"
"W509",4,14,1,3,0,23.10911761,0.557803468,0.922391239,4,14,"Exp4"
"W509",5,10,3,2,0,21.7714795,0.476300578,1.085934233,5,15,"Exp4"
"W509",6,15,2,1,0,20.02811349,0.681791908,0.818066048,6,16,"Exp4"
"W509",7,2,2,2,1,18.99899166,0.810982659,2.362535418,7,17,"Exp4"
"W509",8,6,1,2,0,23.38277629,0.337572254,1.533965993,8,18,"Exp4"
"W509",9,19,2,1,0,23.01719403,0.856069364,0.860290376,9,19,"Exp4"
"W509",10,13,1,3,0,25.92678938,0.670520231,0.808438879,10,20,"Exp4"
"W509",11,18,2,2,1,23.72889297,0.674855491,1.484136317,21,31,"Exp4"
"W509",12,9,2,2,1,20.6508027,0.808381503,0.812477389,22,32,"Exp4"
"W509",13,12,2,2,1,20.60851594,0.738150289,0.781524456,23,33,"Exp4"
"W509",14,3,3,3,1,20.32706845,0.693063584,0.743750871,24,34,"Exp4"
"W509",15,8,2,1,0,22.08295068,0.337572254,0.976303044,25,35,"Exp4"
"W509",16,7,1,1,1,19.36305541,0.756358382,0.925586042,26,36,"Exp4"
"W509",17,20,1,1,1,28.75518476,0.817052023,0.943542959,27,37,"Exp4"
"W509",18,1,3,1,0,20.51146297,0.536127168,0.752296144,28,38,"Exp4"
"W509",19,17,1,2,0,22.75351445,0.483236994,0.648309633,29,39,"Exp4"
"W509",20,11,3,3,1,21.66708802,0.68699422,0.709826358,30,40,"Exp4"
"w194",1,19,3,3,1,19.68531777,0.975722543,1.123645812,1,11,"Exp4"
"w194",2,2,3,3,1,20.94350148,0.53265896,1.803970176,2,12,"Exp4"
"w194",3,9,3,2,0,15.588692,0.721676301,1.861634836,3,13,"Exp4"
"w194",4,14,2,1,0,17.66320132,0.748554913,1.139812255,4,14,"Exp4"
"w194",5,16,2,2,1,19.08088567,0.957514451,1.121890403,5,15,"Exp4"
"w194",6,6,3,3,1,18.66259537,0.233526012,1.305937688,6,16,"Exp4"
"w194",7,11,1,3,0,14.74827901,0.750289017,1.097675162,7,17,"Exp4"
"w194",8,20,2,3,0,17.57252727,0.784971098,0.781726296,8,18,"Exp4"
"w194",9,1,2,2,1,18.00473511,0.974855491,2.057731797,9,19,"Exp4"
"w194",10,4,2,2,1,14.94165242,0.962716763,1.330385985,10,20,"Exp4"
"w194",11,7,3,1,0,19.52473566,0.380057803,1.529889852,21,31,"Exp4"
"w194",12,17,1,1,1,14.87066504,0.945375723,0.782408789,22,32,"Exp4"
"w194",13,12,2,2,1,16.2384205,0.956647399,1.39557902,23,33,"Exp4"
"w194",14,18,2,1,0,17.71873511,0.680924855,1.058116662,24,34,"Exp4"
"w194",15,3,1,1,1,23.53707784,0.784104046,1.372387947,25,35,"Exp4"
"w194",16,8,3,3,1,20.27727128,0.77716763,2.766221393,26,36,"Exp4"
"w194",17,10,1,1,1,17.13469441,0.500578035,1.657984268,27,37,"Exp4"
"w194",18,5,1,1,1,16.71069316,0.934971098,1.583461693,28,38,"Exp4"
"w194",19,15,3,3,1,20.04707447,0.887283237,1.070208246,29,39,"Exp4"
"w194",20,13,2,2,1,19.16656204,0.530924855,1.321853114,30,40,"Exp4"
"w226",1,10,3,3,1,17.89052917,0.849132948,0.949722171,1,11,"Exp4"
"w226",2,12,2,2,1,22.34126738,0.647976879,0.851567638,2,12,"Exp4"
"w226",3,17,1,1,1,20.35523882,0.501445087,1.024358923,3,13,"Exp4"
"w226",4,9,1,1,1,21.4978764,0.702601156,1.022065986,4,14,"Exp4"
"w226",5,11,3,2,0,24.3612829,0.724277457,3.725702014,5,15,"Exp4"
"w226",6,13,2,2,1,24.01547582,0.610693642,1.102082287,6,16,"Exp4"
"w226",7,15,1,1,1,17.26447197,0.651445087,0.77600935,7,17,"Exp4"
"w226",8,4,2,1,0,20.28672184,0.347976879,1.37778118,8,18,"Exp4"
"w226",9,5,3,3,1,21.13938035,0.71300578,1.375693504,9,19,"Exp4"
"w226",10,18,1,1,1,22.344871,0.462427746,1.032136177,10,20,"Exp4"
"w226",11,8,2,2,1,20.34682226,0.602890173,1.138522104,21,31,"Exp4"
"w226",12,2,1,1,1,18.86358738,0.625433526,1.192123878,22,32,"Exp4"
"w226",13,7,2,2,1,24.11681062,0.602023121,1.576147986,23,33,"Exp4"
"w226",14,14,3,3,1,22.78874665,0.804046243,0.839899833,24,34,"Exp4"
"w226",15,16,2,2,1,19.98044376,0.735549133,0.721632287,25,35,"Exp4"
"w226",16,19,1,2,0,21.33543669,0.602890173,0.7718464,26,36,"Exp4"
"w226",17,3,1,1,1,21.08534838,0.587283237,2.516008648,27,37,"Exp4"
"w226",18,20,1,2,0,22.88686483,0.563872832,0.771925511,28,38,"Exp4"
"w226",19,6,3,2,0,24.99285478,0.650578035,1.148104372,29,39,"Exp4"
"w226",20,1,3,3,1,29.8684123,0.788439306,1.73964223,30,40,"Exp4"
"w260",1,6,2,2,1,14.43086809,0.839595376,0.634057249,1,11,"Exp4"
"w260",2,13,1,3,0,12.98434072,0.906358382,0.606101982,2,12,"Exp4"
"w260",3,11,1,1,1,15.27486032,0.890751445,0.855884961,3,13,"Exp4"
"w260",4,14,2,1,0,14.91860845,0.697398844,0.6219755,4,14,"Exp4"
"w260",5,18,2,3,0,12.3021921,0.800578035,0.760215798,5,15,"Exp4"
"w260",6,4,2,1,0,17.4086952,0.720809249,0.834236339,6,16,"Exp4"
"w260",7,1,1,1,1,17.29548049,0.742485549,1.16650816,7,17,"Exp4"
"w260",8,3,2,1,0,12.97854381,0.405202312,1.376913524,8,18,"Exp4"
"w260",9,15,1,2,0,12.16094388,0.375722543,1.823905296,9,19,"Exp4"
"w260",10,2,2,2,1,14.90508303,0.705202312,1.216310895,10,20,"Exp4"
"w260",11,9,3,3,1,12.33478584,0.776300578,1.010413148,21,31,"Exp4"
"w260",12,10,3,3,1,11.10464548,0.979190751,1.021844475,22,32,"Exp4"
"w260",13,7,1,1,1,14.18051893,0.363583815,0.838321889,23,33,"Exp4"
"w260",14,5,2,1,0,16.11279477,0.851734104,0.86794148,24,34,"Exp4"
"w260",15,16,1,2,0,12.49112888,0.694797688,1.071426555,25,35,"Exp4"
"w260",16,20,3,3,1,12.55285899,0.745086705,1.453894956,26,36,"Exp4"
"w260",17,19,1,1,1,12.26026198,0.804046243,0.527501127,27,37,"Exp4"
"w260",18,8,2,2,1,14.22446061,0.810115607,0.517896622,28,38,"Exp4"
"w260",19,17,2,3,0,13.80020022,0.476300578,3.236015525,29,39,"Exp4"
"w260",20,12,3,3,1,12.01474587,0.958381503,0.774263348,30,40,"Exp4"
"w390",1,8,2,1,0,26.23376834,0.405202312,1.181691488,1,11,"Exp4"
"w390",2,18,2,2,1,23.20330462,0.898554913,1.156424712,2,12,"Exp4"
"w390",3,1,3,3,1,28.67884392,0.425144509,1.264411675,3,13,"Exp4"
"w390",4,20,3,3,1,20.77657596,0.98265896,1.739428417,4,14,"Exp4"
"w390",5,12,2,1,0,22.91091416,0.953179191,1.500118453,5,15,"Exp4"
"w390",6,13,1,2,0,28.22140222,0.491907514,1.364375925,6,16,"Exp4"
"w390",7,15,2,1,0,22.00115545,0.778034682,1.342117507,7,17,"Exp4"
"w390",8,4,1,3,0,23.78106732,0.41300578,1.757974176,8,18,"Exp4"
"w390",9,11,3,1,0,34.80778546,0.284682081,1.897656432,9,19,"Exp4"
"w390",10,6,1,1,1,30.03710563,0.212716763,2.135724995,10,20,"Exp4"
"w390",11,5,1,1,1,24.80514401,0.75982659,1.444169433,21,31,"Exp4"
"w390",12,16,1,1,1,17.69610081,0.988728324,1.388454325,22,32,"Exp4"
"w390",13,19,1,2,0,26.85535,0.877745665,1.081880328,23,33,"Exp4"
"w390",14,17,1,1,1,25.74679558,0.967052023,0.995751097,24,34,"Exp4"
"w390",15,9,2,2,1,27.19280038,0.77716763,1.089785442,25,35,"Exp4"
"w390",16,2,3,1,0,30.47386685,0.794508671,0.988225715,26,36,"Exp4"
"w390",17,14,2,2,1,25.14036731,0.90982659,1.111908303,27,37,"Exp4"
"w390",18,7,2,2,1,22.85310367,0.869075145,1.4778626,28,38,"Exp4"
"w390",19,10,3,3,1,28.29365709,0.047976879,1.433832403,29,39,"Exp4"
"w390",20,3,1,1,1,22.23923385,0.984393064,1.850042292,30,40,"Exp4"
"w429",1,2,1,1,1,26.55164709,0.886416185,1.869515148,1,11,"Exp4"
"w429",2,13,1,1,1,36.64508575,0.947109827,0.901883954,2,12,"Exp4"
"w429",3,19,1,1,1,40.32606054,0.740751445,0.853923436,3,13,"Exp4"
"w429",4,17,2,1,0,31.94609162,0.686127168,0.865930777,4,14,"Exp4"
"w429",5,5,1,1,1,29.43116016,0.77283237,1.878117295,5,15,"Exp4"
"w429",6,3,2,1,0,28.58903282,0.289017341,1.595782913,6,16,"Exp4"
"w429",7,7,1,2,0,27.25897269,0.478901734,2.282129549,7,17,"Exp4"
"w429",8,10,3,3,1,32.58270094,0.99566474,2.538602754,8,18,"Exp4"
"w429",9,8,1,3,0,28.63903397,0.701734104,1.343624892,9,19,"Exp4"
"w429",10,11,1,3,0,25.2869318,0.745953757,0.931712227,10,20,"Exp4"
"w429",11,6,1,1,1,33.73103452,0.752890173,1.752440682,21,31,"Exp4"
"w429",12,18,2,2,1,28.75636886,0.972254335,1.073842221,22,32,"Exp4"
"w429",13,16,2,2,1,37.39800495,0.851734104,0.86165921,23,33,"Exp4"
"w429",14,9,3,3,1,35.892873,0.893352601,2.153852535,24,34,"Exp4"
"w429",15,1,2,1,0,29.17699785,0.687861272,1.7882134,25,35,"Exp4"
"w429",16,20,3,3,1,34.9756492,0.942774566,1.246091274,26,36,"Exp4"
"w429",17,12,1,1,1,25.80732619,0.962716763,1.278201366,27,37,"Exp4"
"w429",18,14,2,1,0,58.17665062,0.204913295,1.329786024,28,38,"Exp4"
"w429",19,15,1,2,0,24.35335384,0.456358382,1.308295196,29,39,"Exp4"
"w429",20,4,2,2,1,29.38118424,0.978323699,1.296340453,30,40,"Exp4"
"w429",1,17,2,2,1,31.98699843,0.913294798,1.028416676,1,11,"Exp4"
"w429",2,11,2,3,0,21.5585708,0.838728324,1.006374637,2,12,"Exp4"
"w429",3,19,1,2,0,36.89969921,0.699132948,1.291442839,3,13,"Exp4"
"w429",4,20,3,3,1,34.67768334,0.304624277,0.621692411,4,14,"Exp4"
"w429",5,2,3,3,1,20.05546024,0.919364162,0.907978923,5,15,"Exp4"
"w429",6,15,1,1,1,60.99461917,0.051445087,2.095410877,6,16,"Exp4"
"w429",7,1,3,3,1,32.07589953,0.912427746,1.27988921,7,17,"Exp4"
"w429",8,12,2,2,1,15.10498117,0.928901734,1.000263846,8,18,"Exp4"
"w429",9,4,1,3,0,19.70123319,0.76849711,0.9121748,9,19,"Exp4"
"w429",10,10,3,3,1,30.83970099,0.876011561,0.811863744,10,20,"Exp4"
"w429",11,9,1,2,0,25.25491365,0.83699422,0.750346164,21,31,"Exp4"
"w429",12,16,3,3,1,23.67361147,0.960982659,1.183252327,22,32,"Exp4"
"w429",13,7,1,2,0,25.61535498,0.739017341,1.032460746,23,33,"Exp4"
"w429",14,14,1,1,1,29.07372163,0.649710983,1.032179367,24,34,"Exp4"
"w429",15,13,2,2,1,45.98157355,0.143352601,0.843706141,25,35,"Exp4"
"w429",16,18,2,3,0,18.62686114,0.915028902,0.769657804,26,36,"Exp4"
"w429",17,8,1,2,0,28.50391151,0.624566474,0.975606012,27,37,"Exp4"
"w429",18,6,1,3,0,42.4915317,0.11734104,0.95429607,28,38,"Exp4"
"w429",19,3,3,2,0,27.5556283,0.826589595,2.426297613,29,39,"Exp4"
"w429",20,5,1,2,0,32.28357792,0.872543353,1.243513538,30,40,"Exp4"
"w484",1,17,1,2,0,17.88655865,0.899421965,1.019616111,1,11,"Exp4"
"w484",2,6,3,3,1,20.52530569,0.054046243,0.830254276,2,12,"Exp4"
"w484",3,13,1,3,0,17.47911512,0.157225434,1.201614634,3,13,"Exp4"
"w484",4,5,1,2,0,18.93683862,0.516184971,2.389587964,4,14,"Exp4"
"w484",5,14,2,2,1,18.7582098,0.226589595,1.474162343,5,15,"Exp4"
"w484",6,15,3,3,1,16.81820246,0.374855491,1.011701161,6,16,"Exp4"
"w484",7,1,3,3,1,25.13527428,0.482369942,5.049755697,7,17,"Exp4"
"w484",8,12,2,1,0,19.13162833,0.140751445,1.190285082,8,18,"Exp4"
"w484",9,19,1,1,1,18.1725082,0.848265896,0.920223598,9,19,"Exp4"
"w484",10,4,2,2,1,17.95641368,0.698265896,3.217740025,10,20,"Exp4"
"w484",11,10,2,2,1,15.87664241,0.818786127,1.130189362,21,31,"Exp4"
"w484",12,11,2,2,1,15.4528075,0.84566474,1.287631827,22,32,"Exp4"
"w484",13,16,3,2,0,14.56295355,0.815317919,0.809698668,23,33,"Exp4"
"w484",14,8,2,1,0,19.60678276,0.582947977,1.66622507,24,34,"Exp4"
"w484",15,18,3,3,1,17.73075357,0.528323699,1.437623745,25,35,"Exp4"
"w484",16,9,1,2,0,17.07083002,0.617630058,2.437920945,26,36,"Exp4"
"w484",17,20,3,2,0,13.29240543,0.869942197,1.007985081,27,37,"Exp4"
"w484",18,3,2,1,0,18.11704026,0.282947977,1.94991503,28,38,"Exp4"
"w484",19,7,3,3,1,19.9208351,0.68699422,1.136109859,29,39,"Exp4"
"w484",20,2,3,3,1,19.76523058,0.869942197,1.608001074,30,40,"Exp4"
"w484",1,12,1,2,0,16.92871627,0.504913295,1.31358195,1,11,"Exp4"
"w484",2,1,1,1,1,14.98878719,0.813583815,0.920213762,2,12,"Exp4"
"w484",3,10,2,1,0,17.20480815,0.09566474,1.184134521,3,13,"Exp4"
"w484",4,15,3,3,1,15.77053358,0.679190751,1.179401972,4,14,"Exp4"
"w484",5,2,1,1,1,16.33621625,0.852601156,0.803860275,5,15,"Exp4"
"w484",6,19,2,1,0,18.17655098,0.124277457,0.962150297,6,16,"Exp4"
"w484",7,7,2,3,0,15.89444795,0.658381503,0.904279949,7,17,"Exp4"
"w484",8,20,2,2,1,17.91885049,0.119075145,0.647573259,8,18,"Exp4"
"w484",9,5,3,3,1,15.18713475,0.191907514,0.963948042,9,19,"Exp4"
"w484",10,11,2,2,1,14.49245709,0.62283237,0.790011999,10,20,"Exp4"
"w484",11,8,2,1,0,15.78968273,0.607225434,1.439870925,21,31,"Exp4"
"w484",12,17,3,3,1,14.73656503,0.954046243,1.086310117,22,32,"Exp4"
"w484",13,6,1,1,1,16.50471117,0.065317919,0.912449764,23,33,"Exp4"
"w484",14,13,1,1,1,14.98666573,0.645375723,0.742134013,24,34,"Exp4"
"w484",15,4,1,1,1,16.35082699,0.365317919,1.583716558,25,35,"Exp4"
"w484",16,16,2,2,1,16.72276635,0.654913295,0.761491409,26,36,"Exp4"
"w484",17,18,2,1,0,15.87671425,0.301156069,0.762193573,27,37,"Exp4"
"w484",18,14,3,3,1,14.155194,0.290751445,1.037535824,28,38,"Exp4"
"w484",19,9,2,1,0,15.30053547,0.433815029,0.970093043,29,39,"Exp4"
"w484",20,3,2,1,0,17.57492754,0.889884393,1.784045318,30,40,"Exp4"
"w490",1,10,1,1,1,21.81002666,0.868208092,1.090059979,1,11,"Exp4"
"w490",2,19,3,3,1,15.95055391,0.972254335,0.680014334,2,12,"Exp4"
"w490",3,1,1,2,0,33.03131428,0.827456647,1.018175862,3,13,"Exp4"
"w490",4,20,1,1,1,21.56264395,0.839595376,3.380597104,4,14,"Exp4"
"w490",5,12,3,2,0,20.04876488,0.680924855,1.123913079,5,15,"Exp4"
"w490",6,3,2,2,1,41.15945787,0.715606936,0.935914947,6,16,"Exp4"
"w490",7,14,1,1,1,23.77737348,0.38265896,0.67235425,7,17,"Exp4"
"w490",8,11,1,2,0,26.36318798,0.33583815,1.321850975,8,18,"Exp4"
"w490",9,2,3,1,0,18.4047854,0.557803468,1.000267267,9,19,"Exp4"
"w490",10,15,2,2,1,19.75160168,0.771965318,0.762279526,10,20,"Exp4"
"w490",11,8,1,1,1,22.49610988,0.974855491,0.978113617,21,31,"Exp4"
"w490",12,7,1,1,1,19.55837709,0.947109827,0.734303733,22,32,"Exp4"
"w490",13,18,1,3,0,28.14697202,0.669653179,0.681688067,23,33,"Exp4"
"w490",14,13,2,2,1,32.37141467,0.992196532,0.931718214,24,34,"Exp4"
"w490",15,6,1,3,0,37.00785594,0.436416185,0.849584304,25,35,"Exp4"
"w490",16,9,1,1,1,28.79130172,0.840462428,0.846209898,26,36,"Exp4"
"w490",17,4,3,2,0,20.94627721,0.912427746,1.407819418,27,37,"Exp4"
"w490",18,16,1,1,1,31.34833863,0.865606936,1.159793559,28,38,"Exp4"
"w490",19,5,1,1,1,24.85488945,0.742485549,1.183859129,29,39,"Exp4"
"w490",20,17,1,1,1,20.36367333,0.981791908,0.8499093,30,40,"Exp4"
"W490",1,9,3,3,1,19.18130064,0.992196532,1.609608952,1,11,"Exp4"
"W490",2,14,1,1,1,24.18316637,0.78583815,1.221441565,2,12,"Exp4"
"W490",3,11,1,1,1,18.91696679,0.392196532,0.812202425,3,13,"Exp4"
"W490",4,16,3,1,0,20.9273081,0.396531792,0.682362434,4,14,"Exp4"
"W490",5,13,3,3,1,19.08468471,0.862138728,1.145811863,5,15,"Exp4"
"W490",6,17,3,3,1,48.85045923,0.210982659,0.866373371,6,16,"Exp4"
"W490",7,7,1,1,1,20.23693749,0.552601156,0.988126078,7,17,"Exp4"
"W490",8,6,2,2,1,31.08914785,0.044508671,1.040239283,8,18,"Exp4"
"W490",9,4,1,2,0,35.2868916,0.419075145,0.870337047,9,19,"Exp4"
"W490",10,3,2,2,1,26.67493583,0.969653179,1.107588842,10,20,"Exp4"
"W490",11,1,3,3,1,27.12871362,0.719075145,1.575988054,21,31,"Exp4"
"W490",12,18,1,1,1,24.56086801,0.848265896,1.20833565,22,32,"Exp4"
"W490",13,12,2,1,0,21.67065315,0.953179191,0.954340116,23,33,"Exp4"
"W490",14,8,1,1,1,22.13301042,0.804913295,0.892312376,24,34,"Exp4"
"W490",15,20,2,3,0,20.58304689,0.797109827,0.823525991,25,35,"Exp4"
"W490",16,2,2,2,1,22.86515335,0.500578035,0.95400058,26,36,"Exp4"
"W490",17,5,2,2,1,18.89832909,0.916763006,1.258350488,27,37,"Exp4"
"W490",18,15,3,1,0,17.84328493,0.771098266,1.41782461,28,38,"Exp4"
"W490",19,10,1,1,1,34.21356809,0.816184971,0.892350008,29,39,"Exp4"
"W490",20,19,2,2,1,26.96871437,0.987861272,1.719926482,30,40,"Exp4"
"M307",1,14,3,2,0,15.12029716,0.708453757,1.17571222,1,11,"Exp4"
"M307",2,16,3,2,0,15.41704116,0.975072254,1.348268866,2,12,"Exp4"
"M307",3,15,3,3,1,15.1902426,0.920881503,1.00025379,3,13,"Exp4"
"M307",4,10,2,1,0,15.41508517,0.966401734,0.812242109,4,14,"Exp4"
"M307",5,7,2,2,1,18.2785147,0.82117052,3.612214304,5,15,"Exp4"
"M307",6,11,2,2,1,20.0868069,0.328034682,0.95402118,6,16,"Exp4"
"M307",7,6,2,1,0,23.46539677,0.734465318,1.610137025,7,17,"Exp4"
"M307",8,3,1,1,1,21.67245354,0.524205202,1.553652376,8,18,"Exp4"
"M307",9,5,1,3,0,22.20098045,0.957731214,1.085365956,9,19,"Exp4"
"M307",10,1,2,2,1,14.11625954,0.950144509,1.412156331,10,20,"Exp4"
"M307",11,13,1,1,1,20.32679348,0.512283237,1.455892411,21,31,"Exp4"
"M307",12,12,1,1,1,16.82664218,0.963150289,1.31553002,22,32,"Exp4"
"M307",13,4,2,2,1,19.03872343,0.556719653,1.308045096,23,33,"Exp4"
"M307",14,8,2,1,0,20.50526504,0.889450867,1.282024519,24,34,"Exp4"
"M307",15,2,2,1,0,20.49849919,0.912210983,1.791730878,25,35,"Exp4"
"M307",16,9,1,1,1,21.34246685,0.979407514,1.259538333,26,36,"Exp4"
"M307",17,20,1,3,0,15.2122604,0.952312139,1.263449367,27,37,"Exp4"
"M307",18,17,3,3,1,17.57495825,0.949060694,0.991943116,28,38,"Exp4"
"M307",19,19,3,3,1,17.26090121,0.964234104,1.121729389,29,39,"Exp4"
"M307",20,18,3,3,1,16.65014122,0.990245665,1.55619587,30,40,"Exp4"
"M307",1,17,3,1,0,11.25475614,0.562138728,0.903586114,1,11,"Exp4"
"M307",2,12,2,2,1,15.42610418,0.771315029,1.639724651,2,12,"Exp4"
"M307",3,19,3,3,1,10.60445693,0.872109827,0.626182057,3,13,"Exp4"
"M307",4,9,2,3,0,15.9846532,0.908959538,0.817802774,4,14,"Exp4"
"M307",5,15,3,3,1,13.27471967,0.943641618,0.806046037,5,15,"Exp4"
"M307",6,6,1,2,0,16.15510302,0.605491329,1.111809827,6,16,"Exp4"
"M307",7,2,2,1,0,21.23934621,0.62283237,1.293916859,7,17,"Exp4"
"M307",8,11,1,1,1,16.41455147,0.98265896,0.916131278,8,18,"Exp4"
"M307",9,16,3,1,0,13.27445531,0.79515896,0.795801152,9,19,"Exp4"
"M307",10,18,3,3,1,10.41587111,0.929552023,0.693328042,10,20,"Exp4"
"M307",11,7,3,3,1,14.85698184,0.967485549,1.230124254,21,31,"Exp4"
"M307",12,1,2,2,1,19.72623764,0.748554913,1.424022545,22,32,"Exp4"
"M307",13,8,1,2,0,17.08901947,0.847182081,1.079366136,23,33,"Exp4"
"M307",14,5,2,3,0,15.33875705,0.707369942,1.173962752,24,34,"Exp4"
"M307",15,3,1,2,0,14.34446109,0.669436416,1.25003429,25,35,"Exp4"
"M307",16,20,3,3,1,11.019878,0.956647399,0.707495157,26,36,"Exp4"
"M307",17,10,1,1,1,14.02243798,0.888367052,0.733427405,27,37,"Exp4"
"M307",18,13,1,2,0,13.0965131,0.965317919,0.559922159,28,38,"Exp4"
"M307",19,14,2,3,0,17.66428158,0.479768786,1.069400233,29,39,"Exp4"
"M307",20,4,2,2,1,14.6467163,0.945809249,1.002118023,30,40,"Exp4"
"M314",1,18,2,3,0,12.00642591,0.625,0.929867635,1,11,"Exp4"
"M314",2,15,1,1,1,11.41197314,0.600072254,0.935308558,2,12,"Exp4"
"M314",3,13,3,2,0,12.63069708,0.357297688,1.03344392,3,13,"Exp4"
"M314",4,2,1,3,0,12.61010281,0.480852601,1.930108672,4,14,"Exp4"
"M314",5,6,2,1,0,12.72464492,0.541546243,0.747683782,5,15,"Exp4"
"M314",6,14,1,1,1,12.28633832,0.64017341,0.699685531,6,16,"Exp4"
"M314",7,9,1,1,1,13.03493151,0.550216763,0.765910596,7,17,"Exp4"
"M314",8,5,3,3,1,11.5147694,0.656430636,1.1133618,8,18,"Exp4"
"M314",9,20,1,3,0,14.60161828,0.736632948,0.821554877,9,19,"Exp4"
"M314",10,10,3,3,1,11.83488007,0.617413295,0.941482237,10,20,"Exp4"
"M314",11,11,1,1,1,12.09691027,0.784320809,0.749878315,21,31,"Exp4"
"M314",12,1,3,3,1,14.32085711,0.841763006,1.062016078,22,32,"Exp4"
"M314",13,4,3,3,1,13.93030959,0.552384393,0.977917514,23,33,"Exp4"
"M314",14,16,1,1,1,10.82074033,0.747471098,0.731732366,24,34,"Exp4"
"M314",15,19,1,1,1,13.42630852,0.710621387,1.259514074,25,35,"Exp4"
"M314",16,3,1,2,0,13.92481673,0.358381503,1.663381502,26,36,"Exp4"
"M314",17,12,1,1,1,12.74228765,0.507947977,0.743666382,27,37,"Exp4"
"M314",18,17,2,2,1,12.39004399,0.499277457,0.775435166,28,38,"Exp4"
"M314",19,8,1,1,1,12.42245533,0.567557803,0.921680435,29,39,"Exp4"
"M314",20,7,3,3,1,12.28452602,0.762644509,0.979793877,30,40,"Exp4"
"M314",1,6,3,3,1,11.55007133,0.746387283,1.479584407,1,11,"Exp4"
"M314",2,15,2,3,0,11.36003027,0.322615607,1.343297889,2,12,"Exp4"
"M314",3,19,2,2,1,10.45795072,0.677023121,1.535503627,3,13,"Exp4"
"M314",4,12,1,1,1,11.73813091,0.26734104,0.780054384,4,14,"Exp4"
"M314",5,1,3,3,1,13.06918097,0.882947977,1.322289343,5,15,"Exp4"
"M314",6,14,3,3,1,9.68413657,0.26517341,0.916251019,6,16,"Exp4"
"M314",7,11,2,3,0,13.96011399,0.221820809,0.745865269,7,17,"Exp4"
"M314",8,13,2,1,0,10.15604882,0.215317919,0.629918299,8,18,"Exp4"
"M314",9,2,1,2,0,15.80068504,0.481936416,1.461888499,9,19,"Exp4"
"M314",10,5,3,3,1,11.67231048,0.634754335,0.897827954,10,20,"Exp4"
"M314",11,9,1,2,0,14.66415718,0.408236994,0.847707326,21,31,"Exp4"
"M314",12,18,3,3,1,11.2967639,0.554552023,1.325550041,22,32,"Exp4"
"M314",13,3,1,1,1,15.00833804,0.325867052,1.289752658,23,33,"Exp4"
"M314",14,17,1,2,0,13.61474442,0.549132948,0.863323778,24,34,"Exp4"
"M314",15,8,1,1,1,12.67005219,0.394147399,1.083966381,25,35,"Exp4"
"M314",16,4,3,3,1,13.73820555,0.888367052,1.149865812,26,36,"Exp4"
"M314",17,7,1,3,0,12.81028395,0.43316474,0.911455766,27,37,"Exp4"
"M314",18,16,3,1,0,10.86679192,0.25650289,1.186003136,28,38,"Exp4"
