CIDs,High or Low Conc.,FOV,cell,delF
8130,l,3,70,-0.06955643234798027
8130,l,3,71,0.14738984530665125
8130,l,3,72,0.18375772750196318
8130,l,3,73,0.05603472623006017
8130,l,3,74,0.09335339026196904
8130,l,3,75,0.0032667622767708466
8130,l,3,76,0.027407916188537534
8130,l,3,77,-0.010566546929725112
8130,l,3,78,0.03255178948089025
8130,l,3,79,0.09072661641874914
8130,l,3,80,0.09488873864787285
8130,l,3,81,0.06857016680859436
8130,l,3,82,0.21224612968113746
8130,l,3,83,0.2197910265305437
8130,l,3,84,0.07307552284353541
8130,l,3,85,0.21920197526039573
8130,l,3,86,0.059295920258743716
8130,l,3,87,0.10699241675060882
8130,l,3,88,0.13434698491536803
8130,l,3,89,0.12231204352089385
8130,l,3,90,0.0070273634827798526
8892,h,1,0,0.1955411839914966
8892,h,1,1,0.1955411839914966
8892,h,1,2,-0.1637665714059956
8892,h,1,3,-0.07901913451481925
8892,h,1,4,0.13027552339477358
8892,h,1,5,-0.05557264348967118
8892,h,1,6,-0.029861428325420936
8892,h,1,7,-0.11357775116185788
8892,h,1,8,-0.2008528825040298
8892,h,1,9,0.35234206472384016
8892,h,1,10,0.03833004916215125
8892,h,1,11,0.3531033120909209
8892,h,1,12,-0.09908132252074335
8892,h,1,13,-0.05387087601705878
8892,h,1,14,-0.007314162945263779
8892,h,1,15,0.10759164690639973
8892,h,1,16,-0.07153089287766697
8892,h,1,17,0.18237554650012833
8892,h,1,18,0.5422460683349127
8892,h,1,19,0.06406219624143272
8892,h,1,20,0.04565542962057306
8892,h,1,21,0.280613334390363
8892,h,1,22,-0.0482025730080814
8892,h,1,23,-0.06175988319785552
8892,h,1,24,-0.00477994514034875
8892,h,1,25,-0.05213814528197597
8892,h,1,26,-0.03747035840154706
8892,h,1,27,-0.08336749222665722
8892,h,1,28,-0.06272190402723887
8892,h,1,29,-0.07789613859081645
8892,h,1,30,-0.1390446085832317
8892,h,1,31,0.05048400945302789
8892,h,1,32,0.09054699710330055
8892,h,1,33,0.2738744144518276
8892,h,1,34,0.31186483989675745
8892,h,1,35,0.039347219697776485
8892,h,1,36,0.16767344461907707
8892,h,1,37,-0.008229358715176152
8892,h,1,38,-0.16621143666170074
8892,h,1,39,-0.02786150459224851
8892,h,1,40,-0.06430677263767454
8892,h,1,41,-0.12658675159089658
8892,h,1,42,-0.11934103463798314
8892,h,1,43,0.17422981193766715
8892,h,1,44,-0.09763683038545902
8892,h,1,45,-0.1302959390442264
8892,h,1,46,0.004335859198972919
8892,h,1,47,-0.07374469556405865
8892,h,1,48,0.005754079424614256
8892,h,1,49,0.5302997745174016
8892,h,1,50,-0.022275410093184317
8892,h,1,51,-0.045975268192035484
8892,h,1,52,-0.09241772383161084
8892,h,1,53,0.00826246511184589
8892,h,1,54,0.04296013367049469
8892,h,1,55,-0.015491813415985892
8892,h,1,56,0.14594746131371747
8892,h,1,57,0.04698576274726354
8892,h,1,58,-0.04946497985664442
8892,h,1,59,-0.06080400152087889
8892,h,1,60,-0.12462244419137276
8892,h,1,61,-0.1595427827603492
8892,h,1,62,0.004671492238046017
8892,h,1,63,0.03592173587950586
8892,h,1,64,0.1079330980536873
8892,h,1,65,-0.03169352170971226
8892,h,1,66,-0.14467169069423336
8892,h,1,67,0.0735346403190665
8892,h,1,68,-0.10121401499073457
8892,h,1,69,-0.0021549282661734496
8892,h,1,70,0.0846763668119998
8892,h,1,71,-0.03326078341886482
8892,h,1,72,0.057088390996759664
8892,h,1,73,-0.08018095739658687
8892,h,1,74,-0.026434727200868573
8892,h,1,75,-0.022674965302719802
8892,h,1,76,0.08064070748208164
8892,h,1,77,0.027351039691573358
8892,l,1,0,0.27133433968388426
8892,l,1,1,0.17051637864485836
8892,l,1,2,0.17867788039044422
8892,l,1,3,0.043420602503019906
8892,l,1,4,0.20891860868406445
8892,l,1,5,0.14087905904496553
8892,l,1,6,0.07952117400277152
8892,l,1,7,0.03730533258466083
8892,l,1,8,0.09716744340936101
8892,l,1,9,0.026875611070198136
8892,l,1,10,0.05446649822135616
8892,l,1,11,0.12623568461785303
8892,l,1,12,0.16293849263748753
8892,l,1,13,0.29165179964936594
8892,l,1,14,0.09202550630660179
8892,l,1,15,0.003811603561599802
8892,l,1,16,0.16472759630693548
8892,l,1,17,0.10623209696730662
8892,l,1,18,0.07033828249600713
8892,l,1,19,0.13936702219625377
8892,l,1,20,0.15810586734510057
8892,l,1,21,0.16715102810945823
8892,l,1,22,0.06545892903626482
8892,l,1,23,0.15210091023821465
8892,l,1,24,0.16003597918537418
8892,l,1,25,0.11711965618956022
8892,l,1,26,0.1681476965819162
8892,l,1,27,0.16154059192196743
8892,l,1,28,0.08815347868801025
8892,l,1,29,0.12860384995904395
8892,l,1,30,0.04844811770887191
8892,l,1,31,-0.04432440186504829
8892,l,1,32,0.05787710893599642
8892,l,1,33,0.0755173743139661
8892,l,1,34,0.2595526941613147
8892,l,1,35,-0.01707711672122471
8892,l,1,36,-0.007115006647302447
8892,l,1,37,0.13857506615256787
8892,l,1,38,0.12396996278370309
8892,l,1,39,0.04332751761943287
8892,l,1,40,0.15953913802758465
8892,l,1,41,0.08970532074012455
8892,l,1,42,0.07639933335885257
8892,l,1,43,0.28801907332383364
8892,l,1,44,0.4161508726350154
8892,l,1,45,0.08466265079400402
8892,l,1,46,0.06740504315290731
8892,l,1,47,0.10514682531147357
8892,l,1,48,0.12890472344812245
8892,l,1,49,0.03527302461434629
8892,l,1,50,0.1351656857465803
8892,l,1,51,0.070765071336528
8892,l,1,52,0.07037677656149145
8892,h,2,0,0.7195039410712134
8892,h,2,1,0.7161637067768912
8892,h,2,2,0.3462973640939473
8892,h,2,3,0.562774648045784
8892,h,2,4,0.13166614561815637
8892,h,2,5,0.34338357402375363
8892,h,2,6,0.03906128307684225
8892,h,2,7,0.07294224563667968
8892,h,2,8,0.499008895510878
8892,h,2,9,0.499008895510878
8892,h,2,10,0.27122354532264675
8892,h,2,11,0.0705485194966193
8892,h,2,12,-0.027526638416338695
8892,h,2,13,0.16665004619527538
8892,h,2,14,0.08634232253692393
8892,h,2,15,0.15327159152114767
8892,h,2,16,0.10461542723843102
8892,h,2,17,0.1597190995162444
8892,h,2,18,0.22429420870878106
8892,h,2,19,0.11695623125318293
8892,h,2,20,0.1794092538478017
8892,h,2,21,0.01749068194036696
8892,h,2,22,0.10525023393823979
8892,h,2,23,0.1302073828053265
8892,h,2,24,0.13660830249926756
8892,h,2,25,0.202471512410097
8892,h,2,26,0.18537581564497851
8892,h,2,27,0.004206962967530506
8892,h,2,28,0.00683568881743278
8892,h,2,29,0.10683093927193486
8892,h,2,30,0.15298527784049945
8892,h,2,31,0.1987305291293674
8892,h,2,32,0.042065158892937826
8892,h,2,33,1.3611576706505442
8892,h,2,34,-0.053202715240588346
8892,h,2,35,0.028110273370155897
8892,h,2,36,-0.030742483559201356
8892,h,2,37,0.08439136098452127
8892,h,2,38,0.13531033418034935
8892,h,2,39,0.057711952908983934
8892,h,2,40,0.036449216477998654
8892,h,2,41,-0.013137489908480057
8892,h,2,42,-0.05008864370535319
8892,h,2,43,0.04495653257797977
8892,h,2,44,0.005280198501371886
8892,h,2,45,0.16833378534454083
8892,h,2,46,0.1542582669777678
8892,h,2,47,0.07007845788212085
8892,h,2,48,0.036643638606265926
8892,h,2,49,0.09673999174473413
8892,h,2,50,0.09881436014322265
8892,h,2,51,0.15803711364780348
8892,h,2,52,0.31182400601301535
8892,h,2,53,0.42494467147722714
8892,h,2,54,0.26399832231671566
8892,h,2,55,0.14489121998790844
8892,h,2,56,-0.046366464835341854
8892,h,2,57,0.015704838650759893
8892,h,2,58,0.035320923653051645
8892,h,2,59,0.019089837602867296
8892,h,2,60,0.035673490700704275
8892,h,2,61,0.007516930195487729
8892,h,2,62,0.20846907413966279
8892,h,2,63,-0.05571713850289387
8892,h,2,64,0.03429497555032542
8892,h,2,65,0.051471122641762596
8892,h,2,66,0.08724205959947108
8892,h,2,67,0.021458896790895635
8892,h,2,68,0.134564995060069
8892,h,2,69,0.04204474269563815
8892,h,2,70,-0.05684369012931669
8892,h,2,71,0.04903257226772969
8892,h,2,72,-0.0036843045304639013
8892,h,2,73,0.014166619445008364
8892,h,2,74,0.06883099468776113
8892,h,2,75,0.06206845974350766
8892,h,2,76,0.015146684915350565
8892,h,2,77,-0.06347987236895196
8892,h,2,78,0.0644759662628983
8892,h,2,79,0.024420288966383902
8892,h,2,80,0.057084812388805466
8892,h,2,81,0.11899462373093471
8892,h,2,82,-0.07144311633229548
8892,h,2,83,0.05522374025152027
8892,h,2,84,0.08494374592727548
8892,h,2,85,0.06953872193885866
8892,h,2,86,0.09733936263302852
8892,h,2,87,0.12099332289280239
8892,h,2,88,0.08963016834258435
8892,h,2,89,0.08963016834258435
8892,h,2,90,-0.0068634119985424985
8892,h,2,91,0.2840973095882802
8892,h,2,92,0.022611755607845924
8892,h,2,93,-0.029934857838832606
8892,h,2,94,-0.019091124388413344
8892,h,2,95,0.09391085573706581
8892,h,2,96,0.072027567469918
8892,h,2,97,-0.04361930671656033
8892,h,2,98,-0.00963330147709893
8892,h,2,99,0.00013250645452448037
8892,h,2,100,0.0014721201312138169
8892,h,2,101,0.003192279476634627
8892,h,2,102,0.04414599931224092
8892,h,2,103,0.05930461147135341
8892,h,2,104,0.021301965537300627
8892,h,2,105,0.0023282940434067602
8892,h,2,106,0.012540118038431509
8892,h,2,107,0.08058388755173719
8892,h,2,108,0.005927353302498263
8892,h,2,109,-0.01717112101255795
8892,h,2,110,0.0688235422958183
8892,h,2,111,0.03410996095919253
8892,h,2,112,0.04794747041826303
8892,h,2,113,0.03204068343822924
8892,h,2,114,0.12066226696376658
8892,h,2,115,0.12967230571580787
8892,h,2,116,0.0658083432863875
8892,h,2,117,0.09738164972317542
8892,h,2,118,0.04315693297585807
8892,h,2,119,0.09332187993985837
8892,h,2,120,0.12434891642771374
8892,h,2,121,0.15077737932784713
8892,h,2,122,0.0375513020461218
8892,h,2,123,0.12626815489099816
8892,l,2,0,0.34812002427664585
8892,l,2,1,0.3059433257026262
8892,l,2,2,0.06419620868539559
8892,l,2,3,0.22983171471503738
8892,l,2,4,0.17058985661871087
8892,l,2,5,0.3114208833729789
8892,l,2,6,0.2561397710935784
8892,l,2,7,0.19008549116683793
8892,l,2,8,0.13401946036974355
8892,l,2,9,-0.026282725169860428
8892,l,2,10,0.08659029561859405
8892,l,2,11,0.2328959339547084
8892,l,2,12,-0.04241017626235972
8892,l,2,13,0.019345433174831766
8892,l,2,14,0.13774560441524422
8892,l,2,15,0.2993606925791543
8892,l,2,16,-0.00100277550254957
8892,l,2,17,0.05712230613139039
8892,l,2,18,0.10194405188543092
8892,l,2,19,0.2121138525075281
8892,l,2,20,-0.028733077082571768
8892,l,2,21,0.04490069920425809
8892,l,2,22,0.2287026098720377
8892,l,2,23,0.0931430444568682
8892,l,2,24,0.02696286375797577
8892,l,2,25,0.07658456661993233
8892,l,2,26,0.2600383907963968
8892,l,2,27,0.1573989318162457
8892,l,2,28,0.27724310865655366
8892,l,2,29,0.17065684609051487
8892,l,2,30,0.261120873976018
8892,l,2,31,0.34955865262012636
8892,l,2,32,-0.0449930239281378
8892,l,2,33,-0.021882580040448154
8892,l,2,34,0.17908619762430653
8892,l,2,35,0.27991962517647706
8892,l,2,36,0.08084072415080737
8892,l,2,37,-0.019747567312648585
8892,l,2,38,0.01933318400192765
8892,l,2,39,0.1326314099208177
8892,l,2,40,0.13643781901430355
8892,l,2,41,0.05881494323465911
8892,l,2,42,-0.0005152033473592721
8892,l,2,43,0.15314722683034865
8892,l,2,44,0.07985020155841051
8892,l,2,45,0.11337310719312332
8892,l,2,46,0.05724698436938541
8892,l,2,47,0.20349900572786483
8892,l,2,48,0.32004618929845347
8892,l,2,49,0.06808924672219968
8892,l,2,50,0.03673783657241581
8892,l,2,51,0.17394338154383504
8892,l,2,52,0.0794048120983203
8892,l,2,53,0.09703795785031666
8892,l,2,54,0.13903137721708544
8892,l,2,55,-0.06441034056554912
8892,l,2,56,0.29194274622222877
8892,l,2,57,0.0226171250125051
8892,l,2,58,0.3090067337110785
8892,l,2,59,0.21502712577855598
8892,l,2,60,-0.0673195838904551
8892,l,2,61,-0.04549419186528456
8892,l,2,62,0.010836539677369306
8892,l,2,63,0.08260940891518004
8892,l,2,64,0.040585165801626875
8892,l,2,65,0.044561036479956156
8892,l,2,66,0.08481483784870962
8892,l,2,67,0.11944891672626641
8892,l,2,68,0.11944891672626641
8892,l,2,69,0.11392417458136128
8892,l,2,70,0.025612786854075045
8892,l,2,71,0.04183413599738903
8892,l,2,72,0.11141129927898134
8892,l,2,73,0.07681126404146195
8892,l,2,74,0.010464970386667433
8892,l,2,75,0.04724883064612437
8892,l,2,76,0.025312216622432975
8892,l,2,77,-0.03617383225374832
8892,l,2,78,0.02296599276801585
8892,l,2,79,0.053404946156198986
8892,l,2,80,-0.02746037057475964
8892,l,2,81,-0.022950487095917793
8892,l,2,82,-0.03860986763071642
8892,l,2,83,0.025479929315520306
8892,l,2,84,0.11005138083193305
8892,l,2,85,0.007557672342197924
8892,l,2,86,0.1587596165879789
8892,l,2,87,0.03174937011590117
8892,l,2,88,-0.0507559827529682
8892,l,2,89,0.04115812514863001
8892,l,2,90,-0.020935140824001736
8892,l,2,91,0.02288544466315846
8892,l,2,92,0.021705295954791193
8892,l,2,93,0.06905723736232783
8892,l,2,94,0.006014277796364401
8892,l,2,95,0.14142526280184617
8892,l,2,96,-0.010764555044765844
8892,l,2,97,0.033406135289767484
8892,l,2,98,0.06545460418294431
8892,l,2,99,0.050818047771027254
8892,l,2,100,0.1199122672320383
8892,l,2,101,0.024666846408051318
8892,l,2,102,0.13987699026855824
8892,l,2,103,0.10227861892186568
8892,l,2,104,0.14276745356463552
8892,l,2,105,0.04644687276687445
8892,l,2,106,0.013045436636135955
8892,l,2,107,-0.05478951440069665
8892,l,2,108,0.01576650320439393
8892,l,2,109,-0.060176245934996465
8892,l,2,110,0.0030159654090087147
8892,l,2,111,-0.013692255550117926
8892,l,2,112,-0.009063130536828336
8892,l,2,113,0.06663607316618214
8892,l,2,114,0.018051848334410443
8892,h,3,0,0.785050469132629
8892,h,3,1,-0.058211895463983955
8892,h,3,2,0.04720884539668618
8892,h,3,3,0.0636871713337941
8892,h,3,4,-0.061208691006300185
8892,h,3,5,0.07264735995535612
8892,h,3,6,0.5603422316580076
8892,h,3,7,0.18637103502628757
8892,h,3,8,-0.08427616086101936
8892,h,3,9,0.16841110007098192
8892,h,3,10,0.15159375520161034
8892,h,3,11,0.1592242947708706
8892,h,3,12,0.07971170089546922
8892,h,3,13,0.11681619320124123
8892,h,3,14,0.14340279054656674
8892,h,3,15,0.31494775606156
8892,h,3,16,0.10171003146993182
8892,h,3,17,0.17793239046094608
8892,h,3,18,0.20999276378637463
8892,h,3,19,0.2593730663505724
8892,h,3,20,0.06503456504137752
8892,h,3,21,0.2571117434983348
8892,h,3,22,0.22741846510240568
8892,h,3,23,-0.07446173706541623
8892,h,3,24,0.20682978858633366
8892,h,3,25,0.09361195557141305
8892,h,3,26,0.1616080782809583
8892,h,3,27,0.05187474339207365
8892,h,3,28,0.23325036482974432
8892,h,3,29,0.21643273935462898
8892,h,3,30,0.23248869491191515
8892,h,3,31,0.2862483754977359
8892,h,3,32,0.22300836903473345
8892,h,3,33,0.37488903339113944
8892,h,3,34,0.09796078986881908
8892,h,3,35,0.05151940131283972
8892,h,3,36,0.20616324082825685
8892,h,3,37,0.2311348569386021
8892,h,3,38,0.0880806646232615
8892,h,3,39,0.019667323737441567
8892,h,3,40,0.21142978431255485
8892,h,3,41,0.15158864259692456
8892,h,3,42,-0.023005553565775733
8892,h,3,43,0.3925208185336866
8892,h,3,44,0.19382842637974726
8892,l,3,0,0.09299959965396289
8892,l,3,1,0.13739212754875332
8892,l,3,2,0.33472985837167557
8892,l,3,3,0.1908651603238881
8892,l,3,4,-0.030978927275440642
8892,l,3,5,-0.025654190980135192
8892,l,3,6,0.03750654613923032
8892,l,3,7,-0.053377627774103154
8892,l,3,8,0.022024668775628132
8892,l,3,9,-0.039883166154996964
8892,l,3,10,0.0582845396583552
8892,l,3,11,0.028144283871671217
8892,l,3,12,-0.03152793156301989
8892,l,3,13,0.00945492058989012
8892,l,3,14,0.04750366959138563
8892,l,3,15,-0.04862178533504984
8892,l,3,16,-0.023246102658667337
8892,l,3,17,0.21797480203747177
8892,l,3,18,0.0694829456230029
8892,l,3,19,0.10658213881203922
8892,l,3,20,-0.03022529205208067
8892,l,3,21,-0.06408250308925156
8892,l,3,22,0.16690749687063186
8892,l,3,23,0.08808861401221589
8892,l,3,24,0.1022393417187548
8892,l,3,25,0.1737410390434441
8892,l,3,26,0.17477550146110885
8892,l,3,27,0.04353204502313665
8892,l,3,28,0.5897626582246309
8892,l,3,29,0.4395092878629559
8892,l,3,30,0.3313884127836996
8892,l,3,31,0.34570970046819277
8892,l,3,32,0.38572776292224087
8892,l,3,33,0.20492128415895197
8892,l,3,34,0.022054087987458223
8892,l,3,35,0.05433391384466423
8892,l,3,36,0.015643395407859504
8892,l,3,37,-0.13259230825015011
8892,l,3,38,-0.15190382972647312
8892,l,3,39,0.060196244313902754
8892,l,3,40,-0.04397021712884539
8892,l,3,41,-0.044757181487390406
8892,l,3,42,0.6182491308637276
8892,l,3,43,0.4068138100090988
8892,l,3,44,0.323321590738399
8892,l,3,45,0.18576142203525328
8892,l,3,46,0.10120809548670166
8892,l,3,47,-0.004139943399081578
8892,l,3,48,0.06553257312560641
8892,l,3,49,0.009347555245484003
8892,l,3,50,-0.054704301462767536
8892,l,3,51,0.4296324210973208
8892,l,3,52,0.1097797313306763
8892,l,3,53,0.06960572877995673
8892,l,3,54,0.04156017403683438
8892,l,3,55,0.07794883491792737
8892,l,3,56,-0.006265873075771163
8892,l,3,57,0.05125605338738124
8892,l,3,58,0.18134274322252777
8892,l,3,59,0.28095749747316207
8892,l,3,60,0.0646608943458843
8892,l,3,61,-0.06608462060502984
8892,l,3,62,-0.012490998302824949
8892,l,3,63,-0.006039252537165071
8892,l,3,64,0.2436418447538655
8892,l,3,65,0.01677514925132645
8892,l,3,66,0.31899332441287137
8892,l,3,67,-0.1046298025338988
8892,l,3,68,0.025803026563354675
8892,l,3,69,0.001545962293933267
8892,l,3,70,-0.09644472217548872
8892,l,3,71,-0.01781873915604806
8892,l,3,72,0.01262565888932258
8892,l,3,73,0.021930573424976157
8892,l,3,74,0.014142222125993512
8892,l,3,75,-0.010617597307558372
8892,l,3,76,-0.011403512063650761
8892,l,3,77,-0.006677333385759714
8892,l,3,78,-0.03025042565920448
8892,l,3,79,-0.034617571011459326
8892,l,3,80,0.06883965200939615
8892,l,3,81,0.0006978589363631412
8892,l,3,82,0.3874374965288773
8892,l,3,83,0.1695358290026111
8892,l,3,84,0.0695190600254005
8892,l,3,85,-0.036098232592803675
8892,l,3,86,0.05825032018375039
8892,l,3,87,0.0591626295211208
8892,l,3,88,0.1521483349458962
8892,l,3,89,-0.01827930001271288
8892,l,3,90,-0.015345035074128016
9016,h,1,0,0.21765283408223088
9016,h,1,1,0.21765283408223088
9016,h,1,2,-0.0418702424301384
9016,h,1,3,0.011795597201654824
9016,h,1,4,0.08779992173096036
9016,h,1,5,0.010496208720344161
9016,h,1,6,0.02389122435830848
9016,h,1,7,0.17666819607732898
9016,h,1,8,0.05901638410897086
9016,h,1,9,0.2079228888722989
9016,h,1,10,0.06344143479231201
9016,h,1,11,0.15541406479374076
9016,h,1,12,0.12454627541850875
9016,h,1,13,0.07626342397808161
9016,h,1,14,0.0518700520697593
9016,h,1,15,0.04639028894394373
9016,h,1,16,0.08976487025363511
9016,h,1,17,0.0501693328865867
9016,h,1,18,0.12282241055916199
9016,h,1,19,0.07301848688086031
9016,h,1,20,0.023642810262929817
9016,h,1,21,0.1468035163247764
9016,h,1,22,0.10437630328285093
9016,h,1,23,0.10148816879200857
9016,h,1,24,0.062204977821210226
9016,h,1,25,0.14483569162168167
9016,h,1,26,0.21035750629496738
9016,h,1,27,0.17605343846068702
9016,h,1,28,0.23907977420198667
9016,h,1,29,-0.004817558919876443
9016,h,1,30,0.08179916104931886
9016,h,1,31,-0.023872255972684792
9016,h,1,32,-0.0904017551954972
9016,h,1,33,0.1424689199698256
9016,h,1,34,0.0980492690517316
9016,h,1,35,0.039786338661157016
9016,h,1,36,0.07600471204708827
9016,h,1,37,0.23679244887339848
9016,h,1,38,0.22329009665936728
9016,h,1,39,0.08783524085165617
9016,h,1,40,0.033891692733778706
9016,h,1,41,0.08986259282909981
9016,h,1,42,0.107897943345919
9016,h,1,43,0.03934477476363723
9016,h,1,44,0.17318442944969295
9016,h,1,45,0.18479565215559032
9016,h,1,46,0.10478571666352963
9016,h,1,47,0.062095009030574265
9016,h,1,48,0.1624613682520829
9016,h,1,49,0.22855121843254556
9016,h,1,50,0.0999286307890604
9016,h,1,51,0.16469557929226972
9016,h,1,52,0.025719036609571044
9016,h,1,53,0.1398325264450091
9016,h,1,54,0.1482812226047525
9016,h,1,55,0.16330831210132304
9016,h,1,56,0.14992891565582545
9016,h,1,57,0.01916216193726245
9016,h,1,58,0.02571669070745135
9016,h,1,59,0.11705601834833838
9016,h,1,60,0.034862197793690555
9016,h,1,61,0.04816322776946514
9016,h,1,62,0.17004361844329685
9016,h,1,63,0.08359413741638148
9016,h,1,64,0.1469200644950741
9016,h,1,65,0.26048059088639985
9016,h,1,66,0.05026405256766456
9016,h,1,67,0.03918628529446185
9016,h,1,68,0.2491757902360666
9016,h,1,69,0.08586920807751695
9016,h,1,70,0.15329172990084913
9016,h,1,71,0.07726873147674904
9016,h,1,72,0.0746982716758172
9016,h,1,73,-0.004156587395598808
9016,h,1,74,0.027563376136787665
9016,h,1,75,0.0073875663302932
9016,h,1,76,0.033551644638633714
9016,h,1,77,0.004534421127897599
9016,l,1,0,0.834111148655698
9016,l,1,1,0.3776599531284836
9016,l,1,2,0.017234096001213214
9016,l,1,3,0.04304761229671436
9016,l,1,4,0.606411975988722
9016,l,1,5,0.05125477315424553
9016,l,1,6,-0.007608188484233704
9016,l,1,7,0.08647286640897693
9016,l,1,8,0.1891954696457645
9016,l,1,9,0.11021785718409499
9016,l,1,10,0.3615166209867095
9016,l,1,11,0.3178121012895411
9016,l,1,12,-0.009156725553964648
9016,l,1,13,0.28790775934509977
9016,l,1,14,0.5131374998282054
9016,l,1,15,0.04311895419144927
9016,l,1,16,-0.007399836370548689
9016,l,1,17,0.1172119917742915
9016,l,1,18,0.09383080679602192
9016,l,1,19,0.05000833268031605
9016,l,1,20,0.17075957013435794
9016,l,1,21,0.14911416281201173
9016,l,1,22,0.2125344088909192
9016,l,1,23,0.002694206704571069
9016,l,1,24,0.061826734657254044
