CID A,CID B,Subject,Rep,IA,IAmix,IB,IBmix,IAB,PA,PB,PAB
18635,6549,12,2,6.1,6.4,6.8,4.8,5.1,4.5,4.2,5.0
18635,6549,13,2,6.8,6.5,6.2,4.3,6.8,4.4,6.2,4.9
18635,6549,14,1,8.0,7.2,8.0,6.4,8.0,5.4,6.0,5.0
18635,6549,17,2,6.4,5.1,3.3,2.8,3.3,8.3,6.7,7.4
18635,6549,19,2,7.1,8.5,5.6,6.7,7.2,5.1,5.2,6.1
18635,6549,20,2,5.6,8.4,5.7,4.3,7.6,5.5,4.5,4.3
18635,6549,21,1,4.8,5.5,6.3,4.4,7.7,2.9,6.0,4.5
18635,6549,22,2,4.6,3.7,3.7,3.0,3.8,6.4,6.4,6.7
18635,6549,23,1,7.0,8.1,8.2,9.8,6.3,6.0,4.4,4.8
18635,6549,23,2,7.7,8.5,5.8,7.0,8.1,3.7,7.0,6.5
18635,6549,25,2,5.7,3.4,6.8,5.4,6.6,7.7,6.2,5.0
18635,6549,26,1,6.4,3.2,7.2,3.6,7.2,6.4,4.2,5.3
18635,6549,26,2,7.3,6.6,5.7,7.7,8.0,6.4,4.3,4.7
18635,6549,27,1,6.6,5.9,7.3,4.7,7.6,5.1,3.3,2.6
18635,6549,28,1,5.6,3.9,6.8,4.1,5.8,5.8,6.2,6.7
18635,6549,28,2,7.6,6.1,5.5,4.1,7.1,4.3,6.8,4.8
18635,6549,29,1,6.0,6.0,7.4,5.9,6.5,8.0,6.0,6.0
18635,6549,29,2,6.5,6.5,7.0,7.0,6.5,8.0,6.7,8.1
18635,6549,30,2,5.2,5.2,4.9,4.9,6.1,10.0,10.0,10.0
18635,6549,32,2,4.7,5.2,1.7,0.9,5.1,6.3,5.1,6.2
18635,6549,33,1,7.1,5.7,6.1,7.3,6.1,2.1,2.1,2.1
18635,6549,35,1,5.1,6.1,5.3,1.3,5.3,3.4,2.3,3.6
18635,6549,37,1,6.0,7.2,5.8,5.2,6.8,8.0,7.9,8.0
18635,6549,38,2,6.6,6.9,7.9,8.3,7.6,6.7,6.7,8.4
18635,6549,40,1,2.0,2.0,7.5,6.0,6.4,2.9,4.1,4.2
18635,6549,40,2,6.2,5.6,5.8,5.2,6.7,6.1,6.1,6.1
18635,6549,44,2,5.8,5.2,7.1,5.7,5.2,5.3,6.9,6.6
18635,6549,45,1,6.1,5.5,4.2,4.2,6.1,2.8,2.3,3.0
18635,6549,46,1,4.0,3.2,3.4,1.0,4.0,6.0,6.1,6.0
18635,6549,46,2,7.4,3.0,2.2,3.3,6.2,6.4,9.3,6.6
18635,6549,47,1,8.0,2.0,8.0,11.0,9.0,4.9,6.0,8.0
18635,6549,48,1,7.4,7.8,7.6,6.5,6.8,6.7,6.5,6.5
18635,6549,48,2,9.4,6.6,9.3,8.8,8.1,8.4,5.6,6.3
18635,6549,49,1,5.3,6.4,8.3,8.3,6.4,5.3,4.4,5.3
18635,6549,51,1,4.0,2.8,5.7,3.4,5.4,4.4,7.4,4.9
18635,6549,51,2,7.0,6.3,8.0,7.2,8.0,4.0,5.0,4.0
18635,6549,53,1,6.9,5.5,6.4,7.0,6.9,6.3,4.6,4.6
18635,6549,53,2,3.7,4.4,5.4,6.2,7.2,6.2,4.3,5.3
18635,6549,54,1,5.0,3.5,5.0,6.0,5.0,4.0,9.0,9.3
18635,6549,55,2,5.2,5.7,3.8,3.2,5.5,5.2,6.0,6.1
18635,6549,57,1,5.5,4.1,5.9,7.1,6.5,4.9,5.0,5.0
18635,6549,59,2,7.0,4.9,7.2,5.4,7.6,4.0,2.7,2.5
18635,6549,60,1,5.8,4.4,5.1,1.8,6.0,5.4,6.9,5.1
18635,6549,61,1,5.0,6.0,6.1,6.7,7.8,4.8,3.3,1.2
18635,6549,61,2,2.7,2.8,2.8,0.0,8.3,8.4,5.8,8.0
18635,6549,62,1,5.2,2.6,7.8,5.9,7.7,8.2,8.4,6.9
18635,6549,62,2,7.2,6.5,6.7,4.0,6.5,9.2,7.0,9.4
18635,6549,63,1,3.0,2.3,6.0,4.5,5.0,4.0,5.0,5.0
18635,6549,64,2,7.2,7.9,6.8,4.8,8.1,7.4,5.8,6.0
18635,6549,66,2,8.7,7.0,7.7,6.9,7.2,4.2,6.7,4.7
18635,31260,2,1,6.6,8.3,7.6,7.6,7.6,2.4,1.6,2.4
18635,31260,5,1,5.4,7.0,5.2,8.1,6.4,4.3,3.0,3.7
18635,31260,6,1,3.0,5.3,3.9,3.9,4.4,4.9,4.9,4.9
18635,31260,7,1,2.1,2.6,6.0,4.5,6.1,4.0,2.0,3.0
18635,31260,9,1,7.1,9.2,6.0,6.9,7.2,3.0,2.8,4.4
18635,31260,14,1,7.4,6.7,6.0,6.0,8.0,5.6,4.4,6.0
18635,31260,21,1,5.4,6.5,4.1,4.1,7.3,3.4,6.9,3.6
18635,31260,23,1,8.6,10.3,2.6,1.3,7.6,4.2,3.6,6.4
18635,31260,26,1,6.3,7.9,5.3,5.3,7.2,6.4,6.2,5.3
18635,31260,27,1,5.8,5.8,5.4,5.4,5.9,4.0,5.1,3.6
18635,31260,29,1,6.0,4.8,4.4,0.9,6.0,7.9,3.7,8.0
18635,31260,32,1,7.2,7.9,6.6,3.3,7.7,1.4,2.4,1.6
18635,31260,35,1,3.4,5.1,4.4,5.5,5.1,3.7,4.2,3.3
18635,31260,37,1,6.0,7.2,3.8,3.8,7.0,4.5,4.0,3.1
18635,31260,38,1,7.5,9.0,7.1,6.7,9.1,7.5,8.4,7.6
18635,31260,40,1,7.2,10.8,7.7,3.1,7.3,2.7,1.7,2.2
18635,31260,45,1,6.2,4.3,6.0,3.9,6.3,3.1,1.8,2.8
18635,31260,46,1,5.0,6.0,4.1,2.9,4.9,6.0,7.0,5.6
18635,31260,48,1,8.5,8.1,6.8,5.1,7.8,6.4,3.8,6.4
18635,31260,49,1,5.4,6.5,6.4,6.4,5.3,5.4,2.4,3.3
18635,31260,51,1,6.4,9.0,6.4,3.2,6.5,5.4,5.4,5.4
18635,31260,53,1,4.2,6.3,6.5,6.5,8.6,4.2,4.3,2.5
18635,31260,54,1,5.0,3.0,5.0,6.5,5.1,3.0,5.0,6.0
18635,31260,55,1,5.4,4.3,4.0,4.0,5.0,5.8,2.0,5.3
18635,31260,57,1,5.3,6.4,5.4,2.7,5.6,4.4,4.7,4.4
18635,31260,60,1,6.2,5.0,5.1,3.3,5.7,4.2,6.0,6.9
18635,31260,61,1,8.1,7.7,1.9,1.9,7.2,4.5,0.6,3.2
18635,31260,62,1,5.2,5.7,7.6,6.8,6.7,8.3,5.5,8.8
18635,31260,63,1,5.0,6.3,5.8,7.3,5.4,1.8,2.2,4.7
18635,31260,65,1,8.6,6.9,7.5,1.5,8.5,3.5,3.4,3.5
18635,31272,1,1,5.0,4.5,5.0,3.5,5.5,2.8,5.0,2.9
18635,31272,6,1,3.5,6.0,2.0,0.0,5.3,2.9,4.8,9.5
18635,31272,7,1,6.1,5.5,4.8,3.6,6.5,9.7,6.8,5.0
18635,31272,9,1,6.3,5.4,6.6,8.6,7.0,4.6,5.5,2.4
18635,31272,11,1,6.5,7.8,5.8,3.5,7.0,3.1,5.8,6.4
18635,31272,12,1,6.5,3.3,7.8,7.0,5.7,4.4,2.2,7.5
18635,31272,17,1,3.7,4.4,6.9,3.5,6.3,6.3,7.3,4.4
18635,31272,20,1,5.5,6.9,6.5,3.3,7.0,4.5,5.7,5.4
18635,31272,21,1,5.0,5.8,5.9,5.3,3.5,3.6,5.5,6.4
18635,31272,22,1,4.5,3.2,5.5,5.5,6.5,6.5,4.5,7.8
18635,31272,28,1,5.9,6.5,5.4,5.7,8.1,6.4,7.8,5.1
18635,31272,33,1,8.2,5.7,5.1,3.6,5.0,5.1,7.4,5.8
18635,31272,35,1,3.8,5.1,5.8,2.0,7.5,5.6,6.2,5.8
18635,31272,36,1,6.8,8.8,7.0,7.0,6.0,5.8,5.0,4.0
18635,31272,37,1,7.0,7.4,7.0,0.0,6.8,4.0,6.0,6.2
18635,31272,38,1,6.8,7.1,6.5,5.9,7.8,6.5,6.5,2.8
18635,31272,39,1,6.8,5.4,2.8,3.5,7.6,4.5,7.8,5.3
18635,31272,40,1,6.5,3.9,8.4,10.5,5.8,4.7,4.8,3.1
18635,31272,45,1,6.4,3.2,4.5,0.7,9.4,2.6,3.7,4.5
18635,31272,47,1,8.6,10.8,2.0,0.5,6.5,4.4,4.8,5.0
18635,31272,51,1,5.7,8.0,8.5,1.7,6.9,5.0,3.6,6.5
18635,31272,53,1,3.4,5.1,6.6,0.0,5.8,6.2,5.5,6.7
18635,31272,54,1,5.0,6.0,4.8,3.4,5.0,3.5,8.9,4.2
18635,31272,55,1,5.5,4.7,4.3,2.2,5.0,6.5,5.5,6.5
18635,31272,57,1,5.2,4.2,5.0,3.0,5.6,4.9,5.1,5.1
18635,31272,59,1,7.0,6.0,7.5,5.3,6.5,4.0,2.5,3.2
18635,31272,60,1,5.1,2.6,6.8,2.7,5.3,6.3,6.1,6.2
18635,31272,62,1,5.0,7.5,7.0,0.0,7.0,6.0,4.0,8.0
18635,31272,63,1,4.9,6.1,5.7,4.3,6.0,3.2,5.2,3.1
18635,31272,64,1,4.8,0.0,7.4,1.9,6.8,7.5,4.3,6.5
18827,78126,3,1,4.8,4.8,7.0,7.0,7.0,6.8,2.8,3.5
18827,78126,5,1,4.2,0.0,7.2,6.8,7.0,3.4,1.5,2.0
18827,78126,11,1,5.3,2.1,5.7,6.8,6.6,5.0,3.0,2.0
18827,78126,13,1,7.0,2.8,7.1,7.5,7.0,5.0,4.8,4.8
18827,78126,14,1,7.0,5.6,7.5,8.3,8.4,5.0,2.6,2.6
18827,78126,19,1,4.1,1.2,7.5,7.9,8.0,5.0,2.1,2.0
18827,78126,26,1,5.5,0.0,8.4,5.9,8.4,5.6,1.5,1.7
18827,78126,29,1,5.0,4.0,5.4,5.4,5.2,5.0,4.0,4.0
18827,78126,33,1,6.0,2.4,8.1,9.7,7.9,5.2,5.1,5.0
18827,78126,34,1,6.3,0.0,9.6,8.6,8.7,4.3,0.4,1.4
18827,78126,36,1,7.7,0.0,8.7,7.8,8.4,4.6,2.5,2.7
18827,78126,37,1,5.1,0.0,8.0,6.4,6.3,4.1,2.1,3.0
18827,78126,39,1,2.9,3.5,7.0,8.8,7.2,6.0,3.0,3.5
18827,78126,41,1,3.9,4.7,5.7,5.1,5.0,5.3,4.0,6.1
18827,78126,44,1,5.5,5.0,6.1,4.9,6.0,3.5,4.7,4.5
18827,78126,45,1,5.7,1.4,6.2,5.0,7.0,2.6,2.0,2.2
18827,78126,46,1,7.0,0.0,6.1,7.9,7.2,9.0,5.1,4.1
18827,78126,47,1,6.0,9.0,7.1,3.6,9.9,2.1,1.0,0.1
18827,78126,48,1,9.5,8.6,6.7,10.1,8.8,2.5,6.3,3.4
18827,78126,49,1,5.9,0.0,7.8,8.6,6.6,4.6,3.1,3.2
18827,78126,51,1,5.6,4.5,6.5,3.9,5.5,5.1,2.5,2.7
18827,78126,52,1,6.5,5.9,6.8,4.4,6.7,6.0,3.5,5.2
18827,78126,53,1,2.0,2.0,4.7,6.1,5.8,4.9,2.5,2.2
18827,78126,55,1,5.1,2.0,7.1,5.0,6.6,6.0,1.6,1.6
18827,78126,56,1,5.0,8.5,8.0,7.2,9.0,5.9,3.0,2.0
18827,78126,58,1,5.0,4.5,4.8,4.3,5.1,4.5,4.4,3.7
18827,78126,60,1,4.8,3.6,5.1,4.3,5.2,7.1,6.6,7.0
18827,78126,63,1,3.1,4.7,4.0,5.0,5.6,4.7,3.9,3.6
18827,78126,64,1,5.7,1.1,6.2,3.1,6.8,3.9,3.5,3.7
18827,78126,65,1,7.6,9.1,9.6,7.7,8.6,2.6,1.6,1.6
18827,637566,2,1,4.3,5.4,1.6,0.0,5.4,6.3,5.5,5.8
18827,637566,3,1,3.2,3.4,3.6,3.6,4.5,4.8,7.9,5.5
18827,637566,5,1,5.0,5.5,5.1,0.0,5.0,4.1,4.5,4.0
18827,637566,6,1,3.5,4.2,3.0,3.9,4.0,6.0,6.0,6.0
18827,637566,7,1,2.0,2.5,3.0,3.8,5.0,5.0,5.0,6.0
18827,637566,19,1,5.5,6.6,6.0,6.6,6.0,5.1,4.4,5.1
18827,637566,21,1,3.1,3.7,2.1,2.7,4.4,6.5,7.3,7.3
18827,637566,22,1,2.7,2.7,4.6,3.2,3.6,5.4,4.6,6.4
18827,637566,25,1,2.0,0.2,3.8,3.4,5.3,5.0,4.4,5.0
18827,637566,26,1,4.4,5.7,4.5,5.9,4.6,5.6,6.5,6.4
18827,637566,27,1,8.0,7.2,6.0,6.0,7.5,6.0,4.4,6.0
18827,637566,28,1,5.9,4.4,4.8,2.9,5.7,4.6,4.1,8.3
18827,637566,32,1,5.5,4.1,0.9,1.2,3.0,5.0,5.0,3.9
18827,637566,33,1,5.0,6.0,6.0,8.4,5.0,4.0,4.0,4.9
18827,637566,36,1,3.6,3.8,5.1,4.1,5.5,6.8,6.9,6.2
18827,637566,37,1,6.2,5.6,3.1,4.3,7.1,6.0,6.1,6.0
18827,637566,40,1,8.3,6.6,6.2,3.1,7.8,3.1,5.4,3.3
18827,637566,41,1,4.2,4.6,4.1,4.5,5.0,6.5,7.0,6.9
18827,637566,45,1,6.2,5.0,5.9,0.6,5.9,3.2,2.7,3.4
18827,637566,46,1,4.7,5.6,4.2,0.0,4.0,6.1,9.7,6.1
18827,637566,49,1,4.6,4.1,4.2,3.6,5.0,5.2,5.3,5.5
18827,637566,51,1,4.5,3.6,5.0,3.0,5.1,5.1,6.7,5.5
18827,637566,52,1,2.5,0.9,1.6,1.3,2.1,4.9,2.0,5.0
18827,637566,53,1,3.9,0.0,3.2,3.4,3.3,5.6,5.5,5.5
18827,637566,54,1,2.9,1.7,3.0,2.4,2.6,5.4,0.6,4.1
18827,637566,57,1,5.3,3.7,5.2,4.7,5.6,5.0,5.2,5.0
18827,637566,59,1,6.8,5.4,6.3,5.4,6.4,3.4,2.9,3.3
18827,637566,60,1,5.1,6.4,5.1,2.6,5.1,6.8,7.4,7.1
18827,637566,63,1,5.0,3.8,4.1,5.1,5.8,5.4,4.4,5.0
18827,637566,64,1,5.0,3.0,5.7,4.8,4.8,5.0,6.2,5.3
19310,1183,2,1,7.5,5.6,4.4,4.4,6.7,6.4,6.6,6.5
19310,1183,3,1,6.2,5.6,3.9,3.9,6.0,2.4,5.5,5.0
19310,1183,7,1,1.0,1.0,5.0,2.5,2.0,4.0,5.0,5.0
19310,1183,12,1,3.0,3.9,5.0,6.0,5.0,4.0,8.0,5.0
19310,1183,14,1,7.8,11.0,8.4,9.7,7.0,0.7,9.5,2.0
19310,1183,17,1,2.2,1.1,1.8,2.2,1.2,7.0,7.8,6.0
19310,1183,21,1,7.5,9.8,5.0,5.8,6.0,1.6,6.8,2.4
19310,1183,25,1,5.4,4.3,5.6,4.5,5.0,5.6,2.3,3.1
19310,1183,26,1,6.6,3.3,5.5,8.3,6.6,3.5,8.4,5.5
19310,1183,27,1,5.2,5.7,2.6,2.6,5.2,4.8,8.3,7.2
19310,1183,29,1,4.4,1.3,5.0,3.0,5.4,3.0,7.0,5.6
19310,1183,30,1,3.1,3.4,3.9,5.1,4.1,4.0,4.0,4.1
19310,1183,33,1,6.0,4.8,5.0,4.0,5.0,3.0,5.0,4.0
19310,1183,35,1,5.2,2.6,5.6,4.8,5.0,2.8,4.6,0.5
19310,1183,37,1,2.5,3.5,3.3,3.3,4.5,3.6,8.6,4.3
19310,1183,39,1,3.0,3.8,5.0,5.0,7.0,5.0,8.0,6.0
19310,1183,41,1,6.3,8.2,5.4,7.0,6.5,4.0,6.4,5.2
19310,1183,47,1,9.5,7.1,1.0,1.8,9.0,4.0,5.0,4.0
19310,1183,50,1,6.0,7.2,3.0,3.0,7.0,3.0,8.0,2.4
19310,1183,51,1,5.0,4.5,5.0,1.0,7.4,0.4,9.4,0.5
19310,1183,52,1,4.6,4.8,4.7,4.2,4.0,5.4,5.8,6.2
19310,1183,53,1,3.8,4.9,2.6,2.6,4.3,3.2,5.2,3.4
19310,1183,54,1,5.1,7.7,5.0,6.0,5.0,8.0,2.0,2.2
19310,1183,55,1,5.0,5.5,3.3,3.3,5.4,4.0,4.6,3.0
19310,1183,57,1,5.6,4.5,5.5,3.0,5.4,3.6,5.4,3.2
19310,1183,60,1,4.9,5.4,5.2,3.6,5.1,7.2,7.4,7.0
19310,1183,61,1,4.1,3.9,2.6,2.6,3.8,5.1,8.5,5.5
19310,1183,62,1,7.6,6.8,7.0,4.2,5.1,4.0,9.3,6.4
19310,1183,63,1,5.8,4.4,5.0,2.5,4.8,1.0,7.0,2.5
19310,1183,64,1,5.5,0.6,4.0,2.0,4.8,2.0,8.6,2.7
22873,10882,1,1,3.4,0.7,7.3,4.7,5.0,6.4,5.8,6.9
22873,10882,3,1,6.0,5.1,6.3,6.0,5.8,8.0,5.7,7.2
22873,10882,5,1,5.3,2.7,5.6,3.9,5.2,4.0,4.8,4.5
22873,10882,7,1,5.0,0.0,8.0,6.0,9.0,3.0,10.0,10.0
22873,10882,9,1,6.8,3.7,8.3,11.0,8.3,3.3,2.9,3.0
22873,10882,17,1,3.8,3.4,3.3,3.8,4.4,6.8,7.6,8.8
22873,10882,20,1,5.5,0.0,5.6,6.2,6.8,5.3,4.5,5.7
22873,10882,21,1,5.6,5.0,5.8,0.0,6.7,6.9,4.2,6.5
22873,10882,22,1,4.6,4.1,3.7,3.3,3.7,6.5,5.7,8.6
22873,10882,25,1,6.0,0.6,6.4,6.4,6.5,5.1,4.5,4.1
22873,10882,26,1,5.3,5.8,6.3,4.4,7.5,4.6,7.8,8.6
22873,10882,27,1,6.1,2.4,5.6,5.0,5.2,3.2,4.3,4.7
22873,10882,32,1,3.7,2.4,5.9,5.3,5.6,2.3,8.0,6.1
22873,10882,33,1,4.0,4.8,6.9,8.3,7.0,4.0,5.9,6.0
22873,10882,34,1,6.7,2.7,7.5,4.5,6.4,2.8,7.6,6.4
22873,10882,35,1,5.3,3.2,5.6,3.4,6.0,3.9,7.3,6.6
22873,10882,37,1,8.4,5.9,6.4,7.0,7.3,5.4,4.4,5.2
22873,10882,39,1,8.1,6.1,7.5,7.5,7.7,6.1,7.7,7.2
22873,10882,44,1,7.2,6.8,7.0,6.7,6.7,4.3,5.8,5.4
22873,10882,45,1,5.8,4.1,6.6,5.9,6.8,1.8,2.9,3.3
22873,10882,48,1,8.4,8.0,8.9,8.5,7.8,6.4,6.7,5.5
22873,10882,49,1,5.7,5.7,7.7,5.4,7.7,4.8,5.0,7.0
22873,10882,50,1,6.0,3.0,7.6,7.6,7.6,4.0,6.6,6.1
22873,10882,51,1,7.0,6.3,7.5,7.5,8.0,4.5,6.0,6.0
22873,10882,52,1,5.1,4.8,6.6,6.9,7.0,6.7,5.7,6.0
22873,10882,54,1,5.1,2.6,5.0,6.0,5.0,6.0,9.0,8.1
22873,10882,57,1,5.0,4.5,6.2,4.7,6.0,5.4,5.1,5.3
22873,10882,60,1,5.1,6.6,5.2,3.6,5.2,8.3,7.8,8.3
22873,10882,62,1,6.7,7.7,8.4,4.2,7.1,8.8,9.1,8.8
22873,10882,65,1,7.5,9.8,8.6,4.3,8.4,4.6,4.4,4.4
22873,1549026,6,1,3.0,0.8,3.5,3.9,3.6,7.9,6.4,6.6
22873,1549026,7,1,5.3,6.4,4.9,2.9,7.1,8.3,9.4,8.6
22873,1549026,9,1,7.0,9.1,6.0,3.9,7.5,4.4,4.5,4.5
22873,1549026,11,1,6.6,5.3,5.8,4.1,5.5,6.0,5.5,7.0
22873,1549026,17,1,2.3,1.8,5.6,4.8,1.2,8.2,6.7,7.2
22873,1549026,19,1,7.0,8.4,6.9,6.2,6.9,4.9,5.0,5.0
22873,1549026,20,1,7.2,3.6,4.6,5.8,6.5,4.5,5.2,5.5
22873,1549026,21,1,3.5,3.5,4.9,4.2,5.0,8.1,7.4,7.5
22873,1549026,23,1,6.8,9.2,6.2,8.1,3.8,1.7,2.3,2.8
22873,1549026,28,1,5.2,6.0,6.0,4.5,6.3,5.7,4.8,7.3
22873,1549026,30,1,6.8,6.1,4.8,5.3,6.0,3.8,6.8,5.0
22873,1549026,33,1,6.3,7.6,6.3,6.3,6.3,5.3,4.0,5.0
22873,1549026,34,1,9.5,8.6,6.5,7.8,8.3,1.4,4.5,3.5
22873,1549026,36,1,7.5,0.0,7.6,8.4,7.5,5.0,5.0,7.8
22873,1549026,37,1,1.0,1.4,6.9,8.3,6.8,5.8,7.8,7.8
22873,1549026,38,1,6.5,5.2,6.6,5.3,7.2,6.4,6.7,6.7
22873,1549026,39,1,7.4,5.6,6.8,6.1,7.5,6.8,7.8,5.2
22873,1549026,40,1,6.8,2.7,6.2,3.7,6.5,2.8,4.2,5.2
22873,1549026,45,1,4.2,2.1,3.8,1.7,4.5,2.6,3.5,4.4
22873,1549026,47,1,3.9,2.0,4.5,3.4,4.8,4.8,4.9,5.5
22873,1549026,51,1,7.5,3.8,1.5,2.6,6.6,4.5,4.8,5.0
22873,1549026,53,1,4.6,6.9,6.8,7.5,7.6,3.8,3.3,4.6
22873,1549026,57,1,5.0,3.8,4.3,5.6,4.6,5.2,5.5,5.3
22873,1549026,58,1,4.8,5.8,3.8,3.4,4.2,4.5,4.8,4.5
22873,1549026,59,1,6.4,5.1,7.2,5.8,7.0,2.5,3.0,2.5
22873,1549026,60,1,5.0,4.0,4.9,3.4,5.0,7.8,8.0,8.0
22873,1549026,62,1,0.9,0.0,4.9,2.5,1.9,2.0,8.0,7.0
22873,1549026,63,1,6.2,4.7,6.2,4.7,5.0,3.9,3.7,6.2
22873,1549026,64,1,5.6,4.5,4.6,3.0,4.6,4.8,5.6,6.4
22873,1549026,66,1,4.6,5.5,5.4,1.1,7.8,3.6,5.7,5.2
24020,7742,1,1,1.4,2.1,7.0,8.4,9.0,5.0,3.8,8.0
24020,7742,3,1,4.0,4.2,7.1,6.7,5.2,7.2,4.6,6.2
24020,7742,3,2,7.0,6.3,5.2,4.9,5.1,6.7,4.7,7.0
24020,7742,5,1,6.4,7.0,6.0,6.6,6.6,4.8,5.4,4.8
24020,7742,5,2,6.8,8.2,6.5,6.5,6.9,5.3,4.8,5.3
24020,7742,6,2,4.3,3.9,2.0,3.0,3.4,6.3,5.0,6.5
24020,7742,7,2,7.0,5.3,2.0,2.0,7.4,9.0,4.8,4.6
24020,7742,9,1,6.3,8.2,8.0,3.2,6.8,5.4,6.0,5.0
24020,7742,11,1,5.0,2.5,5.6,3.9,6.0,6.0,6.6,6.0
24020,7742,11,2,5.5,6.6,5.3,4.2,5.7,5.0,7.0,7.0
24020,7742,12,1,6.0,5.4,7.0,6.3,8.0,4.0,5.0,2.0
24020,7742,12,2,9.0,9.0,7.2,7.2,7.9,2.0,3.3,3.2
24020,7742,13,1,6.0,6.9,6.1,4.3,6.4,7.0,4.4,6.5
24020,7742,17,1,3.0,3.3,6.2,5.0,5.0,7.9,3.1,5.8
24020,7742,17,2,6.2,8.7,2.1,1.1,7.2,7.6,3.3,4.3
24020,7742,20,1,4.6,3.5,3.5,5.3,5.5,5.5,6.3,4.4
24020,7742,20,2,8.3,8.3,0.1,0.2,7.5,1.5,5.5,6.4
24020,7742,21,1,2.8,3.1,4.0,4.0,7.6,7.6,3.8,2.3
24020,7742,22,2,3.6,4.3,3.4,3.4,4.3,2.6,2.5,1.6
24020,7742,23,1,7.0,7.0,7.0,7.0,7.5,5.6,4.0,6.0
24020,7742,23,2,7.0,9.1,7.2,8.3,8.2,7.3,5.2,7.6
24020,7742,25,1,5.6,4.5,5.8,7.5,6.0,3.8,4.0,5.5
24020,7742,25,2,6.0,7.8,5.0,2.5,6.4,7.9,3.5,7.3
24020,7742,26,1,7.4,11.0,7.4,1.5,7.8,7.7,8.5,8.5
24020,7742,27,2,8.3,6.6,8.5,7.7,7.4,8.0,7.9,8.0
24020,7742,28,1,5.8,4.6,4.0,6.0,7.2,4.6,6.0,4.2
24020,7742,28,2,6.1,5.2,5.8,6.4,7.1,6.5,6.6,5.7
24020,7742,29,2,5.0,2.0,5.0,5.0,5.2,8.0,7.0,7.0
24020,7742,32,1,6.0,4.8,5.2,6.0,7.0,2.4,7.8,7.8
24020,7742,32,2,6.4,8.0,5.4,6.8,9.0,4.4,4.6,10.0
24020,7742,33,1,6.0,7.2,7.0,3.5,6.0,6.0,4.0,6.0
24020,7742,33,2,5.1,6.4,7.0,8.8,6.0,5.0,5.0,5.1
24020,7742,34,1,6.6,3.3,5.7,7.4,2.5,4.3,4.5,3.5
24020,7742,38,1,6.8,5.8,6.6,6.9,7.4,5.6,5.4,5.7
24020,7742,38,2,8.2,7.0,7.2,7.9,7.5,5.3,5.6,6.3
24020,7742,39,2,6.9,5.5,7.8,5.5,7.7,8.7,8.3,8.6
24020,7742,41,2,7.0,6.3,4.0,4.8,6.0,7.0,5.2,7.6
24020,7742,44,2,6.8,8.2,6.1,5.2,7.3,6.5,3.1,5.9
24020,7742,45,1,5.7,10.0,6.4,8.3,6.3,4.1,2.4,3.2
24020,7742,45,2,6.3,3.8,6.0,1.2,6.7,3.4,3.4,3.9
24020,7742,46,1,3.4,5.1,8.5,6.8,8.0,6.4,9.6,8.0
24020,7742,47,1,9.0,11.0,9.9,2.5,9.4,5.0,1.0,4.0
24020,7742,47,2,7.8,2.0,8.8,11.0,9.4,4.9,4.3,4.4
24020,7742,48,1,8.0,6.0,6.0,6.6,6.6,7.0,7.5,8.0
24020,7742,49,1,5.5,6.3,5.4,5.4,6.0,6.3,5.6,6.5
24020,7742,50,1,6.0,4.8,6.6,8.6,7.0,6.0,7.6,6.6
24020,7742,51,1,8.4,9.2,7.4,10.4,8.5,5.4,5.4,5.5
24020,7742,52,2,6.9,6.2,6.2,4.3,6.9,5.8,5.7,6.0
24020,7742,53,2,6.3,6.6,4.7,4.7,6.7,6.3,5.4,6.5
24020,7742,54,2,5.0,3.5,5.3,2.1,6.0,9.1,9.2,9.5
24020,7742,55,2,4.9,3.7,5.0,4.0,6.3,4.3,5.4,4.6
24020,7742,56,1,5.0,7.5,5.0,4.5,6.0,8.0,3.9,8.0
24020,7742,57,2,6.0,3.0,5.4,5.4,5.6,5.2,4.9,5.2
24020,7742,58,1,4.8,1.9,5.2,3.6,4.8,5.2,5.6,5.2
24020,7742,58,2,5.0,4.5,4.9,1.0,5.0,4.9,5.0,4.9
24020,7742,59,1,7.6,9.1,7.4,9.3,8.0,2.4,2.4,3.0
24020,7742,60,1,5.4,6.2,5.0,4.0,5.2,7.0,7.8,7.4
24020,7742,61,1,7.0,6.7,1.5,1.5,6.0,4.5,2.5,5.5
24020,7742,62,2,7.2,6.8,5.0,5.5,8.3,7.3,8.1,8.6
24020,7742,63,2,5.0,7.5,3.9,4.9,7.1,5.0,4.1,5.3
24020,12756,3,1,7.1,6.7,4.5,4.3,6.3,6.8,5.3,6.8
24020,12756,5,1,4.7,4.5,5.2,4.7,4.3,5.3,5.3,4.8
24020,12756,6,1,6.8,6.1,1.9,1.0,6.0,8.0,5.0,7.0
24020,12756,11,1,7.0,4.9,5.0,2.5,7.0,4.0,6.4,6.0
24020,12756,12,1,9.0,7.2,8.0,8.0,7.1,2.0,3.9,3.1
24020,12756,13,1,6.7,6.0,6.6,6.3,6.2,5.0,5.0,6.0
24020,12756,14,1,7.1,6.4,6.0,6.6,7.0,6.4,5.5,6.4
24020,12756,17,1,2.4,3.6,1.6,1.6,4.1,8.8,4.4,8.3
24020,12756,19,1,7.8,8.6,6.6,5.3,7.5,3.6,4.9,4.6
24020,12756,21,1,6.7,6.0,4.1,4.1,7.5,5.3,5.7,4.4
24020,12756,23,1,5.2,6.5,4.4,3.5,6.0,4.3,3.6,3.7
