FooDB ID,Name,CAS
FDB102800,TG(22:0/18:1(9Z)/24:1(15Z)),
FDB102801,TG(22:0/18:1(9Z)/20:2n6),
FDB102802,TG(22:0/18:1(9Z)/20:3n6),
FDB102803,"TG(22:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102804,"TG(22:0/18:1(9Z)/22:2(13Z,16Z))",
FDB102805,"TG(22:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102806,"TG(22:0/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102807,"TG(22:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",
FDB102808,"TG(22:0/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",
FDB102809,"TG(22:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102810,"TG(22:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102811,"TG(22:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102812,TG(22:0/18:1(9Z)/O-18:0),
FDB102813,TG(22:0/20:1(11Z)/24:0),
FDB102814,TG(22:0/20:1(11Z)/14:1(9Z)),
FDB102815,TG(22:0/20:1(11Z)/16:1(9Z)),
FDB102816,"TG(22:0/20:1(11Z)/20:3(5Z,8Z,11Z))",
FDB102817,TG(22:0/20:1(11Z)/24:1(15Z)),
FDB102818,TG(22:0/20:1(11Z)/20:2n6),
FDB102819,TG(22:0/20:1(11Z)/20:3n6),
FDB102820,"TG(22:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102821,"TG(22:0/20:1(11Z)/22:2(13Z,16Z))",
FDB102822,"TG(22:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102823,"TG(22:0/20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102824,"TG(22:0/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",
FDB102825,"TG(22:0/20:1(11Z)/20:4(8Z,11Z,14Z,17Z))",
FDB102826,"TG(22:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102827,"TG(22:0/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102828,"TG(22:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102829,TG(22:0/20:1(11Z)/O-18:0),
FDB102830,"TG(22:0/20:3(5Z,8Z,11Z)/22:0)",
FDB102831,"TG(22:0/20:3(5Z,8Z,11Z)/24:0)",
FDB102832,"TG(22:0/20:3(5Z,8Z,11Z)/14:1(9Z))",
FDB102833,"TG(22:0/20:3(5Z,8Z,11Z)/16:1(9Z))",
FDB102834,"TG(22:0/20:3(5Z,8Z,11Z)/18:1(11Z))",
FDB102835,"TG(22:0/20:3(5Z,8Z,11Z)/18:1(9Z))",
FDB102836,"TG(22:0/20:3(5Z,8Z,11Z)/20:1(11Z))",
FDB102837,"TG(22:0/20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))",
FDB102838,"TG(22:0/20:3(5Z,8Z,11Z)/22:1(13Z))",
FDB102839,"TG(22:0/20:3(5Z,8Z,11Z)/24:1(15Z))",
FDB102840,"TG(22:0/20:3(5Z,8Z,11Z)/18:2(9Z,12Z))",
FDB102841,"TG(22:0/20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))",
FDB102842,"TG(22:0/20:3(5Z,8Z,11Z)/20:2n6)",
FDB102843,"TG(22:0/20:3(5Z,8Z,11Z)/20:3n6)",
FDB102844,"TG(22:0/20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102845,"TG(22:0/20:3(5Z,8Z,11Z)/22:2(13Z,16Z))",
FDB102846,"TG(22:0/20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102847,"TG(22:0/20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102848,"TG(22:0/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",
FDB102849,"TG(22:0/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))",
FDB102850,"TG(22:0/20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))",
FDB102851,"TG(22:0/20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102852,"TG(22:0/20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102853,"TG(22:0/20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102854,"TG(22:0/20:3(5Z,8Z,11Z)/O-18:0)",
FDB102855,TG(22:0/22:1(13Z)/24:0),
FDB102856,TG(22:0/22:1(13Z)/14:1(9Z)),
FDB102857,TG(22:0/22:1(13Z)/16:1(9Z)),
FDB102858,"TG(22:0/22:1(13Z)/20:3(5Z,8Z,11Z))",
FDB102859,TG(22:0/22:1(13Z)/24:1(15Z)),
FDB102860,TG(22:0/22:1(13Z)/20:2n6),
FDB102861,TG(22:0/22:1(13Z)/20:3n6),
FDB102862,"TG(22:0/22:1(13Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102863,"TG(22:0/22:1(13Z)/22:2(13Z,16Z))",
FDB102864,"TG(22:0/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102865,"TG(22:0/22:1(13Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102866,"TG(22:0/22:1(13Z)/18:4(6Z,9Z,12Z,15Z))",
FDB102867,"TG(22:0/22:1(13Z)/20:4(8Z,11Z,14Z,17Z))",
FDB102868,"TG(22:0/22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102869,"TG(22:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102870,"TG(22:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102871,TG(22:0/22:1(13Z)/O-18:0),
FDB102872,TG(22:0/24:1(15Z)/22:0),
FDB102873,TG(22:0/24:1(15Z)/24:0),
FDB102874,TG(22:0/24:1(15Z)/14:1(9Z)),
FDB102875,TG(22:0/24:1(15Z)/16:1(9Z)),
FDB102876,TG(22:0/24:1(15Z)/18:1(11Z)),
FDB102877,TG(22:0/24:1(15Z)/18:1(9Z)),
FDB102878,TG(22:0/24:1(15Z)/20:1(11Z)),
FDB102879,"TG(22:0/24:1(15Z)/20:3(5Z,8Z,11Z))",
FDB102880,TG(22:0/24:1(15Z)/22:1(13Z)),
FDB102881,TG(22:0/24:1(15Z)/24:1(15Z)),
FDB102882,"TG(22:0/24:1(15Z)/18:2(9Z,12Z))",
FDB102883,"TG(22:0/24:1(15Z)/18:3(6Z,9Z,12Z))",
FDB102884,TG(22:0/24:1(15Z)/20:2n6),
FDB102885,TG(22:0/24:1(15Z)/20:3n6),
FDB102886,"TG(22:0/24:1(15Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102887,"TG(22:0/24:1(15Z)/22:2(13Z,16Z))",
FDB102888,"TG(22:0/24:1(15Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102889,"TG(22:0/24:1(15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102890,"TG(22:0/24:1(15Z)/18:3(9Z,12Z,15Z))",
FDB102891,"TG(22:0/24:1(15Z)/18:4(6Z,9Z,12Z,15Z))",
FDB102892,"TG(22:0/24:1(15Z)/20:4(8Z,11Z,14Z,17Z))",
FDB102893,"TG(22:0/24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102894,"TG(22:0/24:1(15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102895,"TG(22:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102896,TG(22:0/24:1(15Z)/O-18:0),
FDB102897,"TG(22:0/18:2(9Z,12Z)/24:0)",
FDB102898,"TG(22:0/18:2(9Z,12Z)/14:1(9Z))",
FDB102899,"TG(22:0/18:2(9Z,12Z)/16:1(9Z))",
FDB102900,"TG(22:0/18:2(9Z,12Z)/20:3(5Z,8Z,11Z))",
FDB102901,"TG(22:0/18:2(9Z,12Z)/24:1(15Z))",
FDB102902,"TG(22:0/18:2(9Z,12Z)/20:2n6)",
FDB102903,"TG(22:0/18:2(9Z,12Z)/20:3n6)",
FDB102904,"TG(22:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102905,"TG(22:0/18:2(9Z,12Z)/22:2(13Z,16Z))",
FDB102906,"TG(22:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102907,"TG(22:0/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102908,"TG(22:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))",
FDB102909,"TG(22:0/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",
FDB102910,"TG(22:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102911,"TG(22:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102912,"TG(22:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102913,"TG(22:0/18:2(9Z,12Z)/O-18:0)",
FDB102914,"TG(22:0/18:3(6Z,9Z,12Z)/24:0)",
FDB102915,"TG(22:0/18:3(6Z,9Z,12Z)/14:1(9Z))",
FDB102916,"TG(22:0/18:3(6Z,9Z,12Z)/16:1(9Z))",
FDB102917,"TG(22:0/18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))",
FDB102918,"TG(22:0/18:3(6Z,9Z,12Z)/24:1(15Z))",
FDB102919,"TG(22:0/18:3(6Z,9Z,12Z)/20:2n6)",
FDB102920,"TG(22:0/18:3(6Z,9Z,12Z)/20:3n6)",
FDB102921,"TG(22:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102922,"TG(22:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))",
FDB102923,"TG(22:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102924,"TG(22:0/18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102925,"TG(22:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))",
FDB102926,"TG(22:0/18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",
FDB102927,"TG(22:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102928,"TG(22:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102929,"TG(22:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102930,"TG(22:0/18:3(6Z,9Z,12Z)/O-18:0)",
FDB102931,TG(22:0/20:2n6/22:0),
FDB102932,TG(22:0/20:2n6/24:0),
FDB102933,TG(22:0/20:2n6/14:1(9Z)),
FDB102934,TG(22:0/20:2n6/16:1(9Z)),
FDB102935,TG(22:0/20:2n6/18:1(11Z)),
FDB102936,TG(22:0/20:2n6/18:1(9Z)),
FDB102937,TG(22:0/20:2n6/20:1(11Z)),
FDB102938,"TG(22:0/20:2n6/20:3(5Z,8Z,11Z))",
FDB102939,TG(22:0/20:2n6/22:1(13Z)),
FDB102940,TG(22:0/20:2n6/24:1(15Z)),
FDB102941,"TG(22:0/20:2n6/18:2(9Z,12Z))",
FDB102942,"TG(22:0/20:2n6/18:3(6Z,9Z,12Z))",
FDB102943,TG(22:0/20:2n6/20:2n6),
FDB102944,TG(22:0/20:2n6/20:3n6),
FDB102945,"TG(22:0/20:2n6/20:4(5Z,8Z,11Z,14Z))",
FDB102946,"TG(22:0/20:2n6/22:2(13Z,16Z))",
FDB102947,"TG(22:0/20:2n6/22:4(7Z,10Z,13Z,16Z))",
FDB102948,"TG(22:0/20:2n6/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102949,"TG(22:0/20:2n6/18:3(9Z,12Z,15Z))",
FDB102950,"TG(22:0/20:2n6/18:4(6Z,9Z,12Z,15Z))",
FDB102951,"TG(22:0/20:2n6/20:4(8Z,11Z,14Z,17Z))",
FDB102952,"TG(22:0/20:2n6/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102953,"TG(22:0/20:2n6/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102954,"TG(22:0/20:2n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102955,TG(22:0/20:2n6/O-18:0),
FDB102956,TG(22:0/20:3n6/22:0),
FDB102957,TG(22:0/20:3n6/24:0),
FDB102958,TG(22:0/20:3n6/14:1(9Z)),
FDB102959,TG(22:0/20:3n6/16:1(9Z)),
FDB102960,TG(22:0/20:3n6/18:1(11Z)),
FDB102961,TG(22:0/20:3n6/18:1(9Z)),
FDB102962,TG(22:0/20:3n6/20:1(11Z)),
FDB102963,"TG(22:0/20:3n6/20:3(5Z,8Z,11Z))",
FDB102964,TG(22:0/20:3n6/22:1(13Z)),
FDB102965,TG(22:0/20:3n6/24:1(15Z)),
FDB102966,"TG(22:0/20:3n6/18:2(9Z,12Z))",
FDB102967,"TG(22:0/20:3n6/18:3(6Z,9Z,12Z))",
FDB102968,TG(22:0/20:3n6/20:2n6),
FDB102969,TG(22:0/20:3n6/20:3n6),
FDB102970,"TG(22:0/20:3n6/20:4(5Z,8Z,11Z,14Z))",
FDB102971,"TG(22:0/20:3n6/22:2(13Z,16Z))",
FDB102972,"TG(22:0/20:3n6/22:4(7Z,10Z,13Z,16Z))",
FDB102973,"TG(22:0/20:3n6/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102974,"TG(22:0/20:3n6/18:3(9Z,12Z,15Z))",
FDB102975,"TG(22:0/20:3n6/18:4(6Z,9Z,12Z,15Z))",
FDB102976,"TG(22:0/20:3n6/20:4(8Z,11Z,14Z,17Z))",
FDB102977,"TG(22:0/20:3n6/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB102978,"TG(22:0/20:3n6/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB102979,"TG(22:0/20:3n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB102980,TG(22:0/20:3n6/O-18:0),
FDB102981,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/22:0)",
FDB102982,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/24:0)",
FDB102983,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/14:1(9Z))",
FDB102984,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/16:1(9Z))",
FDB102985,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:1(11Z))",
FDB102986,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",
FDB102987,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/20:1(11Z))",
FDB102988,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))",
FDB102989,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))",
FDB102990,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/24:1(15Z))",
FDB102991,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))",
FDB102992,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",
FDB102993,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/20:2n6)",
FDB102994,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/20:3n6)",
FDB102995,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",
FDB102997,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",
FDB102998,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB102999,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",
FDB103000,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",
FDB103001,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))",
FDB103002,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB103003,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB103004,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB103005,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/O-18:0)",
FDB103006,"TG(22:0/22:2(13Z,16Z)/22:0)",
FDB103007,"TG(22:0/22:2(13Z,16Z)/24:0)",
FDB103008,"TG(22:0/22:2(13Z,16Z)/14:1(9Z))",
FDB103009,"TG(22:0/22:2(13Z,16Z)/16:1(9Z))",
FDB103010,"TG(22:0/22:2(13Z,16Z)/18:1(11Z))",
FDB103011,"TG(22:0/22:2(13Z,16Z)/18:1(9Z))",
FDB103012,"TG(22:0/22:2(13Z,16Z)/20:1(11Z))",
FDB103013,"TG(22:0/22:2(13Z,16Z)/20:3(5Z,8Z,11Z))",
FDB103014,"TG(22:0/22:2(13Z,16Z)/22:1(13Z))",
FDB103015,"TG(22:0/22:2(13Z,16Z)/24:1(15Z))",
FDB103016,"TG(22:0/22:2(13Z,16Z)/18:2(9Z,12Z))",
FDB103017,"TG(22:0/22:2(13Z,16Z)/18:3(6Z,9Z,12Z))",
FDB103018,"TG(22:0/22:2(13Z,16Z)/20:2n6)",
FDB103019,"TG(22:0/22:2(13Z,16Z)/20:3n6)",
FDB103020,"TG(22:0/22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",
FDB103021,"TG(22:0/22:2(13Z,16Z)/22:2(13Z,16Z))",
FDB103022,"TG(22:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",
FDB103023,"TG(22:0/22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB103024,"TG(22:0/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))",
FDB103025,"TG(22:0/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",
FDB103026,"TG(22:0/22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",
FDB103027,"TG(22:0/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB103028,"TG(22:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB103029,"TG(22:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB103030,"TG(22:0/22:2(13Z,16Z)/O-18:0)",
FDB103031,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:0)",
FDB103032,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/24:0)",
FDB103033,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/14:1(9Z))",
FDB103034,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",
FDB103035,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/18:1(11Z))",
FDB103036,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",
FDB103037,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/20:1(11Z))",
FDB103038,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))",
FDB103039,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:1(13Z))",
FDB103040,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/24:1(15Z))",
FDB103041,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",
FDB103042,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",
FDB103043,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/20:2n6)",
FDB103044,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/20:3n6)",
FDB103045,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",
FDB103046,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z))",
FDB103047,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",
FDB103048,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB103049,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",
FDB103050,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",
FDB103051,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",
FDB103052,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB103053,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB103054,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB103055,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/O-18:0)",
FDB103056,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:0)",
FDB103057,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/24:0)",
FDB103058,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))",
FDB103059,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))",
FDB103060,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))",
FDB103061,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))",
FDB103062,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:1(11Z))",
FDB103063,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))",
FDB103064,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:1(13Z))",
FDB103065,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))",
FDB103066,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",
FDB103067,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",
FDB103068,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:2n6)",
FDB103069,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:3n6)",
FDB103070,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",
FDB103071,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:2(13Z,16Z))",
FDB103072,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",
FDB103073,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB103074,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",
FDB103075,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",
FDB103076,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",
FDB103077,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB103078,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB103079,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB103080,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/O-18:0)",
FDB103081,"TG(22:0/18:3(9Z,12Z,15Z)/24:0)",
FDB103082,"TG(22:0/18:3(9Z,12Z,15Z)/14:1(9Z))",
FDB103083,"TG(22:0/18:3(9Z,12Z,15Z)/16:1(9Z))",
FDB103084,"TG(22:0/18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))",
FDB103085,"TG(22:0/18:3(9Z,12Z,15Z)/24:1(15Z))",
FDB103086,"TG(22:0/18:3(9Z,12Z,15Z)/20:2n6)",
FDB103087,"TG(22:0/18:3(9Z,12Z,15Z)/20:3n6)",
FDB103088,"TG(22:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",
FDB103089,"TG(22:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))",
FDB103090,"TG(22:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",
FDB103091,"TG(22:0/18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB103092,"TG(22:0/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",
FDB103093,"TG(22:0/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",
FDB103094,"TG(22:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",
FDB103095,"TG(22:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",
FDB103096,"TG(22:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",
FDB103097,"TG(22:0/18:3(9Z,12Z,15Z)/O-18:0)",
FDB103098,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/22:0)",
FDB103099,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/24:0)",
FDB103100,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/14:1(9Z))",
FDB103101,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/16:1(9Z))",
FDB103102,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/18:1(11Z))",
FDB103103,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/18:1(9Z))",
FDB103104,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))",
FDB103105,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:3(5Z,8Z,11Z))",
FDB103106,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/22:1(13Z))",
FDB103107,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/24:1(15Z))",
FDB103108,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))",
FDB103109,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z))",
FDB103110,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:2n6)",
FDB103111,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:3n6)",
FDB103112,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",
FDB103113,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))",
FDB103114,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",
FDB103115,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",
FDB103116,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",
FDB103117,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",
