Plate	Well	Concentration	Luc	RL	OR	Odor	Date
1	17	100	1836	7164	1170	1303	111109
1	18	100	1796	5574	1180	1303	111109
1	19	100	1712	3956	1189	1303	111109
1	20	100	2216	5028	1198	1303	111109
1	21	100	1650	4474	1207	1303	111109
1	22	100	2500	10486	1216	1303	111109
1	23	100	1714	4364	1225	1303	111109
1	24	100	3068	9078	2214	1303	111109
1	25	100	1640	4908	1130	1303	111109
1	26	100	2962	13378	1138	1303	111109
1	27	100	2172	7236	1150	1303	111109
1	28	100	3050	11546	1162	1303	111109
1	29	100	2960	12954	1171	1303	111109
1	30	100	2350	7100	1181	1303	111109
1	31	100	1684	4662	1190	1303	111109
1	32	100	2318	10586	1199	1303	111109
1	33	100	3068	10942	1208	1303	111109
1	34	100	3106	12826	1217	1303	111109
1	35	100	2796	11598	1226	1303	111109
1	36	0	3566	4300	2878	9999	111109
1	37	100	1556	3762	1131	1303	111109
1	38	100	2584	12306	1139	1303	111109
1	39	100	3442	14072	1151	1303	111109
1	40	100	3132	11754	1163	1303	111109
1	41	100	2936	13612	1172	1303	111109
1	42	100	1804	4876	1182	1303	111109
1	43	100	2722	13494	1191	1303	111109
1	44	100	2666	11502	1200	1303	111109
1	45	100	2540	10160	1209	1303	111109
1	46	100	2090	6440	1218	1303	111109
1	47	100	2884	15168	1227	1303	111109
1	48	0	3920	4310	2878	9999	111109
1	49	100	2790	9748	1132	1303	111109
1	50	100	1774	5826	1141	1303	111109
1	51	100	2778	8978	1154	1303	111109
1	52	100	2662	10282	1164	1303	111109
1	53	100	2270	7038	1174	1303	111109
1	54	100	2990	7728	1183	1303	111109
1	55	100	1660	4756	1192	1303	111109
1	56	100	1694	4216	1202	1303	111109
1	57	100	2104	5364	1210	1303	111109
1	58	100	3368	11948	1219	1303	111109
1	59	100	2596	9864	1228	1303	111109
1	60	0	3990	4418	2878	9999	111109
1	61	100	3700	14102	1133	1303	111109
1	62	100	3728	14290	1142	1303	111109
1	63	100	3038	8546	1155	1303	111109
1	64	100	2442	5500	1165	1303	111109
1	65	100	3444	13288	1175	1303	111109
1	66	100	1808	5598	1184	1303	111109
1	67	100	2910	11056	1193	1303	111109
1	68	100	2754	10702	1203	1303	111109
1	69	100	3022	10502	1211	1303	111109
1	70	100	3454	14732	1220	1303	111109
1	71	100	3014	10334	1229	1303	111109
1	72	10	10612	4356	2878	1155	111109
1	73	100	3440	13852	1134	1303	111109
1	74	100	3572	15248	1143	1303	111109
1	75	100	3872	17220	1156	1303	111109
1	76	100	3762	14340	1166	1303	111109
1	77	100	3090	12986	1176	1303	111109
1	78	100	3090	12930	1185	1303	111109
1	79	100	2196	5886	1194	1303	111109
1	80	100	2078	5686	1204	1303	111109
1	81	100	2144	6560	1213	1303	111109
1	82	100	3558	12752	1221	1303	111109
1	83	100	3202	12082	1230	1303	111109
1	84	10	11194	4848	2878	1155	111109
1	85	100	4058	18180	1135	1303	111109
1	86	100	4342	15286	1146	1303	111109
1	87	100	3572	14346	1157	1303	111109
1	88	100	3372	14298	1167	1303	111109
1	89	100	3592	17552	1177	1303	111109
1	90	100	4078	18690	1187	1303	111109
1	91	100	2704	11372	1195	1303	111109
1	92	100	6588	11228	1205	1303	111109
1	93	100	4128	17960	1214	1303	111109
1	94	100	2120	7774	1222	1303	111109
1	95	100	3176	11346	1231	1303	111109
1	96	10	11222	4310	2878	1155	111109
2	1	100	2560	11736	1128	1304	111109
2	2	100	3138	13686	1136	1304	111109
2	3	100	2366	7578	1148	1304	111109
2	4	100	1834	5068	1158	1304	111109
2	5	100	3066	15330	1168	1304	111109
2	6	100	2232	10318	1179	1304	111109
2	7	100	1378	4264	1188	1304	111109
2	8	100	2220	8890	1196	1304	111109
2	9	100	3310	15334	1206	1304	111109
2	10	100	3360	15592	1215	1304	111109
2	11	100	3110	12078	1224	1304	111109
2	12	100	3304	15350	2319	1304	111109
2	13	100	8914	8694	1129	1304	111109
2	14	100	2376	11302	1137	1304	111109
2	15	100	2748	12400	1149	1304	111109
2	16	100	3110	14932	1161	1304	111109
2	17	100	2156	9026	1170	1304	111109
2	18	100	1972	6942	1180	1304	111109
2	19	100	1578	4062	1189	1304	111109
2	20	100	1926	5460	1198	1304	111109
2	21	100	1986	5140	1207	1304	111109
2	22	100	2894	11834	1216	1304	111109
2	23	100	1746	6092	1225	1304	111109
2	24	100	2716	8176	2214	1304	111109
2	25	100	1928	5332	1130	1304	111109
2	26	100	3382	16268	1138	1304	111109
2	27	100	2054	6900	1150	1304	111109
2	28	100	3154	12064	1162	1304	111109
2	29	100	3606	15936	1171	1304	111109
2	30	100	2286	8354	1181	1304	111109
2	31	100	1692	5992	1190	1304	111109
2	32	100	2662	11326	1199	1304	111109
2	33	100	3448	14024	1208	1304	111109
2	34	100	3330	15280	1217	1304	111109
2	35	100	3376	13684	1226	1304	111109
2	36	0	3000	4324	2878	9999	111109
2	37	100	1454	4114	1131	1304	111109
2	38	100	2746	13016	1139	1304	111109
2	39	100	3812	16054	1151	1304	111109
2	40	100	3502	12824	1163	1304	111109
2	41	100	3410	13924	1172	1304	111109
2	42	100	1536	5414	1182	1304	111109
2	43	100	3214	14494	1191	1304	111109
2	44	100	2686	13396	1200	1304	111109
2	45	100	2594	10602	1209	1304	111109
2	46	100	1888	7876	1218	1304	111109
2	47	100	3480	16714	1227	1304	111109
2	48	0	3446	5004	2878	9999	111109
2	49	100	2928	10348	1132	1304	111109
2	50	100	1616	6708	1141	1304	111109
2	51	100	2850	9614	1154	1304	111109
2	52	100	2722	10728	1164	1304	111109
2	53	100	2352	7148	1174	1304	111109
2	54	100	3074	8654	1183	1304	111109
2	55	100	1620	6450	1192	1304	111109
2	56	100	1728	4434	1202	1304	111109
2	57	100	2176	6552	1210	1304	111109
2	58	100	3062	12458	1219	1304	111109
2	59	100	2778	10114	1228	1304	111109
2	60	0	3706	4482	2878	9999	111109
2	61	100	3700	18844	1133	1304	111109
2	62	100	4158	17342	1142	1304	111109
2	63	100	3396	8692	1155	1304	111109
2	64	100	2388	5558	1165	1304	111109
2	65	100	3502	12258	1175	1304	111109
2	66	100	1660	4950	1184	1304	111109
2	67	100	3096	13118	1193	1304	111109
2	68	100	2852	11650	1203	1304	111109
2	69	100	3412	12576	1211	1304	111109
2	70	100	3216	19504	1220	1304	111109
2	71	100	3000	11830	1229	1304	111109
2	72	10	10206	4784	2878	1155	111109
2	73	100	3554	18180	1134	1304	111109
2	74	100	3064	18788	1143	1304	111109
2	75	100	3380	16870	1156	1304	111109
2	76	100	3734	17396	1166	1304	111109
2	77	100	3334	11818	1176	1304	111109
2	78	100	3084	15586	1185	1304	111109
2	79	100	1888	6832	1194	1304	111109
2	80	100	1510	6204	1204	1304	111109
2	81	100	2506	7470	1213	1304	111109
2	82	100	3638	16574	1221	1304	111109
2	83	100	3292	14250	1230	1304	111109
2	84	10	9642	4768	2878	1155	111109
2	85	100	4868	20820	1135	1304	111109
2	86	100	4390	16312	1146	1304	111109
2	87	100	3360	14714	1157	1304	111109
2	88	100	3590	17814	1167	1304	111109
2	89	100	4034	18986	1177	1304	111109
2	90	100	3706	18298	1187	1304	111109
2	91	100	2690	12214	1195	1304	111109
2	92	100	5680	10928	1205	1304	111109
2	93	100	3938	18924	1214	1304	111109
2	94	100	2472	9238	1222	1304	111109
2	95	100	2784	12262	1231	1304	111109
2	96	10	9142	4992	2878	1155	111109
3	1	100	2564	11568	1128	1305	111109
3	2	100	2688	14642	1136	1305	111109
3	3	100	2090	6560	1148	1305	111109
3	4	100	1856	5660	1158	1305	111109
3	5	100	2722	14436	1168	1305	111109
3	6	100	2470	8616	1179	1305	111109
3	7	100	1226	4218	1188	1305	111109
3	8	100	2254	9466	1196	1305	111109
3	9	100	2858	13970	1206	1305	111109
3	10	100	3370	16848	1215	1305	111109
3	11	100	3022	12108	1224	1305	111109
3	12	100	3592	19604	2319	1305	111109
3	13	100	8612	6710	1129	1305	111109
3	14	100	2262	9996	1137	1305	111109
3	15	100	2552	11644	1149	1305	111109
3	16	100	2732	14154	1161	1305	111109
3	17	100	1888	7898	1170	1305	111109
3	18	100	1802	5998	1180	1305	111109
3	19	100	1496	4232	1189	1305	111109
3	20	100	1726	4550	1198	1305	111109
3	21	100	1844	6218	1207	1305	111109
3	22	100	2986	11698	1216	1305	111109
3	23	100	1770	6330	1225	1305	111109
3	24	100	2542	8670	2214	1305	111109
3	25	100	1702	5548	1130	1305	111109
3	26	100	2724	16782	1138	1305	111109
3	27	100	2120	7464	1150	1305	111109
3	28	100	3300	13332	1162	1305	111109
3	29	100	2874	14466	1171	1305	111109
3	30	100	2238	7212	1181	1305	111109
3	31	100	1554	5428	1190	1305	111109
3	32	100	2482	10420	1199	1305	111109
3	33	100	2990	12590	1208	1305	111109
3	34	100	3142	14450	1217	1305	111109
3	35	100	2792	14416	1226	1305	111109
3	36	0	2848	4832	2878	9999	111109
3	37	100	1504	3626	1131	1305	111109
3	38	100	2650	14872	1139	1305	111109
3	39	100	2960	14250	1151	1305	111109
3	40	100	2750	15058	1163	1305	111109
3	41	100	2640	14936	1172	1305	111109
3	42	100	1520	5290	1182	1305	111109
3	43	100	2884	15638	1191	1305	111109
3	44	100	2730	14390	1200	1305	111109
3	45	100	2502	11754	1209	1305	111109
3	46	100	2062	7948	1218	1305	111109
3	47	100	3102	17572	1227	1305	111109
3	48	0	3088	4694	2878	9999	111109
3	49	100	2508	10312	1132	1305	111109
3	50	100	1560	7288	1141	1305	111109
3	51	100	2348	9340	1154	1305	111109
3	52	100	2424	12526	1164	1305	111109
3	53	100	2010	6918	1174	1305	111109
3	54	100	2726	10434	1183	1305	111109
3	55	100	1540	5432	1192	1305	111109
3	56	100	1274	4052	1202	1305	111109
3	57	100	2442	5806	1210	1305	111109
3	58	100	3064	12884	1219	1305	111109
3	59	100	2762	11034	1228	1305	111109
3	60	0	3856	4968	2878	9999	111109
3	61	100	3256	18224	1133	1305	111109
3	62	100	3012	16922	1142	1305	111109
3	63	100	2756	10116	1155	1305	111109
3	64	100	2298	5818	1165	1305	111109
3	65	100	3106	12098	1175	1305	111109
3	66	100	1654	5114	1184	1305	111109
3	67	100	2774	12408	1193	1305	111109
3	68	100	2714	10784	1203	1305	111109
3	69	100	3264	13072	1211	1305	111109
3	70	100	2946	18914	1220	1305	111109
3	71	100	2860	11064	1229	1305	111109
3	72	10	10206	4750	2878	1155	111109
3	73	100	2854	15166	1134	1305	111109
3	74	100	3192	20592	1143	1305	111109
3	75	100	3346	16552	1156	1305	111109
3	76	100	3130	17924	1166	1305	111109
3	77	100	3034	10426	1176	1305	111109
3	78	100	3372	15218	1185	1305	111109
3	79	100	1744	6318	1194	1305	111109
3	80	100	1736	5690	1204	1305	111109
3	81	100	2104	7420	1213	1305	111109
3	82	100	3104	15806	1221	1305	111109
3	83	100	3228	14058	1230	1305	111109
3	84	10	9322	4910	2878	1155	111109
3	85	100	4192	20564	1135	1305	111109
3	86	100	3900	17200	1146	1305	111109
3	87	100	2834	13348	1157	1305	111109
3	88	100	3488	14430	1167	1305	111109
3	89	100	3598	19998	1177	1305	111109
3	90	100	3606	17298	1187	1305	111109
3	91	100	2286	10678	1195	1305	111109
3	92	100	4920	10754	1205	1305	111109
3	93	100	3666	16166	1214	1305	111109
3	94	100	2078	8632	1222	1305	111109
3	95	100	2558	13378	1231	1305	111109
3	96	10	8758	4326	2878	1155	111109
4	1	100	2300	9290	1128	1306	111109
4	2	100	2732	14958	1136	1306	111109
4	3	100	1818	5992	1148	1306	111109
4	4	100	1378	5788	1158	1306	111109
4	5	100	2274	15892	1168	1306	111109
4	6	100	1866	8382	1179	1306	111109
4	7	100	1172	4142	1188	1306	111109
4	8	100	1890	8860	1196	1306	111109
4	9	100	2500	15204	1206	1306	111109
4	10	100	2560	15262	1215	1306	111109
4	11	100	2548	13376	1224	1306	111109
4	12	100	2896	18628	2319	1306	111109
4	13	100	8968	9038	1129	1306	111109
4	14	100	2030	10582	1137	1306	111109
4	15	100	2666	13590	1149	1306	111109
4	16	100	2550	15436	1161	1306	111109
4	17	100	1920	8202	1170	1306	111109
4	18	100	1808	6348	1180	1306	111109
4	19	100	1444	4402	1189	1306	111109
4	20	100	1990	4850	1198	1306	111109
4	21	100	1692	5744	1207	1306	111109
4	22	100	2710	13282	1216	1306	111109
4	23	100	1760	5934	1225	1306	111109
4	24	100	2654	10402	2214	1306	111109
4	25	100	1760	5016	1130	1306	111109
4	26	100	2918	16356	1138	1306	111109
4	27	100	2000	8908	1150	1306	111109
4	28	100	2712	13664	1162	1306	111109
4	29	100	2904	12904	1171	1306	111109
4	30	100	2002	7860	1181	1306	111109
4	31	100	1628	5892	1190	1306	111109
4	32	100	2300	11202	1199	1306	111109
4	33	100	2700	14194	1208	1306	111109
4	34	100	2784	15354	1217	1306	111109
4	35	100	2894	15918	1226	1306	111109
4	36	0	3136	4208	2878	9999	111109
4	37	100	1502	4138	1131	1306	111109
4	38	100	2910	14534	1139	1306	111109
4	39	100	3050	17142	1151	1306	111109
4	40	100	2988	13084	1163	1306	111109
4	41	100	2764	15192	1172	1306	111109
4	42	100	1370	5918	1182	1306	111109
4	43	100	2816	15420	1191	1306	111109
4	44	100	2634	14926	1200	1306	111109
4	45	100	2590	11844	1209	1306	111109
4	46	100	1852	8838	1218	1306	111109
4	47	100	3284	19518	1227	1306	111109
4	48	0	3270	4956	2878	9999	111109
4	49	100	2578	10872	1132	1306	111109
4	50	100	1604	7074	1141	1306	111109
4	51	100	2492	10546	1154	1306	111109
4	52	100	2708	11616	1164	1306	111109
4	53	100	2006	7064	1174	1306	111109
4	54	100	2306	9668	1183	1306	111109
4	55	100	1796	6360	1192	1306	111109
4	56	100	1480	5530	1202	1306	111109
4	57	100	2014	6654	1210	1306	111109
4	58	100	2800	14992	1219	1306	111109
4	59	100	2784	12642	1228	1306	111109
4	60	0	3442	5126	2878	9999	111109
4	61	100	3794	18782	1133	1306	111109
4	62	100	3418	16664	1142	1306	111109
4	63	100	2834	10184	1155	1306	111109
4	64	100	2474	5908	1165	1306	111109
4	65	100	3118	14220	1175	1306	111109
4	66	100	1562	5166	1184	1306	111109
4	67	100	3034	11902	1193	1306	111109
4	68	100	2560	12124	1203	1306	111109
4	69	100	3174	13340	1211	1306	111109
4	70	100	3618	21938	1220	1306	111109
4	71	100	2584	13302	1229	1306	111109
4	72	10	8626	4384	2878	1155	111109
4	73	100	3174	18100	1134	1306	111109
4	74	100	3280	19402	1143	1306	111109
4	75	100	3734	20218	1156	1306	111109
4	76	100	3398	17602	1166	1306	111109
4	77	100	2860	14806	1176	1306	111109
4	78	100	3296	17636	1185	1306	111109
4	79	100	1954	7674	1194	1306	111109
4	80	100	1766	6498	1204	1306	111109
4	81	100	2300	8684	1213	1306	111109
4	82	100	3738	18360	1221	1306	111109
4	83	100	3432	15716	1230	1306	111109
4	84	10	9174	4968	2878	1155	111109
4	85	100	4352	21852	1135	1306	111109
4	86	100	3754	15202	1146	1306	111109
4	87	100	2932	16234	1157	1306	111109
4	88	100	3594	16366	1167	1306	111109
4	89	100	3660	17836	1177	1306	111109
4	90	100	3664	16938	1187	1306	111109
4	91	100	2560	12360	1195	1306	111109
4	92	100	5846	12024	1205	1306	111109
4	93	100	3862	19650	1214	1306	111109
4	94	100	2184	9714	1222	1306	111109
4	95	100	2916	14520	1231	1306	111109
4	96	10	11020	5498	2878	1155	111109
5	1	100	3166	10814	1128	1307	111109
5	2	100	3206	14648	1136	1307	111109
5	3	100	2430	7420	1148	1307	111109
5	4	100	2074	6498	1158	1307	111109
5	5	100	3686	13504	1168	1307	111109
5	6	100	2392	10344	1179	1307	111109
5	7	100	1478	4648	1188	1307	111109
5	8	100	2620	9360	1196	1307	111109
5	9	100	3698	14252	1206	1307	111109
5	10	100	3046	16768	1215	1307	111109
5	11	100	3168	13030	1224	1307	111109
5	12	100	6702	18410	2319	1307	111109
5	13	100	9396	7784	1129	1307	111109
5	14	100	2304	9674	1137	1307	111109
5	15	100	2898	11326	1149	1307	111109
5	16	100	2628	14838	1161	1307	111109
5	17	100	2060	8746	1170	1307	111109
5	18	100	1890	5362	1180	1307	111109
5	19	100	1512	3934	1189	1307	111109
5	20	100	2046	4922	1198	1307	111109
5	21	100	1996	5586	1207	1307	111109
5	22	100	2930	11566	1216	1307	111109
5	23	100	1728	6722	1225	1307	111109
5	24	100	3888	9650	2214	1307	111109
5	25	100	1708	4700	1130	1307	111109
5	26	100	3318	14700	1138	1307	111109
5	27	100	2132	6704	1150	1307	111109
5	28	100	3062	12240	1162	1307	111109
5	29	100	2772	13396	1171	1307	111109
5	30	100	2808	7844	1181	1307	111109
5	31	100	1802	5548	1190	1307	111109
5	32	100	2312	11110	1199	1307	111109
5	33	100	2424	13374	1208	1307	111109
5	34	100	3276	14332	1217	1307	111109
5	35	100	2992	14304	1226	1307	111109
5	36	0	3344	5364	2878	9999	111109
5	37	100	1608	3988	1131	1307	111109
5	38	100	3116	13702	1139	1307	111109
5	39	100	3362	13856	1151	1307	111109
5	40	100	3154	13226	1163	1307	111109
5	41	100	2838	13972	1172	1307	111109
5	42	100	1902	4834	1182	1307	111109
5	43	100	3188	14668	1191	1307	111109
5	44	100	2926	13236	1200	1307	111109
5	45	100	2932	10682	1209	1307	111109
5	46	100	2122	8028	1218	1307	111109
5	47	100	3558	17018	1227	1307	111109
5	48	0	3602	5106	2878	9999	111109
5	49	100	2616	10266	1132	1307	111109
5	50	100	1816	7248	1141	1307	111109
5	51	100	2806	8872	1154	1307	111109
5	52	100	2700	11446	1164	1307	111109
5	53	100	2134	6224	1174	1307	111109
5	54	100	2828	8636	1183	1307	111109
5	55	100	2504	6312	1192	1307	111109
5	56	100	1670	3748	1202	1307	111109
5	57	100	1936	6368	1210	1307	111109
5	58	100	3312	13100	1219	1307	111109
5	59	100	2852	12494	1228	1307	111109
5	60	0	3482	4528	2878	9999	111109
5	61	100	3794	16692	1133	1307	111109
5	62	100	3500	16714	1142	1307	111109
5	63	100	3186	10070	1155	1307	111109
5	64	100	2462	5274	1165	1307	111109
5	65	100	2984	12856	1175	1307	111109
5	66	100	1688	4366	1184	1307	111109
5	67	100	3036	11790	1193	1307	111109
5	68	100	3014	10902	1203	1307	111109
5	69	100	3118	13178	1211	1307	111109
5	70	100	3376	18626	1220	1307	111109
5	71	100	2882	12200	1229	1307	111109
5	72	10	9168	4548	2878	1155	111109
5	73	100	3194	15752	1134	1307	111109
5	74	100	3182	18644	1143	1307	111109
5	75	100	3726	16160	1156	1307	111109
5	76	100	3562	16322	1166	1307	111109
5	77	100	3306	13500	1176	1307	111109
5	78	100	2704	15760	1185	1307	111109
5	79	100	2000	6450	1194	1307	111109
5	80	100	1988	5920	1204	1307	111109
5	81	100	2380	7358	1213	1307	111109
5	82	100	3770	16932	1221	1307	111109
5	83	100	3796	14690	1230	1307	111109
5	84	10	10122	4828	2878	1155	111109
5	85	100	4244	18976	1135	1307	111109
5	86	100	4236	16706	1146	1307	111109
5	87	100	3022	13516	1157	1307	111109
5	88	100	3160	15470	1167	1307	111109
5	89	100	3576	17220	1177	1307	111109
5	90	100	3968	14932	1187	1307	111109
5	91	100	2926	11474	1195	1307	111109
5	92	100	6228	10522	1205	1307	111109
5	93	100	3960	18418	1214	1307	111109
5	94	100	2644	8592	1222	1307	111109
5	95	100	3482	12084	1231	1307	111109
5	96	10	9780	5074	2878	1155	111109
6	1	100	2670	6038	1128	1308	111109
6	2	100	3116	8360	1136	1308	111109
6	3	100	2456	5852	1148	1308	111109
6	4	100	2302	5588	1158	1308	111109
6	5	100	4822	12638	1168	1308	111109
6	6	100	3380	9690	1179	1308	111109
6	7	100	2240	3846	1188	1308	111109
6	8	100	3580	8930	1196	1308	111109
6	9	100	3830	13394	1206	1308	111109
6	10	100	3594	16148	1215	1308	111109
6	11	100	3730	11270	1224	1308	111109
6	12	100	4368	17400	2319	1308	111109
6	13	100	6420	4582	1129	1308	111109
6	14	100	2150	4980	1137	1308	111109
6	15	100	2770	8494	1149	1308	111109
6	16	100	3404	12230	1161	1308	111109
6	17	100	3126	6134	1170	1308	111109
6	18	100	2664	6022	1180	1308	111109
6	19	100	2262	3636	1189	1308	111109
6	20	100	3472	5214	1198	1308	111109
6	21	100	2514	5018	1207	1308	111109
6	22	100	3364	9782	1216	1308	111109
6	23	100	2040	5730	1225	1308	111109
6	24	100	2654	7164	2214	1308	111109
6	25	100	2046	3744	1130	1308	111109
6	26	100	3168	9626	1138	1308	111109
6	27	100	2500	5530	1150	1308	111109
6	28	100	3984	9912	1162	1308	111109
6	29	100	4370	11220	1171	1308	111109
6	30	100	3176	7712	1181	1308	111109
6	31	100	3376	5010	1190	1308	111109
6	32	100	3068	8062	1199	1308	111109
6	33	100	3982	9534	1208	1308	111109
6	34	100	3856	11446	1217	1308	111109
6	35	100	3814	12664	1226	1308	111109
6	36	0	3484	4916	2878	9999	111109
6	37	100	1704	3840	1131	1308	111109
6	38	100	2928	9992	1139	1308	111109
6	39	100	3452	9286	1151	1308	111109
6	40	100	4612	9994	1163	1308	111109
6	41	100	4180	12718	1172	1308	111109
6	42	100	2676	5138	1182	1308	111109
6	43	100	4200	12592	1191	1308	111109
6	44	100	4190	10232	1200	1308	111109
6	45	100	3670	9202	1209	1308	111109
6	46	100	3224	7176	1218	1308	111109
6	47	100	4132	13582	1227	1308	111109
6	48	0	3786	5002	2878	9999	111109
6	49	100	3036	7546	1132	1308	111109
6	50	100	2010	5786	1141	1308	111109
6	51	100	2532	6720	1154	1308	111109
6	52	100	3598	8244	1164	1308	111109
6	53	100	3306	5682	1174	1308	111109
6	54	100	3744	7382	1183	1308	111109
6	55	100	2876	5138	1192	1308	111109
6	56	100	2270	4608	1202	1308	111109
6	57	100	3254	5886	1210	1308	111109
6	58	100	4174	12398	1219	1308	111109
6	59	100	3908	8978	1228	1308	111109
6	60	0	3750	5178	2878	9999	111109
6	61	100	3890	12220	1133	1308	111109
6	62	100	3430	8794	1142	1308	111109
6	63	100	2830	7268	1155	1308	111109
6	64	100	3376	4788	1165	1308	111109
6	65	100	4368	10492	1175	1308	111109
6	66	100	2362	4738	1184	1308	111109
6	67	100	4366	11100	1193	1308	111109
6	68	100	4414	9620	1203	1308	111109
6	69	100	3690	9762	1211	1308	111109
6	70	100	4556	17042	1220	1308	111109
6	71	100	4222	10996	1229	1308	111109
6	72	10	9462	5340	2878	1155	111109
6	73	100	3796	12606	1134	1308	111109
6	74	100	3648	14686	1143	1308	111109
6	75	100	3378	11410	1156	1308	111109
6	76	100	4378	10778	1166	1308	111109
6	77	100	4464	13150	1176	1308	111109
6	78	100	5208	10992	1185	1308	111109
6	79	100	2948	5360	1194	1308	111109
6	80	100	2768	5130	1204	1308	111109
6	81	100	3064	6296	1213	1308	111109
6	82	100	4642	13554	1221	1308	111109
6	83	100	4732	10692	1230	1308	111109
6	84	10	9792	6382	2878	1155	111109
6	85	100	4218	14530	1135	1308	111109
6	86	100	4646	12068	1146	1308	111109
6	87	100	3706	9062	1157	1308	111109
6	88	100	4344	11360	1167	1308	111109
6	89	100	5736	14920	1177	1308	111109
6	90	100	5234	16766	1187	1308	111109
6	91	100	4172	9318	1195	1308	111109
6	92	100	6722	10844	1205	1308	111109
6	93	100	5162	18548	1214	1308	111109
6	94	100	3480	7922	1222	1308	111109
6	95	100	4404	11568	1231	1308	111109
6	96	10	10470	6002	2878	1155	111109
7	1	100	3556	12042	1128	1309	111109
7	2	100	4070	16906	1136	1309	111109
7	3	100	2686	7712	1148	1309	111109
7	4	100	2218	6440	1158	1309	111109
7	5	100	4242	16544	1168	1309	111109
7	6	100	3070	10908	1179	1309	111109
7	7	100	1702	4308	1188	1309	111109
