Stimulus,Subject,Plate,Well,Concentration,Luc,RL,Date
1338,1096,3,57,100.0,2030.0,12444.0,121009
1338,1097,3,69,100.0,2398.0,14274.0,121009
1338,1098,3,81,100.0,1208.0,2768.0,121009
1338,1100,3,93,100.0,1776.0,7450.0,121009
1338,1101,3,10,100.0,1694.0,14376.0,121009
1338,1102,3,22,100.0,1606.0,9986.0,121009
1338,1103,3,34,100.0,1416.0,7204.0,121009
1338,1104,3,46,100.0,1694.0,12738.0,121009
1338,1105,3,58,100.0,2306.0,16260.0,121009
1338,1107,3,70,100.0,988.0,2566.0,121009
1338,1108,3,82,100.0,2390.0,12722.0,121009
1338,1109,3,94,100.0,2088.0,11732.0,121009
1338,1111,3,11,100.0,1682.0,10840.0,121009
1338,1112,3,23,100.0,988.0,4316.0,121009
1338,1113,3,35,100.0,2072.0,17126.0,121009
1338,1114,3,47,100.0,1192.0,5898.0,121009
1338,1115,3,59,100.0,2112.0,9096.0,121009
1338,1116,3,71,100.0,2240.0,12166.0,121009
1338,1117,3,83,100.0,2094.0,6906.0,121009
1338,1118,3,95,100.0,3496.0,21802.0,121009
1338,1119,1,8,100.0,3556.0,5580.0,92010
1338,1121,1,20,100.0,5642.0,4060.0,92010
1338,1122,1,32,100.0,4620.0,2982.0,92010
1338,1123,1,44,100.0,6394.0,7000.0,92010
1338,1124,1,56,100.0,6954.0,7388.0,92010
1338,1125,1,68,100.0,6122.0,8288.0,92010
1338,1127,1,80,100.0,6420.0,4814.0,92010
1338,1128,3,1,100.0,1920.0,19156.0,121109
1338,1129,3,13,100.0,5546.0,14150.0,121109
1338,1130,3,25,100.0,1006.0,7910.0,121109
1338,1131,3,37,100.0,1168.0,9432.0,121109
1338,1132,3,49,100.0,1904.0,16322.0,121109
1338,1133,3,61,100.0,2692.0,26002.0,121109
1338,1134,3,73,100.0,2794.0,26440.0,121109
1338,1135,3,85,100.0,3378.0,32096.0,121109
1338,1136,3,2,100.0,2034.0,19012.0,121109
1338,1137,3,14,100.0,1390.0,15248.0,121109
1338,1138,3,26,100.0,2296.0,21626.0,121109
1338,1139,3,38,100.0,2084.0,21024.0,121109
1338,1141,3,50,100.0,1494.0,15596.0,121109
1338,1142,3,62,100.0,2504.0,25522.0,121109
1338,1143,3,74,100.0,2900.0,27746.0,121109
1338,1146,3,86,100.0,3188.0,24600.0,121109
1338,1148,3,3,100.0,1582.0,11964.0,121109
1338,1149,3,15,100.0,1678.0,15380.0,121109
1338,1150,3,27,100.0,1560.0,12604.0,121109
1338,1151,3,39,100.0,1978.0,19238.0,121109
1338,1154,3,51,100.0,2156.0,12392.0,121109
1338,1155,3,63,100.0,1912.0,14122.0,121109
1338,1156,3,75,100.0,2688.0,24474.0,121109
1338,1157,3,87,100.0,2178.0,18978.0,121109
1338,1158,3,4,100.0,1144.0,8554.0,121109
1338,1161,3,16,100.0,1690.0,16668.0,121109
1338,1162,3,28,100.0,1712.0,16214.0,121109
1338,1163,3,40,100.0,2110.0,17442.0,121109
1338,1164,3,52,100.0,1834.0,14976.0,121109
1338,1165,3,64,100.0,1808.0,10468.0,121109
1338,1166,3,76,100.0,2298.0,19938.0,121109
1338,1167,3,88,100.0,3134.0,28172.0,121109
1338,1168,3,5,100.0,1766.0,15382.0,121109
1338,1170,3,17,100.0,868.0,5394.0,121109
1338,1171,3,29,100.0,1854.0,19352.0,121109
1338,1172,3,41,100.0,1782.0,14974.0,121109
1338,1174,3,53,100.0,1348.0,8478.0,121109
1338,1175,3,65,100.0,1924.0,13906.0,121109
1338,1176,3,77,100.0,2112.0,15466.0,121109
1338,1177,3,89,100.0,2186.0,19348.0,121109
1338,1179,3,6,100.0,1338.0,10438.0,121109
1338,1180,3,18,100.0,1560.0,10322.0,121109
1338,1181,3,30,100.0,1204.0,6136.0,121109
1338,1182,3,42,100.0,1100.0,6526.0,121109
1338,1183,3,54,100.0,1712.0,12490.0,121109
1338,1184,3,66,100.0,1368.0,8048.0,121109
1338,1185,3,78,100.0,2122.0,16628.0,121109
1338,1187,3,90,100.0,2968.0,22338.0,121109
1338,1188,3,7,100.0,882.0,6056.0,121109
1338,1189,3,19,100.0,1132.0,5304.0,121109
1338,1190,3,31,100.0,948.0,6678.0,121109
1338,1191,3,43,100.0,1542.0,15308.0,121109
1338,1192,3,55,100.0,1004.0,6616.0,121109
1338,1193,3,67,100.0,2102.0,16436.0,121109
1338,1194,3,79,100.0,1244.0,8026.0,121109
1338,1195,3,91,100.0,1914.0,13988.0,121109
1338,1196,3,8,100.0,1434.0,10404.0,121109
1338,1198,3,20,100.0,1072.0,6304.0,121109
1338,1199,3,32,100.0,1008.0,6694.0,121109
1338,1200,3,44,100.0,1718.0,18070.0,121109
1338,1202,3,56,100.0,1020.0,7302.0,121109
1338,1203,3,68,100.0,2048.0,15492.0,121109
1338,1204,3,80,100.0,1436.0,10150.0,121109
1338,1205,3,92,100.0,3698.0,16800.0,121109
1338,1206,3,9,100.0,2210.0,19452.0,121109
1338,1207,3,21,100.0,1192.0,9968.0,121109
1338,1208,3,33,100.0,1510.0,13332.0,121109
1338,1209,3,45,100.0,1682.0,14838.0,121109
1338,1210,3,57,100.0,1584.0,9616.0,121109
1338,1211,3,69,100.0,1902.0,14224.0,121109
1338,1213,3,81,100.0,1448.0,10276.0,121109
1338,1214,3,93,100.0,2470.0,20922.0,121109
1338,1215,3,10,100.0,2074.0,20224.0,121109
1338,1216,3,22,100.0,1722.0,16688.0,121109
1338,1217,3,34,100.0,1956.0,17052.0,121109
1338,1218,3,46,100.0,1430.0,11420.0,121109
1338,1219,3,58,100.0,1804.0,15384.0,121109
1338,1220,3,70,100.0,2146.0,20186.0,121109
1338,1221,3,82,100.0,2602.0,19238.0,121109
1338,1222,3,94,100.0,1728.0,16720.0,121109
1338,1224,3,11,100.0,1728.0,16814.0,121109
1338,1225,3,23,100.0,1288.0,9316.0,121109
1338,1226,3,35,100.0,1744.0,15416.0,121109
1338,1227,3,47,100.0,2210.0,21030.0,121109
1338,1228,3,59,100.0,1798.0,17316.0,121109
1338,1229,3,71,100.0,1648.0,14938.0,121109
1338,1230,3,83,100.0,2566.0,18588.0,121109
1338,1231,3,95,100.0,2034.0,17994.0,121109
1338,1234,1,92,100.0,5040.0,8774.0,92010
1338,1235,2,8,100.0,5580.0,4330.0,92010
1338,1236,2,20,100.0,4060.0,3856.0,92010
1338,1237,2,32,100.0,2982.0,3590.0,92010
1338,1238,2,44,100.0,7000.0,5166.0,92010
1338,1239,2,56,100.0,7388.0,5562.0,92010
1338,1240,2,68,100.0,8288.0,5442.0,92010
1338,1241,2,80,100.0,4814.0,4418.0,92010
1338,1242,3,1,100.0,2626.0,19238.0,121409
1338,1243,3,13,100.0,1578.0,8790.0,121409
1338,1244,3,25,100.0,2496.0,19496.0,121409
1338,1245,3,37,100.0,2456.0,16316.0,121409
1338,1246,3,49,100.0,2014.0,15210.0,121409
1338,1248,3,61,100.0,2620.0,14672.0,121409
1338,1249,3,73,100.0,1784.0,7926.0,121409
1338,1251,3,85,100.0,3726.0,21318.0,121409
1338,1252,3,2,100.0,2488.0,16466.0,121409
1338,1254,3,14,100.0,2748.0,14022.0,121409
1338,1255,3,26,100.0,2300.0,10302.0,121409
1338,1256,3,38,100.0,2160.0,15224.0,121409
1338,1257,3,50,100.0,2554.0,16536.0,121409
1338,1258,3,62,100.0,3310.0,30296.0,121409
1338,1259,3,74,100.0,3096.0,20976.0,121409
1338,1261,3,86,100.0,3794.0,29560.0,121409
1338,1262,3,3,100.0,2238.0,11634.0,121409
1338,1263,3,15,100.0,2880.0,19896.0,121409
1338,1265,3,27,100.0,2382.0,15948.0,121409
1338,1266,3,39,100.0,2438.0,22334.0,121409
1338,1269,3,51,100.0,1634.0,10614.0,121409
1338,1270,3,63,100.0,2218.0,6914.0,121409
1338,1271,3,75,100.0,2772.0,14540.0,121409
1338,1272,3,87,100.0,2802.0,12924.0,121409
1338,1273,3,4,100.0,2412.0,10360.0,121409
1338,1274,3,16,100.0,3208.0,13400.0,121409
1338,1275,3,28,100.0,2464.0,18280.0,121409
1338,1276,3,40,100.0,2474.0,14494.0,121409
1338,1277,3,52,100.0,2202.0,7588.0,121409
1338,1278,3,64,100.0,2850.0,17678.0,121409
1338,1279,3,76,100.0,2216.0,7548.0,121409
1338,1281,3,88,100.0,1672.0,5686.0,121409
1338,1282,3,5,100.0,2064.0,5014.0,121409
1338,1283,3,17,100.0,2188.0,9344.0,121409
1338,1284,3,29,100.0,2598.0,17666.0,121409
1338,1285,3,41,100.0,2446.0,13006.0,121409
1338,1286,3,53,100.0,1092.0,2914.0,121409
1338,1287,3,65,100.0,3526.0,10086.0,121409
1338,1287,9,92,100.0,182408.0,4500.0,92010
1338,1288,3,77,100.0,1958.0,5514.0,121409
1338,1289,3,89,100.0,2582.0,10888.0,121409
1338,1291,3,6,100.0,1244.0,2956.0,121409
1338,1292,3,18,100.0,1218.0,5842.0,121409
1338,1293,3,30,100.0,2598.0,19548.0,121409
1338,1294,3,42,100.0,1408.0,3520.0,121409
1338,1295,3,54,100.0,2278.0,10526.0,121409
1338,1296,3,66,100.0,1852.0,5194.0,121409
1338,1297,3,78,100.0,1762.0,4480.0,121409
1338,1298,3,90,100.0,2046.0,7570.0,121409
1338,1299,3,7,100.0,1772.0,8772.0,121409
1338,1300,3,19,100.0,2382.0,11760.0,121409
1338,1302,3,31,100.0,2514.0,17638.0,121409
1338,1304,3,43,100.0,2464.0,12534.0,121409
1338,1305,3,55,100.0,2360.0,14130.0,121409
1338,1306,3,67,100.0,2658.0,17824.0,121409
1338,1307,3,79,100.0,3614.0,21454.0,121409
1338,1309,3,91,100.0,3722.0,27334.0,121409
1338,1310,3,8,100.0,896.0,4192.0,121409
1338,1311,3,20,100.0,2506.0,17198.0,121409
1338,1312,3,32,100.0,1048.0,4072.0,121409
1338,1313,3,44,100.0,1820.0,13206.0,121409
1338,1314,3,56,100.0,1486.0,4508.0,121409
1338,1315,3,68,100.0,2068.0,9148.0,121409
1338,1316,3,80,100.0,3058.0,17924.0,121409
1338,1318,3,92,100.0,2368.0,13136.0,121409
1338,1319,3,9,100.0,2722.0,18326.0,121409
1338,1320,3,21,100.0,2916.0,21034.0,121409
1338,1321,3,33,100.0,1806.0,12982.0,121409
1338,1323,3,45,100.0,1582.0,5586.0,121409
1338,1324,3,57,100.0,1364.0,5144.0,121409
1338,1326,3,69,100.0,3550.0,16540.0,121409
1338,1328,3,81,100.0,2812.0,13612.0,121409
1338,1329,3,93,100.0,2590.0,11960.0,121409
1338,1330,3,10,100.0,2362.0,13954.0,121409
1338,1333,3,22,100.0,2262.0,18358.0,121409
1338,1334,3,34,100.0,1848.0,10334.0,121409
1338,1335,3,46,100.0,2868.0,16594.0,121409
1338,1336,3,58,100.0,2434.0,14282.0,121409
1338,1337,3,70,100.0,2464.0,14420.0,121409
1338,1338,3,82,100.0,3788.0,19548.0,121409
1338,1339,3,94,100.0,3350.0,17614.0,121409
1338,1340,3,11,100.0,1724.0,7824.0,121409
1338,1341,3,23,100.0,1470.0,5254.0,121409
1338,1343,3,35,100.0,1802.0,10774.0,121409
1338,1344,3,47,100.0,1674.0,6228.0,121409
1338,1347,3,59,100.0,2068.0,7016.0,121409
1338,1348,3,71,100.0,2170.0,9800.0,121409
1338,1349,3,83,100.0,3336.0,23448.0,121409
1338,1350,3,95,100.0,3492.0,25382.0,121409
1338,1361,3,1,100.0,2412.0,23236.0,121609
1338,1362,3,13,100.0,2894.0,23994.0,121609
1338,1363,3,25,100.0,1732.0,11092.0,121609
1338,1364,3,37,100.0,2946.0,23274.0,121609
1338,1366,3,49,100.0,2386.0,15534.0,121609
1338,1367,3,61,100.0,2820.0,27544.0,121609
1338,1368,3,73,100.0,2484.0,15376.0,121609
1338,1371,3,85,100.0,3164.0,26698.0,121609
1338,1372,3,2,100.0,2540.0,12032.0,121609
1338,1373,3,14,100.0,2688.0,22384.0,121609
1338,1374,3,26,100.0,2566.0,18424.0,121609
1338,1375,3,38,100.0,2900.0,22594.0,121609
1338,1376,3,50,100.0,2832.0,14924.0,121609
1338,1377,3,74,100.0,2142.0,11056.0,121609
1338,1378,3,86,100.0,2248.0,13374.0,121609
1338,1379,3,3,100.0,2148.0,18066.0,121609
1338,1380,3,15,100.0,2136.0,11240.0,121609
1338,1381,3,27,100.0,2012.0,14238.0,121609
1338,1382,3,39,100.0,2608.0,17242.0,121609
1338,1383,3,51,100.0,1904.0,9388.0,121609
1338,1384,3,63,100.0,3104.0,23006.0,121609
1338,1385,3,75,100.0,3174.0,26402.0,121609
1338,1386,3,87,100.0,2454.0,13548.0,121609
1338,1387,3,4,100.0,2604.0,23906.0,121609
1338,1388,3,16,100.0,2888.0,23930.0,121609
1338,1389,3,28,100.0,2582.0,24638.0,121609
1338,1390,3,40,100.0,2454.0,18496.0,121609
1338,1391,3,52,100.0,2504.0,16808.0,121609
1338,1392,3,64,100.0,2028.0,12150.0,121609
1338,1393,3,76,100.0,2780.0,18532.0,121609
1338,1394,3,88,100.0,2372.0,11484.0,121609
1338,1395,3,5,100.0,2888.0,21516.0,121609
1338,1396,3,17,100.0,1342.0,6808.0,121609
1338,1397,3,29,100.0,2352.0,14138.0,121609
1338,1398,3,41,100.0,2428.0,20202.0,121609
1338,1399,3,53,100.0,2412.0,12408.0,121609
1338,1400,3,65,100.0,2992.0,22264.0,121609
1338,1401,3,77,100.0,2022.0,12562.0,121609
1338,1402,3,89,100.0,2160.0,11140.0,121609
1338,1403,3,6,100.0,1980.0,10492.0,121609
1338,1404,3,18,100.0,2198.0,9134.0,121609
1338,1405,3,30,100.0,1504.0,6900.0,121609
1338,1406,3,42,100.0,2102.0,7952.0,121609
1338,1407,3,54,100.0,2142.0,7506.0,121609
1338,1408,3,66,100.0,2318.0,7470.0,121609
1338,1409,3,78,100.0,2170.0,8580.0,121609
1338,1410,3,90,100.0,2340.0,17156.0,121609
1338,1411,3,7,100.0,2630.0,14312.0,121609
1338,1412,3,19,100.0,2492.0,20300.0,121609
1338,1413,3,31,100.0,2350.0,25254.0,121609
1338,1414,3,43,100.0,2144.0,23400.0,121609
1338,1415,3,55,100.0,2160.0,11096.0,121609
1338,1416,3,67,100.0,2574.0,18076.0,121609
1338,1417,3,79,100.0,1984.0,7774.0,121609
1338,1418,3,91,100.0,1940.0,6476.0,121609
1338,1419,3,8,100.0,2426.0,21218.0,121609
1338,1420,3,20,100.0,2580.0,22158.0,121609
1338,1421,3,32,100.0,1304.0,6020.0,121609
1338,1422,3,44,100.0,2730.0,24894.0,121609
1338,1423,3,56,100.0,2668.0,24694.0,121609
1338,1424,3,68,100.0,3148.0,26748.0,121609
1338,1425,3,80,100.0,730.0,3356.0,121609
1338,1426,3,92,100.0,2586.0,23668.0,121609
1338,1427,3,9,100.0,2676.0,24776.0,121609
1338,1428,3,21,100.0,2720.0,21706.0,121609
1338,1429,3,33,100.0,2332.0,18044.0,121609
1338,1430,3,45,100.0,3074.0,23484.0,121609
1338,1431,3,57,100.0,2962.0,24470.0,121609
1338,1432,3,69,100.0,2730.0,17068.0,121609
1338,1433,3,81,100.0,3102.0,25538.0,121609
1338,1434,3,93,100.0,2688.0,17888.0,121609
1338,1435,3,10,100.0,2818.0,30214.0,121609
1338,1436,3,22,100.0,2794.0,23072.0,121609
1338,1437,3,34,100.0,2430.0,17050.0,121609
1338,1438,3,46,100.0,2788.0,24742.0,121609
1338,1439,3,58,100.0,2910.0,22268.0,121609
1338,1440,3,70,100.0,2706.0,22056.0,121609
1338,1441,3,82,100.0,3064.0,23938.0,121609
1338,1442,3,94,100.0,3890.0,25982.0,121609
1338,1443,3,11,100.0,2198.0,15046.0,121609
1338,1444,3,23,100.0,1042.0,4872.0,121609
1338,1445,3,35,100.0,1230.0,5118.0,121609
1338,1446,3,47,100.0,3016.0,24370.0,121609
1338,1447,3,59,100.0,2492.0,22116.0,121609
1338,1448,3,71,100.0,3424.0,27150.0,121609
1338,1449,3,83,100.0,2526.0,20528.0,121609
1338,1450,3,95,100.0,2596.0,11554.0,121609
1338,1451,2,92,100.0,8774.0,4990.0,92010
1338,1454,3,8,100.0,4676.0,5950.0,92010
1338,1455,3,20,100.0,3524.0,2860.0,92010
1338,1458,3,32,100.0,2714.0,6436.0,92010
1338,1459,3,1,100.0,2326.0,34590.0,121709
1338,1460,3,13,100.0,2514.0,31450.0,121709
1338,1461,3,25,100.0,1110.0,6306.0,121709
1338,1462,3,37,100.0,1192.0,6514.0,121709
1338,1463,3,49,100.0,1350.0,11564.0,121709
1338,1464,3,61,100.0,2532.0,26772.0,121709
1338,1465,3,73,100.0,2882.0,21020.0,121709
1338,1466,3,85,100.0,2634.0,21756.0,121709
1338,1467,3,2,100.0,2016.0,30178.0,121709
1338,1468,3,14,100.0,1738.0,19756.0,121709
1338,1469,3,26,100.0,1960.0,23524.0,121709
1338,1470,3,38,100.0,1588.0,18298.0,121709
1338,1471,3,50,100.0,2054.0,12958.0,121709
1338,1472,3,62,100.0,2092.0,9470.0,121709
1338,1473,3,74,100.0,1906.0,12734.0,121709
1338,1474,3,86,100.0,2790.0,14490.0,121709
1338,1475,3,3,100.0,1258.0,14252.0,121709
1338,1476,3,15,100.0,1358.0,13912.0,121709
1338,1477,3,27,100.0,1752.0,17262.0,121709
1338,1478,3,39,100.0,1978.0,27242.0,121709
1338,1479,3,51,100.0,1124.0,7984.0,121709
1338,1480,3,63,100.0,2718.0,25070.0,121709
1338,1481,3,75,100.0,1730.0,7650.0,121709
1338,1482,3,87,100.0,3152.0,26752.0,121709
1338,1483,3,4,100.0,1874.0,31714.0,121709
1338,1484,3,16,100.0,1350.0,18090.0,121709
1338,1485,3,28,100.0,800.0,9242.0,121709
1338,1486,3,40,100.0,1662.0,13064.0,121709
1338,1487,3,52,100.0,1776.0,13228.0,121709
1338,1488,3,64,100.0,2662.0,26050.0,121709
1338,1489,3,76,100.0,2628.0,25494.0,121709
1338,1490,3,88,100.0,1868.0,12928.0,121709
1338,1491,3,5,100.0,982.0,8926.0,121709
1338,1492,3,17,100.0,2366.0,29812.0,121709
1338,1493,3,29,100.0,1612.0,13142.0,121709
1338,1494,3,41,100.0,1486.0,5228.0,121709
1338,1495,3,53,100.0,1414.0,7808.0,121709
1338,1496,3,65,100.0,1252.0,7472.0,121709
1338,1497,3,77,100.0,2964.0,23360.0,121709
1338,1498,3,89,100.0,2548.0,23260.0,121709
1338,1499,3,6,100.0,1368.0,19808.0,121709
1338,1500,3,18,100.0,1554.0,20712.0,121709
1338,1501,3,30,100.0,1200.0,9760.0,121709
1338,1502,3,42,100.0,4700.0,12950.0,121709
1338,1503,3,54,100.0,1346.0,11278.0,121709
1338,1504,3,66,100.0,2374.0,23840.0,121709
1338,1505,3,78,100.0,3102.0,25298.0,121709
1338,1506,3,90,100.0,1088.0,9492.0,121709
1338,1507,3,7,100.0,1128.0,14372.0,121709
1338,1508,3,19,100.0,1984.0,29272.0,121709
1338,1509,3,31,100.0,2344.0,27660.0,121709
1338,1510,3,43,100.0,2352.0,25740.0,121709
1338,1511,3,55,100.0,2402.0,24012.0,121709
1338,1512,3,67,100.0,1222.0,7752.0,121709
1338,1513,3,79,100.0,2172.0,22870.0,121709
1338,1514,3,91,100.0,2402.0,22996.0,121709
1338,1515,3,8,100.0,2118.0,21672.0,121709
1338,1516,3,20,100.0,1484.0,15118.0,121709
1338,1517,3,32,100.0,2156.0,28560.0,121709
1338,1518,3,44,100.0,1980.0,21876.0,121709
1338,1519,3,56,100.0,2418.0,27200.0,121709
1338,1520,3,68,100.0,2226.0,15172.0,121709
1338,1521,3,80,100.0,1218.0,7458.0,121709
1338,1522,3,92,100.0,3202.0,28740.0,121709
1338,1523,3,9,100.0,1006.0,12454.0,121709
1338,1524,3,21,100.0,1628.0,18734.0,121709
1338,1525,3,33,100.0,2452.0,29018.0,121709
1338,1526,3,45,100.0,1770.0,17754.0,121709
1338,1527,3,57,100.0,2432.0,23500.0,121709
1338,1528,3,69,100.0,2338.0,20436.0,121709
1338,1529,3,81,100.0,2944.0,16920.0,121709
1338,1530,3,93,100.0,3364.0,20846.0,121709
1338,1531,3,10,100.0,1966.0,18196.0,121709
1338,1532,3,22,100.0,6638.0,18984.0,121709
1338,1533,3,34,100.0,3194.0,14812.0,121709
1338,1534,3,46,100.0,2460.0,18018.0,121709
1338,1535,3,58,100.0,2482.0,16060.0,121709
1338,1536,3,70,100.0,7898.0,19880.0,121709
1338,1537,3,82,100.0,2358.0,18262.0,121709
1338,1538,3,94,100.0,2744.0,25004.0,121709
1338,1539,3,11,100.0,1712.0,16452.0,121709
1338,1540,3,23,100.0,1642.0,19098.0,121709
1338,1541,3,35,100.0,1544.0,12420.0,121709
1338,1542,3,47,100.0,2240.0,24752.0,121709
1338,1543,3,59,100.0,1928.0,15354.0,121709
1338,1544,3,71,100.0,3022.0,31636.0,121709
1338,1545,3,83,100.0,1626.0,11112.0,121709
1338,1546,3,95,100.0,3192.0,24748.0,121709
1338,1549,3,44,100.0,1318.0,6044.0,92010
1338,1550,3,56,100.0,4356.0,5168.0,92010
1338,1551,3,68,100.0,6388.0,5132.0,92010
1338,1552,3,80,100.0,5344.0,9074.0,92010
1338,1553,3,92,100.0,4288.0,7074.0,92010
1338,1554,4,8,100.0,5950.0,4824.0,92010
1338,1555,4,20,100.0,2860.0,3428.0,92010
1338,1556,4,32,100.0,6436.0,4380.0,92010
1338,1557,4,44,100.0,6044.0,4702.0,92010
1338,1558,4,56,100.0,5168.0,4068.0,92010
1338,1559,4,68,100.0,5132.0,4242.0,92010
1338,1561,9,56,100.0,4878.0,3690.0,92010
1338,1562,4,80,100.0,9074.0,4870.0,92010
1338,1565,4,92,100.0,7074.0,4504.0,92010
1338,1566,9,68,100.0,11464.0,5374.0,92010
1338,1568,5,8,100.0,5792.0,3790.0,92010
1338,1569,5,20,100.0,3172.0,3470.0,92010
1338,1576,5,32,100.0,3658.0,2930.0,92010
1338,1577,5,44,100.0,8254.0,4686.0,92010
1338,1579,5,56,100.0,6356.0,5122.0,92010
1338,1580,5,68,100.0,6984.0,4802.0,92010
1338,1589,5,80,100.0,3852.0,3004.0,92010
1338,1616,5,92,100.0,24648.0,4136.0,92010
1338,1637,6,8,100.0,5380.0,5770.0,92010
1338,1692,6,20,100.0,8332.0,5478.0,92010
1338,1694,6,32,100.0,7200.0,4948.0,92010
1338,1696,6,44,100.0,6498.0,4350.0,92010
1338,1697,6,56,100.0,8378.0,6036.0,92010
1338,1698,6,68,100.0,4944.0,5252.0,92010
1338,1699,6,80,100.0,8014.0,4478.0,92010
1338,1700,6,92,100.0,9224.0,5222.0,92010
1338,1701,9,44,100.0,8096.0,6926.0,92010
1338,1702,7,8,100.0,5436.0,3880.0,92010
1338,1705,7,20,100.0,1732.0,3272.0,92010
1338,1706,7,32,100.0,5296.0,4192.0,92010
1338,1708,7,44,100.0,4648.0,2558.0,92010
1338,1711,7,56,100.0,3910.0,6812.0,92010
1338,1712,7,68,100.0,2958.0,3612.0,92010
1338,1713,7,80,100.0,2472.0,2406.0,92010
1338,1714,7,92,100.0,3492.0,10812.0,92010
1338,1717,8,8,100.0,3880.0,3696.0,92010
1338,1718,8,20,100.0,3272.0,4018.0,92010
1338,1719,8,32,100.0,4192.0,4392.0,92010
1338,1720,8,44,100.0,2558.0,3522.0,92010
1338,1723,8,56,100.0,6812.0,4262.0,92010
1338,1724,8,68,100.0,3612.0,3476.0,92010
1338,1725,8,80,100.0,2406.0,3976.0,92010
1338,1727,8,92,100.0,10812.0,5640.0,92010
1338,1729,9,8,100.0,3842.0,3814.0,92010
1338,1730,9,20,100.0,5436.0,5126.0,92010
1338,1731,9,32,100.0,9120.0,6548.0,92010
1338,2214,3,24,100.0,2396.0,9568.0,121009
1338,2214,3,24,100.0,1446.0,5646.0,121109
1338,2214,3,24,100.0,3368.0,13842.0,121409
1338,2214,3,24,100.0,2250.0,17278.0,121609
1338,2214,3,24,100.0,2928.0,23156.0,121709
1338,2319,3,12,100.0,2402.0,19728.0,121009
1338,2319,3,12,100.0,2302.0,19952.0,121109
1338,2319,3,12,100.0,3060.0,25462.0,121409
1338,2319,3,12,100.0,3346.0,28312.0,121609
1338,2319,3,12,100.0,3224.0,36970.0,121709
1339,1024,4,1,100.0,1390.0,5948.0,121009
1339,1025,4,13,100.0,2600.0,14828.0,121009
1339,1026,4,25,100.0,2126.0,16606.0,121009
1339,1027,4,37,100.0,2388.0,11532.0,121009
1339,1028,4,49,100.0,1614.0,9946.0,121009
1339,1029,4,61,100.0,2262.0,16576.0,121009
1339,1030,4,73,100.0,2574.0,18160.0,121009
1339,1031,4,85,100.0,2614.0,12562.0,121009
1339,1032,4,2,100.0,2062.0,18084.0,121009
1339,1033,4,14,100.0,1168.0,4790.0,121009
1339,1034,4,26,100.0,1716.0,11478.0,121009
1339,1035,4,38,100.0,1828.0,7932.0,121009
1339,1036,4,50,100.0,2428.0,15662.0,121009
1339,1037,4,62,100.0,1498.0,9770.0,121009
1339,1038,4,74,100.0,1656.0,7066.0,121009
1339,1039,4,86,100.0,1966.0,13030.0,121009
1339,1040,4,3,100.0,1692.0,16930.0,121009
1339,1041,4,15,100.0,1948.0,11934.0,121009
1339,1042,4,27,100.0,1966.0,12512.0,121009
1339,1043,4,39,100.0,1416.0,10614.0,121009
1339,1044,4,51,100.0,1852.0,12094.0,121009
1339,1045,4,63,100.0,914.0,5248.0,121009
1339,1046,4,75,100.0,2134.0,11668.0,121009
1339,1047,4,87,100.0,2780.0,15816.0,121009
1339,1048,4,62,100.0,3602.0,5768.0,121609
1339,1049,4,4,100.0,1506.0,9188.0,121009
1339,1050,4,16,100.0,1382.0,9196.0,121009
1339,1051,4,28,100.0,1116.0,7158.0,121009
1339,1052,4,40,100.0,1798.0,14042.0,121009
1339,1053,4,52,100.0,1184.0,4382.0,121009
1339,1054,4,64,100.0,1954.0,3570.0,121009
1339,1055,4,76,100.0,2048.0,12824.0,121009
1339,1056,4,88,100.0,2782.0,18748.0,121009
1339,1057,4,5,100.0,1484.0,10380.0,121009
1339,1058,4,17,100.0,1680.0,9986.0,121009
1339,1059,4,29,100.0,1732.0,13824.0,121009
1339,1060,4,41,100.0,1624.0,14034.0,121009
1339,1061,4,53,100.0,1294.0,6712.0,121009
1339,1062,4,65,100.0,1440.0,5342.0,121009
1339,1063,4,77,100.0,2342.0,14032.0,121009
1339,1064,4,89,100.0,2822.0,22122.0,121009
1339,1065,4,6,100.0,1794.0,12398.0,121009
1339,1066,4,18,100.0,1110.0,4454.0,121009
1339,1067,4,30,100.0,9720.0,8580.0,121009
1339,1067,9,81,100.0,258164.0,5150.0,92010
1339,1068,4,42,100.0,1780.0,13932.0,121009
1339,1069,4,54,100.0,1212.0,3496.0,121009
1339,1070,4,66,100.0,1942.0,13880.0,121009
1339,1071,4,78,100.0,1406.0,5078.0,121009
1339,1072,4,90,100.0,2948.0,20208.0,121009
1339,1073,4,7,100.0,1966.0,8018.0,121009
1339,1074,4,19,100.0,1950.0,12136.0,121009
1339,1075,4,31,100.0,1166.0,6088.0,121009
1339,1076,4,43,100.0,1614.0,11504.0,121009
1339,1077,4,55,100.0,1312.0,6082.0,121009
1339,1078,4,67,100.0,1050.0,3788.0,121009
1339,1079,4,79,100.0,1868.0,5608.0,121009
1339,1080,4,91,100.0,2356.0,13554.0,121009
1339,1081,4,8,100.0,1598.0,8790.0,121009
1339,1082,4,20,100.0,1808.0,14704.0,121009
1339,1083,4,32,100.0,1148.0,7836.0,121009
1339,1085,4,44,100.0,1678.0,9200.0,121009
1339,1086,4,56,100.0,1500.0,10962.0,121009
1339,1087,4,68,100.0,2078.0,14108.0,121009
1339,1088,4,80,100.0,1312.0,6804.0,121009
