CID,UID,Pleasant,Volatile,WeakStrong,Bitter,Chemical,Spice,Sweet,FreshRotten,CleanDirty,Burnt,Fruity,Develops,Garlic
7059,8717,72,41,57,36,42,67,55,55,42,67,80,67,5
7059,8718,26,42,25,54,79,83,1,23,21,83,1,50,8
7059,8719,12,24,28,1,76,1,1,9,1,1,1,67,1
7059,8720,56,14,1,14,14,13,57,63,63,13,62,1,13
7059,8721,38,61,32,58,65,58,58,42,71,13,59,32,27
7059,8723,60,60,50,34,50,25,76,65,58,60,59,39,9
7059,8724,19,9,3,85,75,60,38,19,40,62,36,14,17
7059,8725,44,34,46,59,51,36,56,44,52,16,57,47,26
7059,8726,14,14,94,79,60,71,11,18,31,59,4,19,53
7059,8728,43,50,92,44,99,2,95,82,48,2,56,53,3
7059,8730,15,4,82,71,94,80,3,20,34,2,4,94,2
7059,8731,7,70,58,86,81,65,21,19,6,73,9,84,21
7059,8732,51,55,35,4,59,54,32,50,60,2,29,20,2
7059,8736,22,30,27,55,56,58,41,36,36,61,56,45,29
7059,8738,56,66,9,43,78,35,55,45,73,43,58,36,55
7059,8742,52,59,72,72,55,54,85,54,44,36,40,34,55
7059,8743,75,59,40,3,40,1,63,64,76,2,71,10,2
7059,8745,42,40,36,90,81,60,63,60,41,57,62,63,58
7059,8746,59,80,40,31,69,73,46,84,72,1,61,74,1
7059,8747,1,30,58,64,76,55,3,17,1,73,1,38,65
7059,8748,27,42,42,68,61,55,53,35,63,59,38,60,56
7059,8750,63,50,50,37,67,64,37,62,64,50,40,34,50
7059,8752,29,34,58,74,62,31,32,40,36,54,19,45,1
7059,8753,37,1,10,8,14,1,1,63,38,1,1,43,1
7059,8754,50,50,66,34,71,33,82,64,50,27,61,67,23
7059,8755,13,21,79,88,86,77,15,17,15,26,12,78,62
7059,8756,16,40,55,53,64,29,44,28,36,29,33,29,27
7059,8758,66,71,33,31,77,57,69,65,67,40,86,37,62
7059,8759,21,78,68,24,76,74,1,32,70,54,2,42,2
7059,8760,41,71,9,39,55,36,41,43,40,25,17,11,37
7059,8763,1,15,48,1,21,1,8,41,10,9,1,16,1
7059,8764,40,62,50,59,60,54,42,42,42,50,58,50,60
7059,8765,51,50,78,61,50,81,1,59,59,61,71,50,65
7059,8766,18,31,74,64,25,72,14,37,31,41,23,65,67
7059,8767,11,50,75,88,61,65,7,29,17,58,21,65,80
7059,8768,50,63,15,50,50,50,60,50,60,50,50,22,3
7059,8769,29,87,63,64,94,92,22,95,63,55,2,61,40
7059,8770,1,50,100,79,60,100,10,6,3,52,1,33,99
7059,8771,6,27,70,41,68,56,70,51,53,3,68,86,7
7059,8774,1,36,98,70,85,57,22,30,59,38,3,72,54
7059,8777,1,64,65,90,64,6,1,14,50,42,1,8,2
7059,8778,50,50,13,50,76,1,50,50,50,1,1,50,1
7059,8779,9,28,89,80,81,95,21,35,57,58,40,58,11
7059,8780,34,56,72,57,74,52,32,38,43,54,1,39,1
7059,8781,59,63,94,9,86,1,62,95,96,1,14,65,1
7059,8782,45,56,57,78,99,79,56,58,42,99,2,68,53
7059,8783,63,59,67,39,34,32,65,62,50,1,85,35,31
7059,8784,46,94,3,15,67,51,11,56,56,29,53,5,18
7059,8785,60,45,57,22,25,42,56,68,64,43,73,51,16
7059,8786,76,50,79,22,37,23,50,50,79,7,53,50,10
7059,8787,30,31,7,29,76,5,63,68,74,5,40,4,6
7059,8788,1,1,100,22,100,100,28,1,38,1,8,1,1
7059,8789,59,50,62,1,63,2,84,38,47,1,92,44,1
7059,8792,5,50,49,3,4,13,4,21,21,2,1,49,3
7059,8793,60,42,1,41,40,37,63,42,57,41,60,40,35
7059,8794,64,59,26,40,61,55,59,64,56,12,89,52,55
7059,8797,51,50,1,50,51,50,51,50,50,50,49,49,49
7059,8799,65,80,21,28,28,31,53,58,60,14,50,50,27
7059,8800,32,79,39,29,63,77,17,36,54,18,24,77,1
7059,8801,31,61,26,1,1,1,1,25,24,1,1,21,1
7059,8802,41,55,27,73,65,2,27,40,35,63,21,53,1
7059,8803,45,32,27,41,77,42,15,44,44,58,41,57,15
7059,8804,39,66,15,57,57,52,58,48,53,71,69,18,42
7059,8806,16,33,78,79,72,73,21,18,22,61,5,65,76
7059,8807,19,67,59,65,59,19,14,28,26,50,22,26,24
7059,8808,39,66,67,29,67,20,11,63,28,61,54,81,1
7059,8810,55,82,35,9,31,13,93,62,71,20,68,25,19
7059,8811,50,56,66,70,83,53,36,63,63,19,42,50,20
7059,8812,1,2,3,2,24,1,1,4,6,1,1,3,1
7059,8814,79,18,41,16,31,10,28,81,73,10,60,18,5
7059,8815,6,5,50,94,92,7,7,6,9,95,6,4,50
7059,8816,37,42,27,66,56,12,18,37,29,23,19,43,44
7059,8817,6,6,30,96,97,77,9,17,23,57,1,86,9
7059,8818,59,39,34,5,60,13,59,59,36,2,36,41,5
7059,8819,1,38,82,31,99,68,50,24,8,8,2,76,76
7059,8820,69,50,43,57,22,30,56,60,61,1,75,54,4
7059,8821,51,41,46,21,53,17,52,52,53,33,52,33,36
7059,8822,54,66,56,62,73,46,66,59,57,56,70,54,58
7059,8823,59,58,44,1,58,1,74,71,58,30,51,32,1
7059,8824,16,93,100,83,88,74,5,56,14,86,74,86,11
7059,8825,58,83,40,52,67,26,32,55,78,3,4,43,1
7059,8826,66,50,1,1,1,1,65,50,79,1,65,50,7
7059,8827,34,20,83,70,73,71,5,29,70,17,21,27,1
7059,8830,11,72,82,28,89,89,61,65,60,26,21,18,85
7059,8836,58,58,40,2,25,24,38,44,54,1,39,64,1
7059,8838,53,8,8,2,81,69,2,50,50,1,1,14,1
7059,8840,42,50,39,42,56,56,50,50,34,56,37,36,24
7059,8855,55,64,61,54,39,61,58,50,58,11,63,66,9
7059,8863,58,45,69,97,59,60,80,50,58,95,95,46,29
7059,8880,50,50,50,50,50,50,50,50,50,50,50,50,50
7059,8882,33,1,13,1,58,2,1,30,27,1,59,20,1
7059,8888,87,83,80,6,77,11,80,93,84,1,82,1,3
7059,8891,7,66,22,89,74,63,1,52,37,67,8,50,2
7059,8900,40,61,50,42,50,58,50,50,50,70,38,43,20
7059,8901,53,55,43,54,58,59,52,47,46,46,56,36,7
7059,8903,50,50,50,50,50,50,50,50,50,50,50,50,50
7059,8904,1,1,63,73,73,64,1,1,22,1,1,63,67
7059,8905,24,57,39,86,95,59,39,21,32,37,29,19,6
7059,8906,53,50,27,52,55,57,12,56,54,51,50,44,50
7059,8907,58,70,40,26,45,38,58,53,53,35,61,31,39
7059,8916,90,96,26,3,32,1,68,68,88,23,60,42,1
7059,8917,10,89,88,90,71,85,20,51,39,59,64,50,1
7059,8918,75,37,34,12,10,15,76,77,76,5,91,83,5
7059,8920,80,96,21,4,5,1,70,75,96,3,65,98,6
7059,8923,41,54,33,55,65,50,48,48,50,56,51,50,8
7059,8931,60,76,18,56,59,56,55,56,57,22,64,35,11
7059,8938,57,61,57,37,57,53,55,57,59,1,47,56,1
7059,8939,1,74,33,58,2,59,1,33,30,2,2,42,2
7059,8950,54,64,86,66,83,73,12,36,32,84,11,84,69
7059,8958,44,43,61,29,30,61,40,37,45,57,35,80,29
7059,8965,60,37,56,1,44,1,52,59,60,1,60,43,1
7059,8966,60,38,63,43,61,37,70,84,78,66,71,71,43
7059,8968,8,55,68,63,69,6,1,28,23,73,7,49,4
7059,8969,1,69,90,53,82,1,1,5,1,63,1,67,1
7059,8970,63,54,42,35,34,33,78,51,53,38,60,41,20
7059,8975,34,27,74,88,94,7,4,84,47,10,65,50,62
7059,8979,50,50,50,50,50,50,50,50,50,49,50,49,49
7059,8980,50,50,50,50,50,50,50,50,50,50,50,50,50
7059,8984,53,59,58,47,54,61,26,59,62,55,38,70,61
7059,8985,86,60,89,13,92,93,7,15,84,17,10,81,66
7059,8986,1,22,99,20,95,97,7,23,28,59,9,2,41
7059,8987,45,50,45,39,58,35,15,55,55,15,55,50,24
7059,8989,50,57,58,57,98,50,50,57,58,32,57,50,35
7059,8997,27,65,66,62,67,56,38,41,44,64,35,40,57
7059,9001,31,75,30,52,93,4,58,32,43,10,18,60,1
7059,9002,58,56,74,60,98,91,34,53,85,89,57,88,5
7059,9003,57,59,57,37,56,56,55,31,57,38,58,57,58
7059,9006,37,61,16,57,39,73,6,31,56,59,41,34,27
7059,9007,59,35,73,68,63,79,35,61,66,56,38,73,27
7059,9009,57,84,74,61,61,59,16,65,61,1,13,65,2
7059,9010,22,56,56,59,85,58,24,56,30,55,32,54,60
7059,9011,40,71,16,17,29,15,58,59,58,9,31,27,1
7059,9012,37,32,77,79,80,74,65,65,69,67,68,83,16
7059,9014,84,32,50,58,29,13,65,37,74,38,32,34,1
7059,9015,26,58,14,50,66,3,16,37,51,1,4,26,4
7059,9018,1,89,100,100,100,94,5,21,37,1,2,67,1
7059,9019,48,81,23,1,64,100,67,62,73,1,64,22,1
7059,9020,65,75,77,58,84,75,74,76,74,21,75,64,76
7059,9021,41,68,71,60,63,65,30,34,33,90,19,49,62
7059,9022,40,50,43,55,55,65,44,50,54,50,50,50,50
7059,9024,17,67,71,78,76,85,1,31,30,22,1,69,74
7059,9025,15,72,32,73,78,11,1,18,28,20,21,1,64
7059,9028,58,36,35,33,67,39,64,37,64,34,61,26,36
7059,9029,38,59,62,66,93,21,33,70,82,17,23,50,5
7059,9033,36,87,5,55,93,38,29,31,22,53,12,14,30
7059,9035,61,61,66,27,78,26,51,51,78,17,56,67,15
7059,9036,20,50,86,50,75,73,50,50,50,50,59,50,59
7059,9037,48,56,29,57,64,52,59,64,58,1,28,57,2
7059,9038,30,50,50,15,92,40,2,33,74,50,50,68,39
7059,9039,30,99,1,78,85,13,1,24,23,58,39,50,1
7059,9040,50,50,50,50,50,50,50,50,50,50,50,50,50
7059,9041,10,32,33,63,61,71,7,41,24,68,6,26,20
7059,9043,31,35,47,64,5,43,54,43,42,6,58,33,2
7059,9045,61,85,40,27,68,29,66,58,59,57,63,37,15
7059,9046,21,1,26,1,100,1,75,57,24,1,1,71,1
7059,9047,2,64,67,100,65,99,1,2,1,82,1,1,63
7059,9048,50,50,12,50,50,50,50,50,50,50,50,50,50
7059,9049,39,54,58,1,62,6,26,64,66,27,31,27,13
7059,9050,39,74,16,60,68,71,56,53,57,1,64,13,37
7059,9051,50,50,100,50,50,50,50,50,50,50,50,50,50
7059,9052,79,70,45,20,30,19,66,58,55,7,84,63,1
7059,9054,58,73,34,28,85,36,36,33,39,64,60,33,23
7059,9055,50,50,15,50,50,50,13,50,50,50,50,50,50
7059,9057,73,33,22,13,17,6,90,60,68,5,81,73,2
7059,9060,66,69,80,55,22,59,62,55,70,18,64,42,1
7059,9062,5,50,79,59,31,43,4,8,10,33,10,50,44
7059,9065,64,62,29,34,38,36,62,59,69,38,66,50,39
7059,9066,77,59,69,37,71,68,81,81,72,28,96,69,72
7059,9067,26,33,71,36,31,63,53,39,38,63,39,71,36
7059,9068,57,59,33,40,57,9,57,61,61,31,56,5,26
7059,9069,50,52,47,43,58,41,43,50,54,44,50,45,42
7059,9070,53,39,41,61,79,38,62,42,37,85,62,40,57
7059,9071,38,50,40,40,68,2,27,21,37,24,27,50,72
7059,9073,41,62,40,1,83,1,1,59,50,1,60,42,14
7059,9074,83,61,27,61,50,62,36,63,44,18,50,18,50
7059,9075,68,61,26,16,88,19,85,60,85,1,60,5,2
7059,9076,69,100,77,64,73,6,69,50,1,17,50,100,1
7059,9077,34,66,12,26,66,17,7,50,51,1,78,12,19
7059,9079,50,50,50,30,50,57,45,50,50,51,14,32,27
7059,9081,29,35,18,82,78,30,1,32,22,87,1,33,7
7059,9085,39,72,27,29,39,32,37,19,38,24,21,27,4
7059,9087,68,39,9,57,77,58,63,68,70,39,69,37,42
7059,9088,74,65,81,10,62,14,71,69,57,20,70,68,24
7059,9092,1,86,90,89,100,92,18,32,15,68,1,100,81
7059,9095,44,56,61,58,43,57,63,58,53,56,56,46,20
7059,9098,3,70,75,74,74,95,60,35,19,62,26,50,87
7059,9100,45,10,13,39,53,53,36,42,42,62,24,17,23
7059,9101,71,40,59,39,56,53,59,83,78,36,73,69,39
7059,9102,3,94,89,63,70,31,4,5,12,4,3,12,64
7059,9103,30,60,37,64,81,68,26,34,37,65,59,35,60
7059,9107,68,62,60,56,60,29,75,63,70,28,66,66,13
7059,9109,21,52,9,49,5,3,90,21,26,1,63,52,2
7059,9110,63,100,70,99,63,59,20,100,73,58,28,69,1
7059,9112,69,52,47,31,52,56,52,64,60,1,56,34,1
7059,9113,59,63,58,42,55,36,54,55,56,16,56,39,11
7059,9115,42,80,22,64,39,60,4,41,43,33,15,39,41
7059,9119,62,35,56,62,50,50,34,64,35,9,58,62,22
7059,9120,33,82,2,19,68,59,23,57,70,16,63,30,6
7059,9121,29,37,71,70,70,5,60,32,70,65,61,68,1
7059,9123,31,67,37,60,81,37,33,30,35,25,19,39,66
7059,9125,36,66,64,1,93,65,59,50,43,61,59,50,1
7059,9127,21,62,66,30,95,29,19,18,32,30,60,32,17
7059,9129,26,34,59,35,17,27,36,38,28,58,33,31,58
7059,9131,19,61,23,41,83,1,66,65,84,1,32,17,1
7059,9133,58,57,50,40,43,40,60,58,56,38,65,57,42
7059,9134,83,78,68,31,54,74,41,100,100,13,40,85,6
7059,9135,45,100,30,90,83,1,1,83,60,1,28,94,1
7059,9136,59,37,38,29,69,40,25,70,70,39,58,26,14
7059,9137,42,66,38,63,65,65,36,35,38,62,42,63,10
7059,9138,80,67,43,63,30,32,77,43,36,17,77,24,73
7059,9141,48,52,63,54,67,51,50,45,47,43,46,44,51
7059,9142,70,87,9,1,56,3,69,57,84,3,61,8,1
7059,9143,56,53,24,20,56,1,57,72,62,1,58,87,1
7059,9144,36,50,1,52,73,51,51,45,44,49,51,50,50
7059,9151,65,33,60,60,28,27,32,66,83,3,33,27,5
7059,9153,45,26,30,30,71,31,29,48,54,30,27,65,29
7059,9157,63,75,40,83,71,36,62,69,68,33,66,61,18
7059,9158,59,35,24,1,38,55,43,54,42,69,17,23,1
7059,9159,42,68,58,55,59,54,46,53,55,54,53,53,52
7059,9162,12,59,32,62,66,61,55,30,30,42,54,39,15
7059,9165,36,80,78,1,62,1,76,28,28,15,71,67,1
7059,9167,63,58,64,45,60,44,68,57,53,44,65,21,9
7059,9168,87,27,31,1,65,1,71,68,96,1,67,33,1
7059,9169,22,39,27,39,42,60,12,65,38,56,13,25,42
7059,9170,6,68,18,76,78,12,17,45,31,1,11,13,5
7059,9171,13,70,25,65,51,1,1,16,25,94,1,55,1
7059,9172,33,40,61,73,86,67,60,59,37,34,26,17,23
7059,9173,60,42,45,35,57,37,64,59,58,36,65,35,30
7059,9174,50,50,50,50,50,50,50,50,50,50,50,50,50
7059,9175,50,50,50,50,69,50,50,76,50,50,50,27,1
7059,9176,30,41,46,52,57,19,46,54,40,35,52,56,24
7059,9177,50,37,1,1,83,1,18,80,47,1,26,26,1
7059,9178,51,55,62,1,58,1,64,1,63,1,55,47,1
7059,9179,37,56,21,69,74,63,20,57,30,82,30,35,60
7059,9180,59,43,61,21,55,57,38,52,60,17,45,57,15
7059,9184,46,45,33,44,53,43,54,55,55,56,44,57,33
7059,9185,50,60,50,52,12,20,1,51,8,51,1,15,59
7059,9186,73,56,59,70,19,55,66,83,66,1,87,31,8
7059,9188,54,39,8,54,56,56,59,58,54,47,66,35,50
7059,9189,34,59,45,23,62,42,28,41,37,12,34,35,11
7059,9190,2,63,36,18,66,77,61,30,36,35,78,70,31
7059,9192,57,100,10,27,42,56,27,41,75,57,20,63,1
7059,9194,58,67,11,34,70,62,63,64,36,1,58,90,67
7059,9195,10,60,55,1,75,1,56,9,16,19,43,75,1
7059,9196,40,41,42,39,42,35,42,36,33,40,42,74,9
7059,9197,37,22,1,3,77,1,50,60,46,1,7,32,1
7059,9198,19,98,43,67,90,46,30,36,26,19,12,84,4
7059,9199,5,62,36,24,71,2,9,2,20,2,12,34,2
7059,9200,33,76,81,56,68,15,58,60,58,67,21,76,50
7059,9204,89,39,66,32,11,68,66,77,63,59,76,66,1
7059,9205,26,59,40,62,61,10,34,32,39,19,38,26,18
7059,9206,47,50,40,46,57,42,57,55,57,45,42,43,57
7059,9207,59,36,43,7,40,7,56,50,50,6,59,40,6
7059,9208,53,23,21,40,78,44,55,58,56,42,41,41,12
7059,9209,1,65,28,1,64,12,31,73,65,1,61,70,1
7059,9211,8,25,37,21,69,62,11,30,34,63,17,43,1
7059,9212,12,49,75,1,66,1,27,13,10,1,24,70,1
7059,9213,82,62,1,1,65,61,64,1,64,18,59,71,1
7059,9215,44,55,44,29,56,59,38,40,34,56,21,29,38
7059,9218,63,89,4,8,71,13,9,58,38,6,7,13,4
7059,9219,36,66,51,6,91,27,77,61,15,11,66,70,9
7059,9220,11,73,35,100,95,19,16,18,20,14,14,31,11
7059,9223,4,3,2,60,85,1,2,42,40,98,2,25,7
7059,9224,16,21,39,54,79,1,35,53,23,73,32,28,2
7059,9225,46,55,35,1,56,1,54,100,100,1,1,52,1
7059,9226,36,38,61,75,82,63,26,38,37,1,34,26,1
7059,9231,1,29,57,80,50,69,22,24,1,21,19,1,18
7059,9232,57,78,1,16,36,10,65,56,56,24,62,37,1
7059,9234,39,80,68,82,92,60,23,57,40,34,4,76,4
7059,9235,80,44,44,66,45,10,59,78,68,2,61,15,7
7059,9237,50,3,6,1,50,1,1,50,49,1,1,1,1
7059,9238,40,42,33,1,63,1,24,45,57,1,52,42,1
7059,9239,9,50,50,50,50,50,50,50,50,50,50,50,50
7059,9241,11,50,57,70,58,50,8,7,11,58,11,50,50
7059,9242,82,63,74,56,2,64,65,80,100,1,71,20,8
7059,9244,41,60,63,56,65,52,59,68,54,54,54,56,54
7059,9245,54,7,4,2,53,4,57,53,56,3,57,7,2
7059,9246,42,72,40,20,58,34,88,41,32,30,91,9,38
7059,9248,40,75,90,65,19,71,31,40,23,24,40,64,61
7059,9249,50,51,1,50,50,50,50,50,50,50,50,1,51
7059,9250,67,38,43,50,7,59,65,36,43,59,74,37,42
7059,9251,31,60,42,26,90,19,54,52,50,54,52,57,5
7059,9252,57,99,17,2,56,50,47,67,74,2,46,98,2
7059,9253,67,85,24,6,70,5,79,74,50,1,89,19,2
7059,9255,55,43,33,50,53,50,50,50,44,26,38,50,14
7059,9256,27,70,11,57,56,60,12,42,41,64,11,68,16
7059,9257,78,1,37,1,31,1,70,72,78,1,1,32,1
7059,9259,31,76,89,1,85,60,100,13,33,90,100,73,1
7059,9260,20,31,87,10,25,77,1,26,17,75,1,34,75
7059,9261,50,7,13,6,50,1,30,42,47,1,16,10,1
7059,9262,87,6,19,2,14,1,88,80,79,1,88,21,1
7059,9263,59,37,47,47,23,62,67,67,59,33,67,42,34
7059,9265,83,84,51,1,8,16,89,60,88,45,54,76,11
7059,9266,42,41,37,36,60,60,9,44,43,13,23,37,4
7059,9267,57,100,1,1,50,1,67,53,51,51,59,6,1
7059,9268,50,50,50,50,50,50,50,50,50,50,50,50,50
7059,9269,73,83,35,2,57,2,16,54,61,1,68,16,2
7059,9270,19,67,64,64,37,50,1,37,29,12,1,50,29
7059,9271,63,60,38,43,34,33,63,56,64,38,59,24,43
7059,9273,75,66,82,22,43,37,63,76,89,1,21,24,28
7059,9274,57,8,18,2,34,1,58,58,58,57,44,34,1
7059,9275,53,85,53,56,59,54,65,66,66,57,70,77,50
7059,9276,92,43,44,41,34,3,65,58,60,5,58,41,19
7059,9277,76,78,1,1,45,1,58,57,83,56,1,72,1
7059,9278,32,42,13,70,56,41,24,25,32,71,12,34,57
7059,9279,50,50,1,50,50,50,50,50,50,50,50,50,50
7059,9280,43,50,50,53,53,50,57,50,40,47,50,50,60
7059,9281,33,36,45,63,51,68,57,50,29,80,60,74,56
7059,9282,45,27,21,63,67,28,8,57,39,63,13,19,20
7059,9283,50,50,1,50,50,50,50,50,50,50,50,50,50
7059,9284,1,63,59,59,88,56,2,1,1,4,2,75,30
7059,9288,36,68,45,61,59,72,18,33,23,62,8,26,58
7059,9292,6,100,3,14,96,67,3,29,51,29,4,3,26
7059,9293,46,47,1,55,83,52,45,56,52,1,31,11,1
7059,9296,69,1,56,1,1,1,53,70,60,1,1,35,1
7059,9298,65,61,42,60,57,71,59,44,68,38,56,27,8
7059,9301,92,5,8,1,11,1,66,98,84,1,58,7,1
7059,9304,60,53,72,30,73,11,55,82,90,63,63,58,23
7059,9305,52,79,65,12,3,23,51,52,31,12,7,60,6
7059,9306,94,33,27,5,3,4,98,82,96,2,96,33,3
7059,9308,33,64,20,45,63,15,43,17,40,40,54,43,22
7059,9309,1,80,96,96,100,91,2,1,1,3,1,61,1
7059,9310,29,14,20,18,64,37,18,45,39,23,21,47,19
7059,9311,3,7,98,30,83,50,2,2,15,50,2,8,2
7059,9313,53,32,57,32,56,20,39,56,55,26,59,40,42
7059,9314,53,39,60,1,100,13,100,11,35,1,77,44,1
7059,9316,28,66,76,64,75,77,70,71,85,32,63,36,76
7059,9317,70,35,22,8,72,58,58,36,29,62,57,23,8
7059,9318,40,64,61,66,70,69,54,15,59,33,33,61,84
7059,9319,65,58,36,39,40,58,65,58,60,30,66,58,41
7059,9320,60,76,55,55,62,54,42,61,71,36,53,71,32
7059,9322,78,28,56,5,63,1,67,62,73,1,57,21,2
7059,9323,72,35,72,11,81,65,67,88,77,30,78,66,30
7059,9324,23,68,81,4,58,11,23,66,84,78,40,50,43
7059,9325,55,39,40,56,37,50,43,80,39,41,54,54,33
7059,9326,45,37,58,11,65,60,57,63,69,22,69,58,11
7600,7666,43,75,83,81,70,98,70,63,74,101,37,94,78
7600,7672,52,61,54,57,60,56,54,42,46,62,43,42,40
7600,7673,59,15,38,36,27,1,64,60,29,4,64,36,3
7600,7681,2,84,101,14,86,60,83,21,13,2,26,2,2
7600,7686,2,12,71,89,91,86,14,15,9,15,20,61,2
7600,7688,25,24,88,72,23,62,16,15,11,68,72,7,19
7600,7689,39,65,83,78,98,60,60,50,41,37,21,88,18
7600,7708,28,54,71,21,69,66,37,38,43,59,27,57,5
7600,7711,13,1,99,1,58,1,100,75,82,1,100,100,1
7600,7712,61,62,62,50,9,51,65,72,85,25,42,33,10
7600,7721,58,89,94,25,58,5,98,75,56,14,94,80,22
7600,7727,46,49,54,54,67,42,56,60,59,24,55,57,11
7600,7760,71,64,46,10,30,25,92,69,60,28,77,82,8
7600,7763,52,69,63,29,39,26,85,43,44,54,52,57,26
7600,7778,28,50,98,50,50,64,50,22,50,50,50,50,2
7600,7779,10,84,81,14,67,60,1,36,37,3,2,74,5
7600,7801,49,40,73,22,23,1,68,40,50,61,13,79,1
7600,7804,64,62,63,50,41,50,66,45,59,42,34,59,20
7600,7862,67,57,56,30,31,39,80,52,38,35,78,61,48
7600,7875,1,1,100,50,74,100,69,50,30,99,1,100,1
7600,7876,12,96,28,50,66,57,59,25,50,50,44,34,50
7600,7880,62,41,55,33,37,35,59,65,63,32,62,57,1
7600,7890,1,59,58,98,1,77,3,1,4,10,2,65,9
7600,7909,58,38,77,84,71,35,58,68,86,34,37,33,34
7600,7927,59,29,54,24,22,16,37,51,69,25,82,67,1
7600,7962,3,86,77,50,90,50,36,3,6,7,85,87,50
7600,7970,20,71,47,74,50,27,21,16,22,17,32,25,28
7600,8071,50,91,24,7,18,50,1,1,50,1,1,17,4
7600,8425,90,40,59,67,31,56,57,79,57,57,75,42,33
7600,8426,18,35,57,29,23,23,32,15,9,63,30,50,70
7600,8433,3,40,87,58,63,65,37,21,28,44,22,69,13
7600,8439,13,60,57,4,50,6,6,15,11,23,7,6,3
7600,8443,10,5,100,33,97,60,55,25,1,98,71,87,5
7600,8444,27,56,63,8,57,59,32,32,34,4,26,71,8
7600,8449,16,23,86,75,87,84,77,71,60,20,66,74,6
7600,8450,17,68,64,41,77,69,18,45,35,44,7,63,55
7600,8453,66,56,43,25,37,55,79,26,77,55,80,32,7
7600,8458,58,60,74,2,53,1,66,58,49,1,53,98,2
7600,8461,62,74,76,7,16,65,28,75,87,1,98,89,1
7600,8466,80,18,74,1,27,1,73,1,80,1,74,69,1
7600,8471,26,50,59,13,50,50,60,22,49,13,50,50,12
7600,8472,60,57,71,2,40,2,67,54,79,1,66,55,1
7600,8495,17,71,73,93,62,66,1,25,11,1,57,65,1
7600,8496,41,87,92,18,75,71,32,69,66,10,8,80,5
7600,8513,70,63,69,14,14,13,59,65,74,18,73,50,5
7600,8533,10,27,78,80,86,75,15,11,16,80,19,15,82
7600,8551,1,27,76,76,63,78,1,18,1,72,15,23,1
7600,8557,33,76,76,26,87,23,30,71,67,13,66,93,4
7600,8576,70,76,70,21,40,35,64,68,83,41,70,63,22
7600,8580,88,54,66,12,36,69,40,68,81,19,62,35,1
7600,8597,1,50,50,50,61,50,50,1,25,50,50,50,100
7600,8633,59,34,38,17,21,4,73,94,66,10,53,15,6
7600,8634,55,75,72,39,80,14,62,63,77,57,67,76,8
7600,8641,6,18,92,86,96,94,15,37,14,75,57,85,67
7600,8649,55,61,76,24,57,72,73,60,61,10,76,50,7
7600,8652,75,88,91,7,23,7,97,50,50,5,82,95,4
7600,8695,9,66,86,93,70,1,25,34,37,95,1,80,1
7600,8765,1,30,51,70,51,50,68,1,1,25,1,51,50
7600,8793,56,33,16,35,42,41,66,43,43,55,62,42,22
7600,8804,55,36,87,38,57,80,72,56,61,26,81,92,41
7600,8810,11,56,94,69,90,15,83,9,50,56,68,100,60
7600,8830,38,80,87,32,15,81,63,32,32,19,11,89,50
7600,8836,77,74,28,7,17,20,28,64,60,11,46,60,3
7600,8838,2,61,95,90,91,68,2,19,20,85,2,57,2
7600,8840,63,27,58,42,56,34,73,37,61,33,66,50,19
7600,8855,41,57,70,40,45,50,56,26,44,9,55,56,3
7600,8863,58,46,60,56,71,58,54,47,56,7,55,46,1
7600,8880,1,100,100,100,100,100,1,1,1,77,1,100,1
7600,8882,72,58,76,1,63,1,65,74,82,1,83,75,1
7600,8888,11,19,86,86,85,93,2,87,14,87,14,3,77
7600,8891,71,61,97,2,62,41,99,63,59,2,99,50,1
7600,8903,50,50,50,50,50,50,50,50,50,50,50,50,50
7600,8905,31,63,64,18,82,60,69,59,22,30,84,68,1
7600,8907,61,72,6,7,30,3,59,81,74,7,87,23,2
7600,8920,5,5,70,85,47,80,3,1,3,50,4,99,34
7600,8923,57,50,50,46,54,40,56,52,57,22,58,50,41
7600,8931,34,36,45,37,58,54,59,42,55,14,66,61,18
7600,8938,57,58,69,58,62,69,1,66,59,1,1,63,1
7600,8939,2,35,72,2,2,2,2,2,1,2,1,26,2
7600,8950,26,90,96,29,88,44,72,69,83,62,77,18,17
7600,8965,54,44,57,1,57,1,58,59,54,1,57,56,1
7600,8966,29,71,79,65,74,58,83,15,40,42,42,34,79
7600,8968,20,60,64,50,67,62,20,13,16,50,8,50,6
7600,8986,2,99,99,27,96,99,2,1,2,91,1,99,14
7600,8997,32,66,66,31,60,36,61,29,33,38,66,36,35
7600,9028,78,76,87,24,30,70,82,42,78,25,28,29,21
7600,9107,76,60,38,28,60,39,67,67,70,24,58,42,12
7600,9138,27,75,72,12,73,76,83,26,22,26,74,37,73
7600,9144,36,50,64,50,97,47,96,50,48,50,79,50,50
7600,9165,1,88,100,12,74,73,100,1,22,75,76,13,21
7600,9169,59,58,65,42,44,55,55,63,71,41,55,62,45
7600,9175,1,50,63,50,50,80,50,50,26,50,34,66,50
7600,9176,58,29,53,22,53,54,62,55,58,22,57,47,19
7600,9278,44,50,5,50,57,3,70,84,80,54,62,25,9
7600,9280,50,50,55,49,50,50,50,50,48,43,53,53,55
7600,9288,25,79,84,12,91,89,67,7,16,12,61,86,60
7600,9306,46,32,47,47,47,43,53,48,58,9,55,43,6
7600,9311,2,4,99,50,100,94,2,50,50,2,2,50,2
7600,9318,1,8,85,94,20,61,10,1,1,62,4,15,97
