Stimulus,odor.class,odor.class.source,dataset.assigned,transport.ML.odor.probability,many.feature.ML.odor.probability,boiling.point.experimental,boiling.point.estimate.EPISuite,boiling.point.estimate.Banks,boiling.point.estimate.Burnop,boiling.point.best.available,vapor.pressure.experimental,vapor.pressure.best.available
CN(CCCl)CCCl,Odor,PubChem,train,0.998904253705405,0.999909426172962,,192.31,183.74406914105,201.192025512376,192.31,0.17,0.17
CN(CCO)CCO,Odor,PubChem,train,0.983575619757175,0.996971615124494,247.0,233.46,137.633488142934,141.974358838859,247.0,0.0002,0.0002
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,Odorless,PubChem,train,0.0049112439155578,0.0054110288619995,,434.32,280.149938347087,337.594320759059,434.32,,1.02e-07
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,Odorless,PubChem,train,0.0046560168266296,0.0056310296058654,,468.63,294.418798415106,454.641894104288,468.63,,5.96e-09
CN1C2=C(C(=O)N(C1=O)C)NC=N2,Odorless,PubChem,train,0.0655168294906616,0.0003924965858459,,458.64,207.705769741113,52.6643630857913,458.64,,5.57e-10
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,Odorless,PubChem,train,0.011371374130249,0.0112807154655457,,362.63,289.649559401492,329.094339991916,362.63,1.91e-07,1.91e-07
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Odorless,Lab-Tested,train,0.0019470453262329,0.0001131296157836,,430.85,220.000450348081,75.1976038602828,430.85,9e-07,9e-07
CN1C=NC2=C1C(=O)NC(=O)N2C,Odorless,PubChem,train,0.089458167552948,0.0005268454551696,,483.47,207.705769741113,52.6643630857913,483.47,,1.13e-11
CN1CCCC1=O,Odor,PubChem,train,0.998711823136546,0.999796160627739,202.0,201.93,105.544576300728,-2.07559811681375,202.0,0.345,0.345
CN1CCCC1C2=CN=CC=C2,Odor,PubChem,train,0.953978441655636,0.998874655808322,247.0,247.51,190.277933855079,-54.3535135483641,247.0,0.038,0.038
CN1CCCCC1,Odor,PubChem,train,0.999114084173925,0.999865720004891,107.0,117.63,105.632874552206,130.546388919385,107.0,19.4,19.4
CN1CCOCC1,Odor,PubChem,train,0.995921900495887,0.999553122703219,116.0,123.91,109.07550636273,131.270959967742,116.0,,18.7
CN1CN(C(=S)SC1)C,Odor,PubChem,train,0.899981245398521,0.999536142393481,,294.76,190.329552252732,,294.76,2.8e-06,2.8e-06
CN=C=O,Odor,PubChem,train,0.992772911209613,0.99836534820497,38.3,41.72,8.99066533028179,29.586346475774,38.3,348.0,348.0
CN=C=S,Odor,,train,0.999732228840003,0.99906565900892,119.0,90.58,52.1257704075213,,119.0,3.54,3.54
CNC,Odor,,train,0.991409025155008,0.998941325582564,6.8,16.06,-30.8370401866016,-16.3232814307782,6.8,1520.0,1520.0
CNC(=O)CSP(=S)(OC)OC,Odor,PubChem,train,0.934860400855541,0.996382931480184,,360.8,246.654182837978,,360.8,1.88e-05,1.88e-05
CNC(=O)OC1=CC=CC2=CC=CC=C21,Odorless,PubChem,train,0.0217049717903137,0.0157634019851685,,327.5,225.769000581865,441.949685630717,327.5,1.36e-06,1.36e-06
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,Odorless,PubChem,train,0.0057060122489929,0.0036823749542236,,387.18,289.796605527958,426.630026477097,387.18,2.89e-08,2.89e-08
CNC1=CC=CC=C1,Odor,,train,0.999524568236666,0.999493401497602,196.2,167.21,119.144506134435,166.687629315804,196.2,0.453,0.453
CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,Odorless,PubChem,train,0.159084856510162,0.0139899253845215,,387.42,291.044140498285,424.164299913287,387.42,,1.17e-06
CNC=O,Odor,PubChem,train,0.853498041629791,0.996721130795777,199.5,172.82,14.9856876839742,25.2275955144153,199.5,0.253,0.253
CNCC(C1=CC(=C(C=C1)O)O)O,Odorless,PubChem,train,0.0152297019958496,0.0100123286247253,,345.38,210.462070418704,267.892724089747,345.38,,7.48e-08
CNCCO,Odor,,train,0.998213727143593,0.999661607231246,158.0,134.0,56.8542714068904,55.2558449181187,158.0,1.08,1.08
CNN,Odor,PubChem,train,0.916358672082424,0.95944781601429,87.5,59.42,-27.2218306746823,19.709193739077,87.5,50.0,50.0
CNNC,Odor,PubChem,train,0.991319760680199,0.999522884871112,81.0,64.96,18.0007042758387,51.3015562452771,81.0,69.9,69.9
CO,Odorless,PubChem,train,0.0519099235534668,0.0307358503341675,64.7,39.35,-85.458329586683,-90.1727824532754,-191.0,127.0,127.0
COC,Odor,PubChem,train,0.964811988174915,0.999679739295971,-24.8,-6.68,-27.258028511109,-46.9592663965611,-24.8,4450.0,4450.0
COC(=O)C(=C)C,Odor,,train,0.999642517679604,0.999892485706368,100.5,93.93,107.266851448042,98.5041513513239,100.5,38.5,38.5
COC(=O)C(=C)C#N,Odor,PubChem,train,0.998214634950273,0.998355253715999,,183.97,125.438517470916,161.043715432211,183.97,,0.796
COC(=O)C(C)C,Odor,,train,0.999675442551961,0.999919965208392,92.5,87.71,110.762172136443,96.0399435041354,92.5,49.3,49.3
COC(=O)C(Cl)Cl,Odor,PubChem,train,0.999901436734945,0.999887273806962,142.9,140.85,168.896649726365,164.796362847424,142.9,4.5,4.5
COC(=O)C1=CC=C(C=C1)C(=O)OC,Odorless,PubChem,train,0.203554213047028,0.011782705783844,288.0,248.83,219.983668478456,273.191021236724,288.0,0.01,0.01
COC(=O)C1=CC=CC=C1,Odor,Lab-Tested,train,0.999809236673173,0.99959532142384,199.0,195.93,160.564972491386,193.816198928447,199.0,0.38,0.38
COC(=O)C1=CC=CC=C1C(=O)OC,Odor,Lab-Tested,validation,0.981705721467733,0.975527500733733,283.7,248.83,219.983668478456,273.191021236724,283.7,0.00308,0.00308
COC(=O)C1=CC=CC=C1N,Odor,,train,0.987657594494522,0.992424182128161,256.0,263.57,178.37152510855,234.566145254204,256.0,0.0271,0.0271
COC(=O)C1=CC=CC=C1O,Odor,,train,0.999605798278935,0.99055371619761,222.9,252.18,179.463790792103,215.201038805066,222.9,0.0343,0.0343
COC(=O)C=C,Odor,,train,0.995610500685871,0.999830383982044,80.7,76.05,80.7817004029754,68.7428579136715,80.7,86.6,86.6
COC(=O)CBr,Odor,PubChem,train,0.999825030419743,0.999834870483028,132.0,131.34,180.371654709718,127.988281031186,132.0,,9.14
COC(=O)CCC(=O)OC,Odor,,train,0.999758944250061,0.999401361157652,196.4,144.16,172.648793392765,176.064765151258,196.4,0.41,0.41
COC(=O)CCl,Odor,PubChem,train,0.999825030419743,0.999952304664475,129.5,118.34,121.344351900847,105.834725362568,129.5,7.63,7.63
COC(=O)Cl,Odor,PubChem,train,0.960272759199142,0.999880952811509,70.5,65.37,97.1250080909545,76.9922896838724,70.5,,129.0
COC(=O)OC,Odor,PubChem,train,0.99379264190793,0.998496775748208,90.5,97.75,88.7375473498936,67.7764166975788,90.5,55.4,55.4
COC(=O)OC(=O)OC,Odor,PubChem,train,0.998396345996298,0.996978355338797,,171.45,157.953444866047,153.984769636273,171.45,,1.46
COC(C(Cl)Cl)(F)F,Odor,PubChem,train,0.998472148436122,0.995123330503702,105.0,93.68,193.049828500453,187.957726109159,105.0,,30.2
COC(C(c1ccccc1)C)OC,Odor,Lab-Tested,test,0.995777047704905,0.999539940181421,,227.23,207.778991971926,250.010146174545,227.23,,0.0903
COC(CC1=CC=CC=C1)OC,Odor,,train,0.999706774251536,0.999874063956668,,219.76,194.331012208933,231.553286066447,219.76,,0.133
COC1=C(C(=C(C=C1Cl)Cl)Cl)Cl,Odor,PubChem,train,0.998027156339958,0.998703375225887,,272.8,257.639899518305,317.223791775244,272.8,,0.00319
COC1=C(C=C(C=C1)C=C)OC,Odor,PubChem,train,0.997641266323626,0.999417711340357,,229.65,192.287924268271,234.311655690901,229.65,,0.0796
COC1=C(C=C(C=C1)C=O)OC,Odor,PubChem,train,0.96927666477859,0.999088819953613,281.0,258.28,194.280783615437,234.714523560127,281.0,,0.00365
COC1=C(C=C(C=C1)CC=C)OC,Odor,PubChem,train,0.822302713990211,0.999651891761459,270.5,247.71,205.918532746146,252.687303200389,270.5,0.012,0.012
COC1=C(C=C(C=C1Cl)Cl)Cl,Odor,PubChem,train,0.999507372209337,0.997606085846201,241.0,245.41,233.764629938751,282.625859326855,241.0,,0.0193
COC1=C(C=CC(=C1)C=C)O,Odor,PubChem,train,0.990838647820055,0.997456794604659,,247.07,177.259992718878,214.734820294011,247.07,,0.0077
COC1=C(C=CC(=C1)C=O)O,Odor,Lab-Tested,test,0.943067152053118,0.954479239881039,285.0,274.3,179.463790792103,215.201038805066,285.0,0.000118,0.000118
COC1=C(C=CC(=C1)CC=C)O,Odor,,train,0.996857005637139,0.999740248313174,255.0,264.26,192.287924268271,234.311655690901,255.0,0.022,0.022
COC1=C2C(=C(C(=C1)CC=C)OC)OCO2,Odor,,train,0.913100712001324,0.997677200008184,294.0,310.92,241.716514804713,215.886059742356,294.0,,0.00245
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,Odorless,PubChem,train,0.105699956417084,0.0127894878387451,,372.53,237.308439112063,149.198550054284,372.53,,2.15e-06
COC1=CC(=C(C=C1Cl)OC)Cl,Odor,PubChem,train,0.99768050503917,0.997403102694079,268.0,252.91,230.375031313924,277.85314600995,268.0,0.003,0.003
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Odorless,PubChem,train,0.0255877375602722,0.0055931806564331,,449.23,283.084047977028,212.421114119574,449.23,,7.52e-09
COC1=CC2=CC=CC=C2C=C1,Odor,,train,0.898480780422688,0.998935538926162,274.0,267.31,186.035698142012,389.686940613713,274.0,,0.00267
COC1=CC=C(C2=CC=CC=C21)O,Odor,PubChem,train,0.893480569124222,0.985064347274601,,313.0,202.123507035587,397.546410217625,313.0,,6.51e-05
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,Odor,PubChem,train,0.915466293692589,0.986092958599329,346.0,377.87,308.75613196785,423.723201931557,346.0,,4.17e-05
COC1=CC=C(C=C1)C=O,Odor,,train,0.990217108279467,0.999666452640668,248.0,221.63,160.564972491386,193.816198928447,248.0,0.0329,0.0329
COC1=CC=C(C=C1)CC=C,Odor,PubChem,train,0.999791779875522,0.999948664812109,215.5,209.93,175.023455154299,214.28860463767,215.5,,0.165
COC1=CC=C(C=C1)N,Odor,PubChem,train,0.904749266803265,0.999555407994194,243.0,224.16,143.317513604546,189.805036219422,243.0,0.03,0.03
COC1=CC=C(C=C1)O,Odor,PubChem,train,0.991279152221978,0.999109433498234,253.0,211.43,144.686585169381,168.298886811944,253.0,0.00675,0.00675
COC1=CC=C(C=C1)OC,Odor,PubChem,train,0.997690594987944,0.998609732137993,212.6,192.33,163.083724995309,190.854283158492,212.6,,0.0854
COC1=CC=CC2=CC=CC=C21,Odor,,train,0.937692523002625,0.994621481280774,269.0,267.31,186.035698142012,389.686940613713,269.0,,0.00975
COC1=CC=CC=C1,Odor,,train,0.999645250441972,0.999563712830422,153.7,149.16,120.732634655108,143.283351175059,153.7,3.54,3.54
COC1=CC=CC=C1N,Odor,PubChem,train,0.996688656974584,0.998251660028473,224.0,224.16,143.317513604546,189.805036219422,224.0,0.08,0.08
COC1=CC=CC=C1O,Odor,,train,0.99752672156319,0.997748617548496,205.0,211.43,144.686585169381,168.298886811944,205.0,0.103,0.103
COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,Odor,,train,0.905521683394909,0.991681802086532,,376.74,274.469546303663,373.868697067006,376.74,,7.35e-06
COC1=COC(=CC1=O)CSP(=O)(OC)OC,Odor,PubChem,train,0.947200004011393,0.997329183155671,,383.55,277.740377338078,,383.55,,4.92e-06
COC1=NC=CN=C1,Odor,PubChem,train,0.998250935110264,0.991343489848077,,169.48,123.895363242978,-103.836775376842,169.48,,1.6
COC=C,Odor,PubChem,train,0.996320407604799,0.999766993249068,5.5,18.61,12.0708682828553,-4.33916183946462,5.5,1320.0,1320.0
COC=O,Odor,,train,0.99822289054282,0.998459509806708,31.7,28.88,17.8280478532379,-2.38724979618013,31.7,586.0,586.0
COCC1=CC=CO1,Odor,PubChem,train,0.995628344360739,0.999774972558953,132.0,132.64,127.044885049639,-124.205208293112,132.0,,9.14
COCCC1=CC=CC=C1,Odor,PubChem,train,0.99987825651624,0.99993600538437,,191.55,160.627815600265,190.272696827155,191.55,,0.549
COCCO,Odor,,train,0.995437484700233,0.998582382802851,124.1,114.82,59.1269545524385,31.1780992262126,124.1,9.5,9.5
COCCOC,Odor,PubChem,train,0.99385489942506,0.999715969082899,85.0,73.48,88.8349682567961,63.8996803340932,85.0,48.0,48.0
COCCOC(=O)C=C,Odor,PubChem,train,0.99986891746812,0.999714855017373,,147.58,152.833212499389,151.990981915994,147.58,,4.49
COCCOCCO,Odor,PubChem,train,0.871217831969261,0.973703969269991,193.0,181.94,139.051910747785,122.374585224121,193.0,0.25,0.25
COCCOCCOC,Odor,PubChem,train,0.998575446312316,0.999407661089208,162.0,145.29,158.081237423359,147.456965942057,162.0,2.96,2.96
COCCOCCOCCO,Odorless,PubChem,train,0.268268227577209,0.0309294462203979,246.0,240.72,192.298109086853,193.171419879897,246.0,,0.00421
COCCOCCOCCOC,Odor,PubChem,train,0.965478550642729,0.997638434870169,216.0,208.75,205.927802857503,213.283246819854,216.0,0.0403,0.0403
COCCl,Odor,PubChem,train,0.999149737355765,0.999931616075628,59.5,64.41,69.0128079645688,41.3970903295449,59.5,30.0,30.0
COCN=C=O,Odor,PubChem,train,0.99575813068077,0.998136091744527,,93.11,82.7898642738625,93.7104364564587,93.11,,50.3
COCOC,Odor,PubChem,train,0.99061743542552,0.999156551552005,42.0,48.02,59.1269545524385,31.1780992262126,42.0,398.0,398.0
COCOC(=O)C1=CC=CC=C1O,Odor,,train,0.990905926562846,0.995178645476699,,285.74,209.525125977051,253.39131831134,285.74,,0.00049
COP(=O)(C)OC,Odor,PubChem,train,0.996028816793114,0.997727994807065,181.0,151.84,144.603102298687,,181.0,0.833,0.833
COP(=O)(N)SC,Odor,PubChem,train,0.891266293823719,0.998698308831081,,222.87,166.713848821817,,222.87,3.53e-05,3.53e-05
COP(=O)(OC)OC=C(Cl)Cl,Odor,PubChem,train,0.992155141197145,0.999557647039182,,251.76,240.797439225291,,251.76,0.0158,0.0158
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],Odor,PubChem,train,0.257508456707001,0.857687845826149,,348.38,268.17391479869,,348.38,3.5e-06,3.5e-06
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,Odor,PubChem,train,0.926048658788204,0.994709826074541,,480.0,296.307791978863,,480.0,4.9e-07,4.9e-07
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,Odorless,PubChem,train,0.0125364065170288,0.021634578704834,,454.64,296.312430622139,,454.64,1.6e-06,1.6e-06
COP(OC)OC,Odor,PubChem,train,0.991319760680199,0.999083245289512,111.5,115.91,144.603102298687,,111.5,,22.8
COc1c(OC)ncnc1NS(=O)(=O)c1ccc(cc1)N,Odorless,Lab-Tested,validation,0.224439918994904,0.0101744532585144,,475.3,293.025044690524,,475.3,,2.15e-09
COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,Odorless,Lab-Tested,train,0.0043691396713256,7.22408294677734e-05,,867.64,384.293692532483,576.840625262351,867.64,,6.3200000000000006e-27
COc1ccc(nn1)NS(=O)(=O)c1ccc(cc1)N,Odorless,Lab-Tested,train,0.210166692733765,0.0044214129447937,,489.98,277.783627054481,,489.98,,1.12e-09
COc1ccc2c(c1)[nH]c1c2CCN2[C@@H]1C[C@H]1[C@@H](C2)C[C@H]([C@@H]([C@H]1C(=O)OC)OC)OC(=O)c1cc(OC)c(c(c1)OC)OC,Odorless,Lab-Tested,validation,0.0054461956024169,0.0007964968681335,,682.32,384.323935701939,503.477802169064,682.32,,1.18e-15
COc1cnc(nc1)NS(=O)(=O)c1ccc(cc1)N,Odorless,Lab-Tested,test,0.010562539100647,0.021274745464325,,451.65,277.783627054481,,451.65,,4.35e-09
CP(=S)(Cl)Cl,Odor,PubChem,train,0.997139426646754,0.999642526177922,,120.7,175.890214610651,,120.7,,15.2
CP(Cl)Cl,Odor,PubChem,train,0.998603183310479,0.999708285264205,,64.3,134.284270746255,,64.3,,166.0
CS,Odor,,train,0.995879030786455,0.999795562689542,5.9,32.01,-20.004583545951,,5.9,1510.0,1510.0
CS(=O)(=O)Cl,Odor,PubChem,train,0.997364535927773,0.999431142234243,162.0,155.59,130.75799862289,,162.0,,2.29
CSC,Odor,,train,0.995523003861308,0.999958765787596,37.3,42.52,23.7518446918639,,37.3,502.0,502.0
CSC#N,Odor,,train,0.999788742017699,0.996958763338625,132.9,139.97,52.1257704075213,,132.9,12.1,12.1
CSC(=O)C1=CC=CO1,Odor,PubChem,train,0.989936341531575,0.999829577602213,,212.25,167.96497474105,,212.25,,0.195
CSC(=S)SC,Odor,,train,0.999828558793524,0.999936186257401,,208.01,163.232068816965,,208.01,,0.241
CSCCC=O,Odor,PubChem,train,0.999876705405768,0.999980874183166,165.0,151.59,114.219594192905,,165.0,,1.98
CSCCCO,Odor,PubChem,train,0.999859350064071,0.99991916459112,,177.54,117.57386050615,,177.54,,0.28
CSCSC,Odor,Lab-Tested,test,0.999819787204615,0.999950633078697,148.0,136.67,120.893832985308,,148.0,,4.4
CSS(=O)(=O)C,Odor,PubChem,train,0.983280142769217,0.998842302476987,,204.73,147.54017401199,,204.73,,0.285
CSSC,Odor,,train,0.999556917347945,0.999907493431238,109.72,113.62,96.6044833519596,,109.72,28.7,28.7
CSSSC,Odor,,train,0.999859350064071,0.999920971611573,,177.28,147.635779446181,,177.28,,1.1
C[As](=O)(C)O,Odorless,PubChem,train,0.0173717737197876,0.0321688055992126,,175.56,162.873326678048,,175.56,,0.00456
C[As](Cl)Cl,Odor,PubChem,train,0.999497892102227,0.997529373271391,,91.23,188.825224698359,,91.23,,54.4
C[N+](=O)[O-],Odor,PubChem,train,0.991742292419076,0.999248096311931,101.1,66.47,20.6570738291102,276.710167231963,101.1,35.8,35.8
C[Pb](C)(C)C,Odor,PubChem,train,0.998104653786868,0.998715033056214,110.0,113.73,,,110.0,26.0,26.0
C[Si](C)(C)Cl,Odor,PubChem,train,0.975736720487475,0.996605903143063,60.0,59.11,121.553103619639,,60.0,234.0,234.0
C[Si](C)(Cl)Cl,Odor,PubChem,train,0.993603207636625,0.995619982481003,70.3,71.74,151.38661366004,,70.3,144.0,144.0
C[Si](Cl)(Cl)Cl,Odor,PubChem,train,0.994825572241098,0.998249504249543,65.6,84.15,176.457748477841,,65.6,167.0,167.0
C[Si]12OCCN(CCO1)CCO2,Odor,PubChem,train,0.944472834467888,0.998852368327789,,218.47,215.827430029677,,218.47,,0.0743
Cl,Odor,PubChem,train,0.998161964700557,0.99792646849528,21.1,456.19,-65.3946556388094,-76.9190069822135,21.1,904.0,904.0
ClBr,Odor,PubChem,train,0.873538792133331,0.98638772778213,,492.73,131.952008073575,54.0199080732581,492.73,,2.37e-09
ClC(=C(Cl)Cl)Cl,Odor,,train,0.983821805566549,0.99987863102433,121.3,114.28,193.90855451381,199.440549888486,121.3,18.5,18.5
ClC(Cl)(Cl)Cl,Odor,,train,0.988906459882855,0.999756419492769,76.8,80.36,181.285018816416,176.131474739985,76.8,115.0,115.0
ClC(Cl)(F)F,Odorless,,train,0.0341475605964661,0.0213697552680969,-29.8,2.55,140.114712993096,116.457392324861,-29.8,4850.0,4850.0
ClC(Cl)Cl,Odor,,train,0.993812539149076,0.999792850168888,61.1,91.18,137.894955848814,119.865906755365,61.1,197.0,197.0
ClC=C(Cl)Cl,Odor,,train,0.998980491422117,0.999871015999815,87.2,84.79,154.436671326564,147.296432119181,87.2,69.0,69.0
ClCC(Cl)C,Odor,,train,0.998846067348495,0.999515619332669,95.5,101.17,128.358738354697,110.529381652905,95.5,53.3,53.3
ClCCl,Odor,,train,0.991867787204683,0.999848758161534,40.0,80.42,78.3783254382536,51.3197047095541,40.0,435.0,435.0
ClCl,Odor,,train,0.971179753541946,0.997823499608785,-34.05,472.51,46.7046571198836,17.3615924458099,-34.05,5850.0,5850.0
ClI,Odor,PubChem,train,0.926200911402702,0.981259226799011,,509.69,190.370833937763,97.4757263668476,509.69,,8.29e-10
Cl[As](Cl)Cl,Odor,PubChem,train,0.999709569587139,0.998518419335596,130.21,522.38,208.691109272253,,130.21,,9.91
Cl[Mo](Cl)(Cl)(Cl)Cl,Odorless,PubChem,train,0.022680938243866,0.0279927849769592,,564.62,,,564.62,,2.83e-11
Cl[Sb](Cl)(Cl)(Cl)Cl,Odor,PubChem,train,0.999785307241837,0.989852139726281,,192.73,287.482016085273,,192.73,,0.73
Cl[Sb](Cl)Cl,Odor,PubChem,train,0.999879547962337,0.996270530391484,223.5,132.2,245.838110071499,,223.5,1.0,1.0
Cl[Sn](Cl)(Cl)Cl,Odor,PubChem,train,0.667660623788834,0.98688211850822,,533.91,,,533.91,,1.15e-10
Cl[Ti](Cl)(Cl)Cl,Odor,PubChem,train,0.999389334931038,0.996524830814451,148.0,548.29,,,148.0,7.63,7.63
Cl[Tl],Odorless,PubChem,train,0.0018517971038818,0.0347496867179871,720.0,499.3,,,720.0,,4.74e-18
Cl[V](Cl)(Cl)Cl,Odor,PubChem,train,0.999389334931038,0.997577814385295,148.0,548.29,,,148.0,7.63,7.63
Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,Odorless,Lab-Tested,train,0.0021710991859436,0.0049294233322143,,597.81,367.561765550048,380.955709714942,597.81,,2.38e-13
F,Odor,PubChem,train,0.995870028622448,0.991042048670352,21.1,439.92,-151.308192800599,-130.385197220509,21.1,904.0,904.0
FF,Odor,PubChem,train,0.739820331335068,0.985021963715553,-188.13,439.98,-58.8045270588632,-82.0872609796109,-188.13,5000000.0,5000000.0
FP(F)(F)(F)F,Odor,PubChem,train,0.826452329754829,0.981416936963797,,461.13,147.198253637347,,461.13,,3.83e-08
FS(F)(F)(F)(F)F,Odorless,PubChem,train,0.0015742778778076,0.0239222645759583,,473.49,172.544192847358,,473.49,90300.0,90300.0
FS(F)(F)(F)(F)S(F)(F)(F)(F)F,Odor,PubChem,train,0.685404062271118,0.980334827676415,,507.0,262.753776752695,,507.0,,5.38e-09
FS(F)(F)F,Odor,PubChem,train,0.539288759231567,0.908240810036659,,473.37,120.603562496106,,473.37,,1.11e-08
F[Al](F)F,Odorless,PubChem,train,0.0819399952888489,0.0218315720558167,,507.12,,,507.12,,9.04e-10
F[Pb]F,Odorless,PubChem,train,0.0231727957725525,0.0185132622718811,,485.5,,,485.5,,3.98e-09
F[Sb](F)(F)(F)F,Odor,PubChem,train,0.994209959637374,0.995225309859961,,28.68,237.721908835874,,28.68,,667.0
F[Si](F)(F)F,Odor,PubChem,train,0.792305961251259,0.524415761232376,,-84.01,114.051771447117,,-84.01,,20900.0
F[Te](F)(F)(F)(F)F,Odor,PubChem,train,0.922550715506077,0.988621165044606,,483.35,254.878657741455,,483.35,,8.48e-09
I,Odor,PubChem,train,0.998548931907862,0.996547183720395,21.1,493.36,149.832351929987,35.469583371383,21.1,904.0,904.0
II,Odor,PubChem,train,0.999379208893515,0.996644045459107,185.24,546.86,262.546498418408,157.540638873964,185.24,0.233,0.233
N,Odor,PubChem,train,0.828239277005196,0.987392080947757,101.42,602.75,-170.585555123457,-68.5903562695028,101.42,20.6,20.6
N#N,Odorless,,train,0.024628221988678,0.0274139642715454,-195.79,765.65,-105.524192083055,43.1521777916762,-195.79,,16600000000.0
N(=O)Cl,Odor,PubChem,train,0.877851665019989,0.996355466078967,,470.99,32.7696451164218,36.7363968776679,470.99,2410.0,2410.0
N(=O)OS(=O)(=O)O,Odor,PubChem,train,0.856976851820946,0.990858701989055,,599.84,148.724326155248,,599.84,,4.09e-16
N(=O)[N+](=O)[O-],Odor,PubChem,train,0.961375411599874,0.997654453152791,,509.28,58.9194271029731,322.384795536067,3.5,,1.43e-10
N(=O)[O],Odor,,train,0.954162452369928,0.993276250082999,,541.02,-27.5115942042212,-95.2066599044951,541.02,,8.55e-14
N(Cl)(Cl)Cl,Odor,PubChem,train,0.997758473968133,0.99969924747711,,501.19,139.325465737179,140.461103188288,71.0,,3.76e-10
N(F)(F)F,Odor,PubChem,train,0.641039550304413,0.9751599971205,,452.4,46.9758640358173,30.6253471006612,-129.0,,2.25e-08
N=[N+]=[N-],Odor,PubChem,train,0.991905021481216,0.992792556528002,37.0,673.08,-38.5709413539663,80.9825436721866,37.0,,484.0
NCC(C)C,Odor,,train,0.999024155957159,0.999869645398576,68.5,72.75,52.1976142670945,53.9404886169659,68.5,138.0,138.0
NCC(N)C,Odor,,train,0.995437484700233,0.997862204676494,119.5,112.86,54.5526881943124,81.9850921084432,119.5,10.6,10.6
NCC(O)(C)C,Odor,,train,0.999023112817667,0.980593172833323,,133.83,86.915455791616,86.2964164088864,133.83,,3.31
NCCN,Odor,,train,0.994742981623858,0.998612333321944,117.0,103.44,18.0007042758387,51.3015562452771,117.0,12.0,12.0
NCl,Odor,PubChem,train,0.803482159972191,0.991603871807456,,485.88,-8.60148583552882,-3.94898167524462,485.88,,1.16e-09
NN,Odor,PubChem,train,0.963016550987959,0.996050496585667,113.5,499.25,-85.4106972244134,-7.892997304858,113.5,14.4,14.4
